flight_id,order_id,drone_id,drone_model,fulfillment_site,merchant_id,merchant_name,merchant_category,delivery_zone,launch_at,delivered_at,distance_one_way_km,payload_weight_kg,service_level,promised_minutes,actual_minutes,battery_consumption_pct,wind_speed_kph,visibility_km,status,anomaly_flag,operator_note
FL-US-38861,ORD-US-38861,ZIP-US-020,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-009,Daily Mart,grocery,East Ridge,2025-06-12T19:49:00,2025-06-12T20:01:06,7.1,0.28,priority,35,12.1,41.4,11.7,14.5,delivered,none,
FL-US-38862,ORD-US-38862,ZIP-US-019,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-011,Wellness Pharmacy,pharmacy,Meadowview,2025-06-12T16:35:00,2025-06-12T16:45:30,5.0,1.06,standard,55,10.5,35.9,13.6,16.8,delivered,none,
FL-US-38863,ORD-US-38863,ZIP-US-023,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-009,Daily Mart,grocery,Harbor Point,2025-06-12T21:07:00,2025-06-12T21:18:12,9.5,1.39,standard,55,11.2,53.6,12.4,15.4,delivered,none,
FL-US-38864,ORD-US-38864,ZIP-US-019,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-012,Tech Stop,retail,East Ridge,2025-06-12T14:49:00,2025-06-12T14:59:42,7.1,0.5,standard,55,10.7,44.6,15.5,16.5,delivered,none,
FL-US-38865,ORD-US-38865,ZIP-US-020,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-009,Daily Mart,grocery,Meadowview,2025-06-12T21:03:00,2025-06-12T21:14:54,5.0,0.52,priority,35,11.9,33.3,12.4,15.4,delivered,none,
FL-US-38866,ORD-US-38866,ZIP-US-019,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-011,Wellness Pharmacy,pharmacy,Lakeside,2025-06-12T21:02:00,2025-06-12T21:11:12,2.9,1.22,standard,55,9.2,31.5,12.4,15.4,delivered,none,
FL-US-38867,ORD-US-38867,ZIP-US-019,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-009,Daily Mart,grocery,Lakeside,2025-06-12T10:30:00,2025-06-12T10:38:12,2.9,1.64,priority,35,8.2,30.6,7.9,17.4,delivered,none,
FL-US-38868,ORD-US-38868,ZIP-US-019,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-010,Burger District,prepared_food,East Ridge,2025-06-12T14:12:00,2025-06-12T14:24:24,7.1,0.21,standard,55,12.4,41.3,15.5,16.5,delivered,none,
FL-US-38869,ORD-US-38869,ZIP-US-022,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-010,Burger District,prepared_food,Meadowview,2025-06-12T13:50:00,2025-06-12T14:00:24,5.0,0.7,standard,55,10.4,37.0,12.3,16.0,delivered,none,
FL-US-38870,ORD-US-38870,ZIP-US-023,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-010,Burger District,prepared_food,Meadowview,2025-06-12T14:02:00,2025-06-12T14:13:00,5.0,1.31,standard,55,11.0,38.8,15.5,16.5,delivered,none,
FL-US-38871,ORD-US-38871,ZIP-US-018,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-009,Daily Mart,grocery,Harbor Point,2025-06-12T14:03:00,2025-06-12T14:16:30,9.5,0.99,priority,35,13.5,53.7,15.5,16.5,delivered,none,
FL-US-38872,ORD-US-38872,ZIP-US-018,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-010,Burger District,prepared_food,Harbor Point,2025-06-12T14:31:00,2025-06-12T14:44:18,9.5,0.57,standard,55,13.3,53.1,15.5,16.5,delivered,none,
FL-US-38873,ORD-US-38873,ZIP-US-020,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-009,Daily Mart,grocery,East Ridge,2025-06-12T08:50:00,2025-06-12T09:01:30,7.1,0.61,standard,55,11.5,41.0,12.1,16.8,delivered,none,
FL-US-38874,ORD-US-38874,ZIP-US-024,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-011,Wellness Pharmacy,pharmacy,Lakeside,2025-06-12T18:34:00,2025-06-12T18:41:18,2.9,0.16,standard,55,7.3,27.9,14.8,15.9,delivered,none,
FL-US-38875,ORD-US-38875,ZIP-US-021,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-011,Wellness Pharmacy,pharmacy,Meadowview,2025-06-12T18:23:00,2025-06-12T18:32:48,5.0,1.33,standard,55,9.8,42.5,14.8,15.9,delivered,none,
FL-US-38876,ORD-US-38876,ZIP-US-020,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-012,Tech Stop,retail,Lakeside,2025-06-12T20:45:00,2025-06-12T20:55:36,2.9,0.42,time_sensitive,25,10.6,29.1,17.1,16.4,delivered,none,
FL-US-38877,ORD-US-38877,ZIP-US-020,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-010,Burger District,prepared_food,Harbor Point,2025-06-12T09:51:00,2025-06-12T10:03:36,9.5,0.98,priority,35,12.6,49.7,9.8,17.0,delivered,none,
FL-US-38878,ORD-US-38878,ZIP-US-022,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-012,Tech Stop,retail,Meadowview,2025-06-12T14:14:00,2025-06-12T14:26:30,5.0,0.33,standard,55,12.5,35.5,15.5,16.5,delivered,none,
FL-US-38879,ORD-US-38879,ZIP-US-017,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-011,Wellness Pharmacy,pharmacy,Lakeside,2025-06-12T16:12:00,2025-06-12T16:21:18,2.9,0.25,standard,55,9.3,29.1,13.6,16.8,delivered,none,
FL-US-38880,ORD-US-38880,ZIP-US-022,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-010,Burger District,prepared_food,Meadowview,2025-06-12T09:35:00,2025-06-12T09:44:30,5.0,0.32,time_sensitive,25,9.5,35.1,9.8,17.0,delivered,none,
FL-US-38881,ORD-US-38881,ZIP-US-022,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-009,Daily Mart,grocery,East Ridge,2025-06-12T08:27:00,2025-06-12T08:38:48,7.1,0.84,priority,35,11.8,43.7,12.1,16.8,delivered,none,
FL-US-38882,ORD-US-38882,ZIP-US-018,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-011,Wellness Pharmacy,pharmacy,Lakeside,2025-06-12T19:33:00,2025-06-12T19:40:12,2.9,1.17,standard,55,7.2,29.4,11.7,14.5,delivered,none,
FL-US-38883,ORD-US-38883,ZIP-US-019,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-009,Daily Mart,grocery,Meadowview,2025-06-12T20:05:00,2025-06-12T20:14:24,5.0,0.88,standard,55,9.4,39.6,17.1,16.4,delivered,none,
FL-US-38884,ORD-US-38884,ZIP-US-024,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-011,Wellness Pharmacy,pharmacy,Lakeside,2025-06-12T12:05:00,2025-06-12T12:14:12,2.9,1.23,standard,55,9.2,28.6,14.9,16.4,delivered,none,
FL-US-38885,ORD-US-38885,ZIP-US-008,standardized_commercial_delivery_platform,Northside_Fulfillment,M-003,Pasta Garden,prepared_food,Cedar Park,2025-06-13T08:55:00,2025-06-13T09:04:42,4.4,1.08,priority,35,9.7,32.4,6.7,18.0,delivered,none,
FL-US-38886,ORD-US-38886,ZIP-US-001,standardized_commercial_delivery_platform,Northside_Fulfillment,M-004,QuickCare Pharmacy,pharmacy,Maplewood,2025-06-13T10:00:00,2025-06-13T10:09:18,2.7,0.39,priority,35,9.3,25.0,12.2,17.0,delivered,none,
FL-US-38887,ORD-US-38887,ZIP-US-007,standardized_commercial_delivery_platform,Northside_Fulfillment,M-003,Pasta Garden,prepared_food,Cedar Park,2025-06-13T11:22:00,2025-06-13T11:30:30,4.4,1.4,standard,55,8.5,36.3,12.0,14.8,delivered,none,
FL-US-38888,ORD-US-38888,ZIP-US-005,standardized_commercial_delivery_platform,Northside_Fulfillment,M-002,Crisp & Co.,prepared_food,Brookfield,2025-06-13T14:33:00,2025-06-13T14:45:30,8.9,0.62,standard,55,12.5,47.1,13.7,16.4,delivered,none,
FL-US-38889,ORD-US-38889,ZIP-US-003,standardized_commercial_delivery_platform,Northside_Fulfillment,M-001,Green Basket Market,grocery,Brookfield,2025-06-13T12:26:00,2025-06-13T12:40:00,8.9,1.2,priority,35,14.0,47.8,10.2,17.2,delivered,none,
FL-US-38890,ORD-US-38890,ZIP-US-001,standardized_commercial_delivery_platform,Northside_Fulfillment,M-002,Crisp & Co.,prepared_food,North Hills,2025-06-13T09:02:00,2025-06-13T09:12:24,6.8,0.83,priority,35,10.4,44.8,8.9,17.0,delivered,none,
FL-US-38891,ORD-US-38891,ZIP-US-005,standardized_commercial_delivery_platform,Northside_Fulfillment,M-001,Green Basket Market,grocery,Cedar Park,2025-06-13T12:37:00,2025-06-13T12:52:06,4.4,1.05,time_sensitive,25,15.1,38.7,10.2,17.2,delivered_late,airspace_hold,
FL-US-38892,ORD-US-38892,ZIP-US-004,standardized_commercial_delivery_platform,Northside_Fulfillment,M-003,Pasta Garden,prepared_food,North Hills,2025-06-13T09:01:00,2025-06-13T09:11:00,6.8,0.72,standard,55,10.0,39.0,8.9,17.0,delivered,none,
FL-US-38893,ORD-US-38893,ZIP-US-001,standardized_commercial_delivery_platform,Northside_Fulfillment,M-003,Pasta Garden,prepared_food,North Hills,2025-06-13T16:04:00,2025-06-13T16:14:12,6.8,0.42,standard,55,10.2,38.8,11.5,16.5,delivered,none,
FL-US-38894,ORD-US-38894,ZIP-US-006,standardized_commercial_delivery_platform,Northside_Fulfillment,M-001,Green Basket Market,grocery,Cedar Park,2025-06-13T09:57:00,2025-06-13T10:07:06,4.4,0.86,priority,35,10.1,32.7,8.9,17.0,delivered,none,
FL-US-38895,ORD-US-38895,ZIP-US-008,standardized_commercial_delivery_platform,Northside_Fulfillment,M-001,Green Basket Market,grocery,Brookfield,2025-06-13T20:23:00,2025-06-13T20:36:12,8.9,0.21,standard,55,13.2,47.8,9.9,15.9,delivered,none,
FL-US-38896,ORD-US-38896,ZIP-US-003,standardized_commercial_delivery_platform,Northside_Fulfillment,M-004,QuickCare Pharmacy,pharmacy,Brookfield,2025-06-13T12:11:00,2025-06-13T12:23:30,8.9,0.57,standard,55,12.5,49.0,10.2,17.2,delivered,none,
FL-US-38897,ORD-US-38897,ZIP-US-007,standardized_commercial_delivery_platform,Northside_Fulfillment,M-002,Crisp & Co.,prepared_food,Cedar Park,2025-06-13T20:05:00,2025-06-13T20:15:30,4.4,1.04,priority,35,10.5,35.3,9.9,15.9,delivered,none,
FL-US-38898,ORD-US-38898,ZIP-US-007,standardized_commercial_delivery_platform,Northside_Fulfillment,M-001,Green Basket Market,grocery,Maplewood,2025-06-13T16:54:00,2025-06-13T17:02:12,2.7,1.08,time_sensitive,25,8.2,32.6,11.5,16.5,delivered,none,
FL-US-38899,ORD-US-38899,ZIP-US-003,standardized_commercial_delivery_platform,Northside_Fulfillment,M-003,Pasta Garden,prepared_food,Maplewood,2025-06-13T15:40:00,2025-06-13T15:48:18,2.7,0.39,priority,35,8.3,28.5,14.0,16.6,delivered,none,
FL-US-38900,ORD-US-38900,ZIP-US-007,standardized_commercial_delivery_platform,Northside_Fulfillment,M-004,QuickCare Pharmacy,pharmacy,Maplewood,2025-06-13T19:46:00,2025-06-13T19:55:30,2.7,0.26,standard,55,9.5,25.4,11.7,17.1,delivered,none,
FL-US-38901,ORD-US-38901,ZIP-US-008,standardized_commercial_delivery_platform,Northside_Fulfillment,M-003,Pasta Garden,prepared_food,Cedar Park,2025-06-13T15:16:00,2025-06-13T15:26:36,4.4,0.93,time_sensitive,25,10.6,35.2,14.0,16.6,delivered,none,
FL-US-38902,ORD-US-38902,ZIP-US-006,standardized_commercial_delivery_platform,Northside_Fulfillment,M-004,QuickCare Pharmacy,pharmacy,Brookfield,2025-06-13T11:53:00,2025-06-13T12:04:36,8.9,0.19,priority,35,11.6,47.6,12.0,14.8,delivered,none,
FL-US-38903,ORD-US-38903,ZIP-US-007,standardized_commercial_delivery_platform,Northside_Fulfillment,M-003,Pasta Garden,prepared_food,Maplewood,2025-06-13T08:45:00,2025-06-13T08:54:54,2.7,1.39,standard,55,9.9,28.3,6.7,18.0,delivered,none,
FL-US-38904,ORD-US-38904,ZIP-US-001,standardized_commercial_delivery_platform,Northside_Fulfillment,M-004,QuickCare Pharmacy,pharmacy,Brookfield,2025-06-13T16:42:00,2025-06-13T16:54:00,8.9,1.21,priority,35,12.0,47.4,11.5,16.5,delivered,none,
FL-US-38905,ORD-US-38905,ZIP-US-002,standardized_commercial_delivery_platform,Northside_Fulfillment,M-002,Crisp & Co.,prepared_food,Maplewood,2025-06-13T10:56:00,2025-06-13T11:05:12,2.7,1.25,standard,55,9.2,32.4,12.2,17.0,delivered,none,
FL-US-38906,ORD-US-38906,ZIP-US-001,standardized_commercial_delivery_platform,Northside_Fulfillment,M-002,Crisp & Co.,prepared_food,North Hills,2025-06-13T18:11:00,2025-06-13T18:18:42,6.8,1.04,time_sensitive,25,7.7,44.9,17.2,15.9,delivered,none,
FL-US-38907,ORD-US-38907,ZIP-US-003,standardized_commercial_delivery_platform,Northside_Fulfillment,M-003,Pasta Garden,prepared_food,Maplewood,2025-06-13T21:07:00,2025-06-13T21:14:12,2.7,1.43,priority,35,7.2,30.6,15.3,16.0,delivered,none,
FL-US-38908,ORD-US-38908,ZIP-US-002,standardized_commercial_delivery_platform,Northside_Fulfillment,M-001,Green Basket Market,grocery,North Hills,2025-06-13T12:32:00,2025-06-13T12:42:00,6.8,0.24,standard,55,10.0,42.1,10.2,17.2,delivered,none,
FL-US-38909,ORD-US-38909,ZIP-US-004,standardized_commercial_delivery_platform,Northside_Fulfillment,M-002,Crisp & Co.,prepared_food,North Hills,2025-06-13T13:01:00,2025-06-13T13:11:54,6.8,0.33,standard,55,10.9,40.1,13.5,15.8,delivered,none,
FL-US-38910,ORD-US-38910,ZIP-US-005,standardized_commercial_delivery_platform,Northside_Fulfillment,M-001,Green Basket Market,grocery,Cedar Park,2025-06-13T19:05:00,2025-06-13T19:13:12,4.4,1.25,standard,55,8.2,32.9,11.7,17.1,delivered,none,
FL-US-38911,ORD-US-38911,ZIP-US-007,standardized_commercial_delivery_platform,Northside_Fulfillment,M-001,Green Basket Market,grocery,Brookfield,2025-06-13T20:14:00,2025-06-13T20:27:12,8.9,0.63,standard,55,13.2,44.6,9.9,15.9,delivered,none,
FL-US-38912,ORD-US-38912,ZIP-US-001,standardized_commercial_delivery_platform,Northside_Fulfillment,M-004,QuickCare Pharmacy,pharmacy,Maplewood,2025-06-13T16:42:00,2025-06-13T16:51:30,2.7,0.96,priority,35,9.5,29.0,11.5,16.5,delivered,none,
FL-US-38913,ORD-US-38913,ZIP-US-007,standardized_commercial_delivery_platform,Northside_Fulfillment,M-001,Green Basket Market,grocery,North Hills,2025-06-13T13:44:00,2025-06-13T13:55:42,6.8,0.25,standard,55,11.7,38.2,13.5,15.8,delivered,none,
FL-US-38914,ORD-US-38914,ZIP-US-006,standardized_commercial_delivery_platform,Northside_Fulfillment,M-003,Pasta Garden,prepared_food,North Hills,2025-06-13T11:48:00,2025-06-13T11:59:18,6.8,1.46,time_sensitive,25,11.3,38.7,12.0,14.8,delivered,none,
FL-US-38915,ORD-US-38915,ZIP-US-006,standardized_commercial_delivery_platform,Northside_Fulfillment,M-002,Crisp & Co.,prepared_food,North Hills,2025-06-13T08:15:00,2025-06-13T08:26:24,6.8,0.89,standard,55,11.4,41.8,6.7,18.0,delivered,none,
FL-US-38916,ORD-US-38916,ZIP-US-002,standardized_commercial_delivery_platform,Northside_Fulfillment,M-003,Pasta Garden,prepared_food,Brookfield,2025-06-13T19:02:00,2025-06-13T19:12:30,8.9,0.78,standard,55,10.5,46.5,11.7,17.1,delivered,none,
FL-US-38917,ORD-US-38917,ZIP-US-006,standardized_commercial_delivery_platform,Northside_Fulfillment,M-004,QuickCare Pharmacy,pharmacy,North Hills,2025-06-13T15:41:00,2025-06-13T15:51:42,6.8,0.79,priority,35,10.7,41.8,14.0,16.6,delivered,none,
FL-US-38918,ORD-US-38918,ZIP-US-008,standardized_commercial_delivery_platform,Northside_Fulfillment,M-003,Pasta Garden,prepared_food,Cedar Park,2025-06-13T10:01:00,2025-06-13T10:09:36,4.4,0.48,priority,35,8.6,33.9,12.2,17.0,delivered,none,
FL-US-38919,ORD-US-38919,ZIP-US-003,standardized_commercial_delivery_platform,Northside_Fulfillment,M-004,QuickCare Pharmacy,pharmacy,Cedar Park,2025-06-13T11:35:00,2025-06-13T11:44:36,4.4,0.47,priority,35,9.6,31.2,12.0,14.8,delivered,none,
FL-US-38920,ORD-US-38920,ZIP-US-007,standardized_commercial_delivery_platform,Northside_Fulfillment,M-003,Pasta Garden,prepared_food,Brookfield,2025-06-13T13:56:00,2025-06-13T14:11:00,8.9,0.98,standard,55,15.0,47.9,13.5,15.8,delivered,none,
FL-US-38921,ORD-US-38921,ZIP-US-003,standardized_commercial_delivery_platform,Northside_Fulfillment,M-001,Green Basket Market,grocery,Brookfield,2025-06-13T20:46:00,2025-06-13T20:58:36,8.9,0.15,standard,55,12.6,43.9,9.9,15.9,delivered,none,
FL-US-38922,ORD-US-38922,ZIP-US-002,standardized_commercial_delivery_platform,Northside_Fulfillment,M-001,Green Basket Market,grocery,Cedar Park,2025-06-13T21:05:00,2025-06-13T21:14:00,4.4,1.06,standard,55,9.0,34.8,15.3,16.0,delivered,none,
FL-US-38923,ORD-US-38923,ZIP-US-006,standardized_commercial_delivery_platform,Northside_Fulfillment,M-001,Green Basket Market,grocery,Maplewood,2025-06-13T20:21:00,2025-06-13T20:29:18,2.7,0.23,priority,35,8.3,25.6,9.9,15.9,delivered,none,
FL-US-38924,ORD-US-38924,ZIP-US-016,standardized_commercial_delivery_platform,Central_Fulfillment,M-008,Noodle House,prepared_food,Westgate,2025-06-13T11:38:00,2025-06-13T11:47:06,6.3,1.01,time_sensitive,25,9.1,42.0,13.4,17.1,delivered,none,
FL-US-38925,ORD-US-38925,ZIP-US-011,standardized_commercial_delivery_platform,Central_Fulfillment,M-008,Noodle House,prepared_food,Riverside,2025-06-13T20:12:00,2025-06-13T20:21:00,4.1,0.78,standard,55,9.0,34.6,15.2,18,delivered,none,
FL-US-38926,ORD-US-38926,ZIP-US-010,standardized_commercial_delivery_platform,Central_Fulfillment,M-006,Fresh Roots Grocery,grocery,Riverside,2025-06-13T08:41:00,2025-06-13T08:51:48,4.1,0.42,standard,55,10.8,30.3,10.1,17.1,delivered,none,
FL-US-38927,ORD-US-38927,ZIP-US-016,standardized_commercial_delivery_platform,Central_Fulfillment,M-006,Fresh Roots Grocery,grocery,Riverside,2025-06-13T17:58:00,2025-06-13T18:07:42,4.1,0.26,standard,55,9.7,30.5,12.7,16.2,delivered,none,
FL-US-38928,ORD-US-38928,ZIP-US-009,standardized_commercial_delivery_platform,Central_Fulfillment,M-005,Corner Table,prepared_food,South Park,2025-06-13T15:40:00,2025-06-13T15:54:06,9.2,0.76,standard,55,14.1,49.3,15.3,16.9,delivered,none,
FL-US-38929,ORD-US-38929,ZIP-US-012,standardized_commercial_delivery_platform,Central_Fulfillment,M-008,Noodle House,prepared_food,Westgate,2025-06-13T13:13:00,2025-06-13T13:23:42,6.3,1.06,priority,35,10.7,37.8,10.5,18,delivered,none,
FL-US-38930,ORD-US-38930,ZIP-US-011,standardized_commercial_delivery_platform,Central_Fulfillment,M-005,Corner Table,prepared_food,Downtown,2025-06-13T12:06:00,2025-06-13T12:13:42,2.2,0.9,standard,55,7.7,28.1,12.9,16.5,delivered,none,
FL-US-38931,ORD-US-38931,ZIP-US-012,standardized_commercial_delivery_platform,Central_Fulfillment,M-008,Noodle House,prepared_food,South Park,2025-06-13T14:52:00,2025-06-13T15:04:00,9.2,1.35,standard,55,12.0,51.2,12.3,15.3,delivered,none,
FL-US-38932,ORD-US-38932,ZIP-US-014,standardized_commercial_delivery_platform,Central_Fulfillment,M-008,Noodle House,prepared_food,South Park,2025-06-13T18:39:00,2025-06-13T18:52:24,9.2,0.61,priority,35,13.4,51.7,14.8,13.8,delivered,none,
FL-US-38933,ORD-US-38933,ZIP-US-016,standardized_commercial_delivery_platform,Central_Fulfillment,M-007,Home & Handy,retail,Westgate,2025-06-13T21:04:00,2025-06-13T21:16:24,6.3,0.59,standard,55,12.4,40.3,12.8,15.0,delivered,none,
FL-US-38934,ORD-US-38934,ZIP-US-015,standardized_commercial_delivery_platform,Central_Fulfillment,M-008,Noodle House,prepared_food,South Park,2025-06-13T11:20:00,2025-06-13T11:34:42,9.2,1.19,priority,35,14.7,45.6,13.4,17.1,delivered,none,
FL-US-38935,ORD-US-38935,ZIP-US-010,standardized_commercial_delivery_platform,Central_Fulfillment,M-005,Corner Table,prepared_food,Downtown,2025-06-13T17:00:00,2025-06-13T17:07:24,2.2,1.6,standard,55,7.4,33.1,12.7,16.2,delivered,none,
FL-US-38936,ORD-US-38936,ZIP-US-011,standardized_commercial_delivery_platform,Central_Fulfillment,M-005,Corner Table,prepared_food,Westgate,2025-06-13T16:53:00,2025-06-13T17:05:30,6.3,0.61,standard,55,12.5,37.6,12.0,15.4,delivered,none,
FL-US-38937,ORD-US-38937,ZIP-US-016,standardized_commercial_delivery_platform,Central_Fulfillment,M-007,Home & Handy,retail,South Park,2025-06-13T18:44:00,2025-06-13T18:57:06,9.2,0.46,priority,35,13.1,50.0,14.8,13.8,delivered,none,
FL-US-38938,ORD-US-38938,ZIP-US-012,standardized_commercial_delivery_platform,Central_Fulfillment,M-006,Fresh Roots Grocery,grocery,South Park,2025-06-13T08:26:00,2025-06-13T08:37:24,9.2,0.67,standard,55,11.4,43.9,10.1,17.1,delivered,none,
FL-US-38939,ORD-US-38939,ZIP-US-009,standardized_commercial_delivery_platform,Central_Fulfillment,M-005,Corner Table,prepared_food,South Park,2025-06-13T20:41:00,2025-06-13T20:53:24,9.2,1.41,standard,55,12.4,51.4,15.2,18,delivered,none,
FL-US-38940,ORD-US-38940,ZIP-US-009,standardized_commercial_delivery_platform,Central_Fulfillment,M-007,Home & Handy,retail,Riverside,2025-06-13T15:35:00,2025-06-13T15:45:18,4.1,0.49,priority,35,10.3,32.2,15.3,16.9,delivered,none,
FL-US-38941,ORD-US-38941,ZIP-US-012,standardized_commercial_delivery_platform,Central_Fulfillment,M-007,Home & Handy,retail,South Park,2025-06-13T20:58:00,2025-06-13T21:11:00,9.2,1.18,priority,35,13.0,50.0,15.2,18,delivered,none,
FL-US-38942,ORD-US-38942,ZIP-US-014,standardized_commercial_delivery_platform,Central_Fulfillment,M-007,Home & Handy,retail,Riverside,2025-06-13T13:01:00,2025-06-13T13:11:00,4.1,0.16,priority,35,10.0,29.9,10.5,18,delivered,none,
FL-US-38943,ORD-US-38943,ZIP-US-010,standardized_commercial_delivery_platform,Central_Fulfillment,M-006,Fresh Roots Grocery,grocery,Westgate,2025-06-13T17:10:00,2025-06-13T17:21:36,6.3,0.71,standard,55,11.6,38.9,12.7,16.2,delivered,none,
FL-US-38944,ORD-US-38944,ZIP-US-013,standardized_commercial_delivery_platform,Central_Fulfillment,M-008,Noodle House,prepared_food,South Park,2025-06-13T08:37:00,2025-06-13T08:50:30,9.2,1.12,standard,55,13.5,54.0,10.1,17.1,delivered,none,
FL-US-38945,ORD-US-38945,ZIP-US-010,standardized_commercial_delivery_platform,Central_Fulfillment,M-008,Noodle House,prepared_food,Riverside,2025-06-13T20:09:00,2025-06-13T20:19:36,4.1,1.63,standard,55,10.6,36.5,15.2,18,delivered,none,
FL-US-38946,ORD-US-38946,ZIP-US-010,standardized_commercial_delivery_platform,Central_Fulfillment,M-006,Fresh Roots Grocery,grocery,Downtown,2025-06-13T10:42:00,2025-06-13T10:49:54,2.2,0.73,priority,35,7.9,31.5,6.9,14.9,delivered,none,
FL-US-38947,ORD-US-38947,ZIP-US-011,standardized_commercial_delivery_platform,Central_Fulfillment,M-007,Home & Handy,retail,Downtown,2025-06-13T12:15:00,2025-06-13T12:23:06,2.2,1.31,priority,35,8.1,27.7,12.9,16.5,delivered,none,
FL-US-38948,ORD-US-38948,ZIP-US-010,standardized_commercial_delivery_platform,Central_Fulfillment,M-008,Noodle House,prepared_food,Riverside,2025-06-13T08:19:00,2025-06-13T08:25:48,4.1,1.02,priority,35,6.8,31.4,10.1,17.1,delivered,none,
FL-US-38949,ORD-US-38949,ZIP-US-011,standardized_commercial_delivery_platform,Central_Fulfillment,M-006,Fresh Roots Grocery,grocery,South Park,2025-06-13T10:14:00,2025-06-13T10:26:00,9.2,0.61,priority,35,12.0,48.4,6.9,14.9,delivered,none,
FL-US-38950,ORD-US-38950,ZIP-US-010,standardized_commercial_delivery_platform,Central_Fulfillment,M-006,Fresh Roots Grocery,grocery,Downtown,2025-06-13T12:26:00,2025-06-13T12:33:06,2.2,1.08,priority,35,7.1,27.4,12.9,16.5,delivered,none,
FL-US-38951,ORD-US-38951,ZIP-US-016,standardized_commercial_delivery_platform,Central_Fulfillment,M-005,Corner Table,prepared_food,South Park,2025-06-13T20:27:00,2025-06-13T20:38:18,9.2,0.95,standard,55,11.3,49.6,15.2,18,delivered,none,
FL-US-38952,ORD-US-38952,ZIP-US-012,standardized_commercial_delivery_platform,Central_Fulfillment,M-008,Noodle House,prepared_food,Westgate,2025-06-13T16:40:00,2025-06-13T16:49:42,6.3,1.22,standard,55,9.7,42.9,12.0,15.4,delivered,none,
FL-US-38953,ORD-US-38953,ZIP-US-009,standardized_commercial_delivery_platform,Central_Fulfillment,M-008,Noodle House,prepared_food,South Park,2025-06-13T16:21:00,2025-06-13T16:32:36,9.2,1.34,standard,55,11.6,48.6,12.0,15.4,delivered,none,
FL-US-38954,ORD-US-38954,ZIP-US-016,standardized_commercial_delivery_platform,Central_Fulfillment,M-008,Noodle House,prepared_food,Riverside,2025-06-13T13:50:00,2025-06-13T13:59:48,4.1,0.28,standard,55,9.8,38.8,10.5,18,delivered,none,
FL-US-38955,ORD-US-38955,ZIP-US-009,standardized_commercial_delivery_platform,Central_Fulfillment,M-007,Home & Handy,retail,Riverside,2025-06-13T15:36:00,2025-06-13T15:45:24,4.1,1.47,standard,55,9.4,33.9,15.3,16.9,delivered,none,
FL-US-38956,ORD-US-38956,ZIP-US-009,standardized_commercial_delivery_platform,Central_Fulfillment,M-006,Fresh Roots Grocery,grocery,South Park,2025-06-13T09:09:00,2025-06-13T09:20:18,9.2,0.58,standard,55,11.3,49.4,11.9,16.6,delivered,none,
FL-US-38957,ORD-US-38957,ZIP-US-015,standardized_commercial_delivery_platform,Central_Fulfillment,M-007,Home & Handy,retail,South Park,2025-06-13T18:47:00,2025-06-13T18:59:42,9.2,0.23,standard,55,12.7,47.1,14.8,13.8,delivered,none,
FL-US-38958,ORD-US-38958,ZIP-US-015,standardized_commercial_delivery_platform,Central_Fulfillment,M-005,Corner Table,prepared_food,South Park,2025-06-13T19:17:00,2025-06-13T19:28:36,9.2,0.38,standard,55,11.6,47.7,15.5,16.0,delivered,none,
FL-US-38959,ORD-US-38959,ZIP-US-015,standardized_commercial_delivery_platform,Central_Fulfillment,M-005,Corner Table,prepared_food,Riverside,2025-06-13T10:50:00,2025-06-13T11:00:12,4.1,0.7,priority,35,10.2,34.4,6.9,14.9,delivered,none,
FL-US-38960,ORD-US-38960,ZIP-US-015,standardized_commercial_delivery_platform,Central_Fulfillment,M-005,Corner Table,prepared_food,South Park,2025-06-13T10:47:00,2025-06-13T10:59:54,9.2,0.36,standard,55,12.9,46.5,6.9,14.9,delivered,none,
FL-US-38961,ORD-US-38961,ZIP-US-015,standardized_commercial_delivery_platform,Central_Fulfillment,M-005,Corner Table,prepared_food,Riverside,2025-06-13T12:52:00,2025-06-13T13:01:30,4.1,0.25,standard,55,9.5,31.1,12.9,16.5,delivered,none,
