observed_at,fulfillment_site,wind_speed_kph,wind_gust_kph,precipitation_mm,temperature_c,visibility_km,operating_condition
2025-06-18T11:00:00,Central_Fulfillment,10.5,12.9,0,23.8,16.5,normal
2025-06-18T12:00:00,Central_Fulfillment,13.2,16.0,0,23.9,15.5,normal
2025-06-18T13:00:00,Central_Fulfillment,13.9,22.2,0,23.6,16.9,normal
2025-06-18T14:00:00,Central_Fulfillment,14.9,19.8,0,25.2,15.2,normal
2025-06-18T15:00:00,Central_Fulfillment,10.3,19.1,0,24.8,15.7,normal
2025-06-18T16:00:00,Central_Fulfillment,16.8,25.7,0,22.0,17.1,normal
2025-06-18T17:00:00,Central_Fulfillment,13.9,19.6,0,21.2,16.8,normal
2025-06-18T18:00:00,Central_Fulfillment,17.4,19.7,0,19.6,15.2,normal
2025-06-18T19:00:00,Central_Fulfillment,17.4,20.4,0,19.5,17.1,normal
2025-06-18T20:00:00,Central_Fulfillment,13.7,19.4,0,16.1,15.5,normal
2025-06-18T21:00:00,Central_Fulfillment,13.6,17.9,0,14.5,15.5,normal
2025-06-18T22:00:00,Central_Fulfillment,9.9,12.1,0,14.0,16.7,normal
2025-06-18T23:00:00,Central_Fulfillment,11.5,19.7,0,11.4,15.5,normal
2025-06-18T00:00:00,Eastside_Fulfillment,14.3,21.4,0,11.6,15.4,normal
2025-06-18T01:00:00,Eastside_Fulfillment,8.6,16.0,0,10.4,15.2,normal
2025-06-18T02:00:00,Eastside_Fulfillment,9.8,18.2,0,10.4,18,normal
2025-06-18T03:00:00,Eastside_Fulfillment,8.2,13.5,0,11.8,16.5,normal
2025-06-18T04:00:00,Eastside_Fulfillment,8.5,12.6,0,13.8,15.8,normal
2025-06-18T05:00:00,Eastside_Fulfillment,8.7,11.2,0,14.0,15.1,normal
2025-06-18T06:00:00,Eastside_Fulfillment,10.0,13.7,0,16.5,16.8,normal
2025-06-18T07:00:00,Eastside_Fulfillment,7.4,15.8,0,19.1,15.9,normal
2025-06-18T08:00:00,Eastside_Fulfillment,4.8,11.6,0,19.0,15.8,normal
2025-06-18T09:00:00,Eastside_Fulfillment,6.5,11.7,0,21.4,15.6,normal
2025-06-18T10:00:00,Eastside_Fulfillment,12.2,16.6,0,23.1,17.0,normal
2025-06-18T11:00:00,Eastside_Fulfillment,11.2,15.4,0,25.2,16.0,normal
2025-06-18T12:00:00,Eastside_Fulfillment,15.4,19.5,0,25.5,15.1,normal
2025-06-18T13:00:00,Eastside_Fulfillment,14.6,20.1,0,25.8,17.2,normal
2025-06-18T14:00:00,Eastside_Fulfillment,9.5,11.9,0,25.0,15.5,normal
2025-06-18T15:00:00,Eastside_Fulfillment,14.6,23.5,0,24.4,16.4,normal
2025-06-18T16:00:00,Eastside_Fulfillment,14.1,18.4,0,24.0,16.1,normal
2025-06-18T17:00:00,Eastside_Fulfillment,14.5,18.0,0,22.4,15.1,normal
2025-06-18T18:00:00,Eastside_Fulfillment,13.3,16.8,0,18.8,16.4,normal
2025-06-18T19:00:00,Eastside_Fulfillment,11.8,17.4,0,17.0,14.3,normal
2025-06-18T20:00:00,Eastside_Fulfillment,14.5,22.3,0,15.0,15.4,normal
2025-06-18T21:00:00,Eastside_Fulfillment,11.7,14.2,0,13.1,15.8,normal
2025-06-18T22:00:00,Eastside_Fulfillment,15.0,17.0,0,14.1,15.7,normal
2025-06-18T23:00:00,Eastside_Fulfillment,10.7,15.2,0,11.9,16.2,normal
2025-06-19T00:00:00,Northside_Fulfillment,12.0,15.1,0,10.5,16.0,normal
2025-06-19T01:00:00,Northside_Fulfillment,9.8,16.1,0,10.6,15.9,normal
2025-06-19T02:00:00,Northside_Fulfillment,8.5,17.3,0,11.2,17.0,normal
2025-06-19T03:00:00,Northside_Fulfillment,9.4,18.3,0,13.0,16.1,normal
2025-06-19T04:00:00,Northside_Fulfillment,3.8,11.1,0,15.0,17.5,normal
2025-06-19T05:00:00,Northside_Fulfillment,8.0,14.1,0,14.2,16.3,normal
2025-06-19T06:00:00,Northside_Fulfillment,4.6,9.4,0,17.2,17.1,normal
2025-06-19T07:00:00,Northside_Fulfillment,9.5,15.8,0,18.7,17.7,normal
2025-06-19T08:00:00,Northside_Fulfillment,8.1,11.3,0,19.1,15.1,normal
2025-06-19T09:00:00,Northside_Fulfillment,5.9,8.7,0,21.3,15.7,normal
2025-06-19T10:00:00,Northside_Fulfillment,11.4,16.8,0,22.8,15.9,normal
2025-06-19T11:00:00,Northside_Fulfillment,12.0,14.9,0,24.5,15.6,normal
2025-06-19T12:00:00,Northside_Fulfillment,13.4,18.2,0,25.2,17.1,normal
2025-06-19T13:00:00,Northside_Fulfillment,15.4,23.1,0,24.4,17.2,normal
2025-06-19T14:00:00,Northside_Fulfillment,11.0,16.5,0,23.5,16.3,normal
2025-06-19T15:00:00,Northside_Fulfillment,16.7,19.8,0,24.2,16.3,normal
2025-06-19T16:00:00,Northside_Fulfillment,13.7,19.9,0,23.6,17.1,normal
2025-06-19T17:00:00,Northside_Fulfillment,14.9,17.3,0,21.5,15.9,normal
2025-06-19T18:00:00,Northside_Fulfillment,16.6,24.2,0,19.9,16.5,normal
2025-06-19T19:00:00,Northside_Fulfillment,18.4,23.1,0,18.1,14.9,normal
2025-06-19T20:00:00,Northside_Fulfillment,13.2,20.1,0,15.5,16.6,normal
2025-06-19T21:00:00,Northside_Fulfillment,12.8,20.5,0,15.4,16.5,normal
2025-06-19T22:00:00,Northside_Fulfillment,14.3,22.3,0,13.8,17.1,normal
2025-06-19T23:00:00,Northside_Fulfillment,10.7,18.9,0,13.4,14.9,normal
2025-06-19T00:00:00,Central_Fulfillment,9.2,14.6,0,10.4,16.4,normal
2025-06-19T01:00:00,Central_Fulfillment,10.6,15.6,0,10.5,16.4,normal
2025-06-19T02:00:00,Central_Fulfillment,6.5,9.6,0,10.5,16.9,normal
2025-06-19T03:00:00,Central_Fulfillment,9.1,13.0,0,12.6,16.4,normal
2025-06-19T04:00:00,Central_Fulfillment,8.0,13.9,0,13.3,15.2,normal
2025-06-19T05:00:00,Central_Fulfillment,6.8,15.3,0,14.5,15.5,normal
2025-06-19T06:00:00,Central_Fulfillment,6.4,11.7,0,17.3,16.1,normal
2025-06-19T07:00:00,Central_Fulfillment,3.2,5.4,0,17.0,17.4,normal
2025-06-19T08:00:00,Central_Fulfillment,6.8,12.7,0,19.3,14.7,normal
2025-06-19T09:00:00,Central_Fulfillment,7.6,16.3,0,21.1,14.2,normal
2025-06-19T10:00:00,Central_Fulfillment,8.7,11.9,0,22.7,15.3,normal
2025-06-19T11:00:00,Central_Fulfillment,13.3,21.1,0,24.4,15.1,normal
2025-06-19T12:00:00,Central_Fulfillment,10.8,17.8,0,25.5,13.4,normal
2025-06-19T13:00:00,Central_Fulfillment,13.1,21.4,0,26.0,18,normal
2025-06-19T14:00:00,Central_Fulfillment,13.7,22.2,0,24.8,16.4,normal
2025-06-19T15:00:00,Central_Fulfillment,14.3,18.0,0,22.8,14.6,normal
2025-06-19T16:00:00,Central_Fulfillment,14.4,22.2,0,23.3,17.2,normal
2025-06-19T17:00:00,Central_Fulfillment,14.3,22.4,0,21.1,16.2,normal
2025-06-19T18:00:00,Central_Fulfillment,16.4,23.0,0,19.9,16.2,normal
2025-06-19T19:00:00,Central_Fulfillment,13.6,18.0,0,17.7,16.2,normal
2025-06-19T20:00:00,Central_Fulfillment,13.6,17.2,0,15.6,18,normal
2025-06-19T21:00:00,Central_Fulfillment,18.0,22.0,0,15.0,17.4,normal
2025-06-19T22:00:00,Central_Fulfillment,10.0,14.1,0,11.9,16.4,normal
2025-06-19T23:00:00,Central_Fulfillment,11.8,17.5,0,12.0,15.0,normal
2025-06-19T00:00:00,Eastside_Fulfillment,9.5,12.2,0,11.0,13.9,normal
2025-06-19T01:00:00,Eastside_Fulfillment,9.9,18.5,0,12.4,16.0,normal
2025-06-19T02:00:00,Eastside_Fulfillment,11.5,16.9,0,10.9,16.2,normal
2025-06-19T03:00:00,Eastside_Fulfillment,8.6,16.1,0,12.5,16.5,normal
2025-06-19T04:00:00,Eastside_Fulfillment,3.6,11.6,0,12.3,16.1,normal
2025-06-19T05:00:00,Eastside_Fulfillment,9.0,14.2,0,16.0,14.8,normal
2025-06-19T06:00:00,Eastside_Fulfillment,7.8,14.3,0,16.0,16.6,normal
2025-06-19T07:00:00,Eastside_Fulfillment,5.3,11.7,0,17.3,17.4,normal
2025-06-19T08:00:00,Eastside_Fulfillment,7.8,16.0,0,20.2,17.4,normal
2025-06-19T09:00:00,Eastside_Fulfillment,6.9,13.9,0,22.4,17.9,normal
2025-06-19T10:00:00,Eastside_Fulfillment,10.7,16.2,0,23.7,17.5,normal
2025-06-19T11:00:00,Eastside_Fulfillment,12.1,15.4,0,23.9,15.4,normal
2025-06-19T12:00:00,Eastside_Fulfillment,14.8,17.3,0,24.5,14.0,normal
2025-06-19T13:00:00,Eastside_Fulfillment,12.5,19.1,0,24.6,15.8,normal
2025-06-19T14:00:00,Eastside_Fulfillment,14.7,22.9,0,25.4,17.7,normal
2025-06-19T15:00:00,Eastside_Fulfillment,17.1,19.6,0,23.9,18,normal
2025-06-19T16:00:00,Eastside_Fulfillment,12.3,17.0,0,24.3,14.8,normal
2025-06-19T17:00:00,Eastside_Fulfillment,17.7,24.5,0,21.6,16.8,normal
2025-06-19T18:00:00,Eastside_Fulfillment,13.0,15.4,0,20.2,16.1,normal
2025-06-19T19:00:00,Eastside_Fulfillment,14.6,21.3,0,16.9,16.5,normal
2025-06-19T20:00:00,Eastside_Fulfillment,13.1,16.0,0,15.0,16.2,normal
2025-06-19T21:00:00,Eastside_Fulfillment,15.8,20.9,0,15.1,17.5,normal
2025-06-19T22:00:00,Eastside_Fulfillment,8.4,13.2,0,14.0,15.3,normal
2025-06-19T23:00:00,Eastside_Fulfillment,12.0,15.2,0,11.9,17.2,normal
2025-06-20T00:00:00,Northside_Fulfillment,8.6,15.6,0,11.8,17.3,normal
2025-06-20T01:00:00,Northside_Fulfillment,9.3,14.3,0,12.2,17.8,normal
2025-06-20T02:00:00,Northside_Fulfillment,11.6,16.1,0,11.2,17.8,normal
2025-06-20T03:00:00,Northside_Fulfillment,6.0,8.4,0,11.9,15.2,normal
2025-06-20T04:00:00,Northside_Fulfillment,9.4,12.8,0,13.6,17.4,normal
2025-06-20T05:00:00,Northside_Fulfillment,7.1,14.2,0,15.1,17.0,normal
2025-06-20T06:00:00,Northside_Fulfillment,5.1,8.0,0,15.6,15.5,normal
2025-06-20T07:00:00,Northside_Fulfillment,8.7,12.1,0,18.8,15.0,normal
2025-06-20T08:00:00,Northside_Fulfillment,5.9,12.2,0,20.0,15.2,normal
2025-06-20T09:00:00,Northside_Fulfillment,8.9,12.1,0,21.2,16.4,normal
2025-06-20T10:00:00,Northside_Fulfillment,9.8,12.9,0,22.3,15.4,normal
2025-06-20T11:00:00,Northside_Fulfillment,9.4,15.0,0,23.6,17.2,normal
2025-06-20T12:00:00,Northside_Fulfillment,8.7,13.8,0,24.1,15.4,normal
2025-06-20T13:00:00,Northside_Fulfillment,11.5,17.5,0,24.8,16.6,normal
2025-06-20T14:00:00,Northside_Fulfillment,18.8,21.6,0,25.6,15.2,normal
2025-06-20T15:00:00,Northside_Fulfillment,13.3,16.8,0,24.6,16.5,normal
2025-06-20T16:00:00,Northside_Fulfillment,15.0,18.8,0,23.3,15.6,normal
2025-06-20T17:00:00,Northside_Fulfillment,13.3,16.5,0,21.3,16.4,normal
2025-06-20T18:00:00,Northside_Fulfillment,17.9,22.8,0,18.6,16.0,normal
2025-06-20T19:00:00,Northside_Fulfillment,12.8,14.9,0,17.0,14.5,normal
2025-06-20T20:00:00,Northside_Fulfillment,11.5,18.4,0,16.3,14.4,normal
2025-06-20T21:00:00,Northside_Fulfillment,14.3,18.9,0,13.5,15.2,normal
2025-06-20T22:00:00,Northside_Fulfillment,12.7,18.3,0,13.5,16.6,normal
2025-06-20T23:00:00,Northside_Fulfillment,11.4,15.8,0,12.4,16.4,normal
2025-06-20T00:00:00,Central_Fulfillment,7.5,11.3,0,11.9,14.8,normal
2025-06-20T01:00:00,Central_Fulfillment,8.9,11.2,0,11.4,17.9,normal
2025-06-20T02:00:00,Central_Fulfillment,4.7,9.7,0,10.8,16.1,normal
2025-06-20T03:00:00,Central_Fulfillment,6.5,11.2,0,12.7,16.8,normal
2025-06-20T04:00:00,Central_Fulfillment,9.6,15.8,0,13.5,14.7,normal
2025-06-20T05:00:00,Central_Fulfillment,6.5,11.5,0,15.0,15.4,normal
2025-06-20T06:00:00,Central_Fulfillment,6.9,12.4,0,15.2,16.8,normal
2025-06-20T07:00:00,Central_Fulfillment,6.3,9.6,0,17.9,15.8,normal
2025-06-20T08:00:00,Central_Fulfillment,6.6,13.2,0,18.6,16.1,normal
2025-06-20T09:00:00,Central_Fulfillment,12.6,17.6,0,20.2,16.5,normal
2025-06-20T10:00:00,Central_Fulfillment,10.4,14.1,0,22.5,15.6,normal
2025-06-20T11:00:00,Central_Fulfillment,9.3,17.0,0,23.9,15.9,normal
2025-06-20T12:00:00,Central_Fulfillment,16.3,25.0,0,25.3,14.4,normal
2025-06-20T13:00:00,Central_Fulfillment,13.3,21.2,0,25.2,15.6,normal
2025-06-20T14:00:00,Central_Fulfillment,12.2,19.8,0,24.9,16.0,normal
2025-06-20T15:00:00,Central_Fulfillment,12.5,18.0,0,23.3,15.4,normal
2025-06-20T16:00:00,Central_Fulfillment,16.5,19.3,0,23.5,15.5,normal
2025-06-20T17:00:00,Central_Fulfillment,10.8,16.9,0,22.4,14.9,normal
2025-06-20T18:00:00,Central_Fulfillment,12.8,21.4,0,19.2,16.3,normal
2025-06-20T19:00:00,Central_Fulfillment,14.9,22.9,0,17.1,15.5,normal
2025-06-20T20:00:00,Central_Fulfillment,13.7,19.0,0,17.1,16.9,normal
2025-06-20T21:00:00,Central_Fulfillment,13.3,15.7,0,15.4,17.3,normal
2025-06-20T22:00:00,Central_Fulfillment,13.6,17.1,0,13.5,16.7,normal
2025-06-20T23:00:00,Central_Fulfillment,12.0,19.6,0,10.9,15.4,normal
2025-06-20T00:00:00,Eastside_Fulfillment,15.5,21.8,0,10.8,16.3,normal
2025-06-20T01:00:00,Eastside_Fulfillment,8.0,14.3,0,11.7,16.9,normal
2025-06-20T02:00:00,Eastside_Fulfillment,7.9,16.9,0,11.7,16.9,normal
2025-06-20T03:00:00,Eastside_Fulfillment,9.7,13.4,0,10.1,14.0,normal
2025-06-20T04:00:00,Eastside_Fulfillment,8.2,12.8,0,12.9,16.3,normal
2025-06-20T05:00:00,Eastside_Fulfillment,7.1,14.1,0,13.3,16.2,normal
2025-06-20T06:00:00,Eastside_Fulfillment,10.3,16.7,0,16.0,15.9,normal
2025-06-20T07:00:00,Eastside_Fulfillment,5.4,10.5,0,17.0,13.8,normal
2025-06-20T08:00:00,Eastside_Fulfillment,7.1,15.5,0,19.4,15.3,normal
2025-06-20T09:00:00,Eastside_Fulfillment,8.5,11.4,0,21.9,14.3,normal
2025-06-20T10:00:00,Eastside_Fulfillment,9.4,16.9,0,24.9,15.4,normal
2025-06-20T11:00:00,Eastside_Fulfillment,10.7,18.9,0,23.5,14.9,normal
2025-06-20T12:00:00,Eastside_Fulfillment,14.2,21.7,0,24.1,16.1,normal
2025-06-20T13:00:00,Eastside_Fulfillment,13.9,21.5,0,25.4,13.8,normal
2025-06-20T14:00:00,Eastside_Fulfillment,11.8,17.9,0,24.7,17.8,normal
2025-06-20T15:00:00,Eastside_Fulfillment,12.8,19.8,0,22.6,14.3,normal
2025-06-20T16:00:00,Eastside_Fulfillment,14.8,19.5,0,23.1,17.6,normal
2025-06-20T17:00:00,Eastside_Fulfillment,13.5,15.8,0,22.1,15.2,normal
2025-06-20T18:00:00,Eastside_Fulfillment,18.2,24.4,0,18.8,14.2,normal
2025-06-20T19:00:00,Eastside_Fulfillment,14.1,16.4,0,18.8,16.5,normal
2025-06-20T20:00:00,Eastside_Fulfillment,12.0,18.6,0,15.9,17.4,normal
2025-06-20T21:00:00,Eastside_Fulfillment,11.1,17.9,0,14.9,15.8,normal
2025-06-20T22:00:00,Eastside_Fulfillment,12.7,15.1,0,12.9,16.2,normal
2025-06-20T23:00:00,Eastside_Fulfillment,9.5,14.3,0,11.7,16.0,normal
2025-06-21T00:00:00,Northside_Fulfillment,7.7,15.1,0,11.7,17.0,normal
2025-06-21T01:00:00,Northside_Fulfillment,8.7,15.7,0,11.6,15.4,normal
2025-06-21T02:00:00,Northside_Fulfillment,7.4,13.8,0,12.5,17.3,normal
2025-06-21T03:00:00,Northside_Fulfillment,7.6,13.3,0,12.7,15.7,normal
2025-06-21T04:00:00,Northside_Fulfillment,11.0,13.1,0,12.6,16.2,normal
2025-06-21T05:00:00,Northside_Fulfillment,5.8,14.4,0,15.7,15.9,normal
2025-06-21T06:00:00,Northside_Fulfillment,10.4,16.7,0,16.5,16.1,normal
2025-06-21T07:00:00,Northside_Fulfillment,7.7,9.7,0,17.3,15.9,normal
2025-06-21T08:00:00,Northside_Fulfillment,8.3,16.1,0,20.3,15.5,normal
2025-06-21T09:00:00,Northside_Fulfillment,8.5,14.2,0,22.4,15.8,normal
2025-06-21T10:00:00,Northside_Fulfillment,12.7,20.6,0,24.3,16.7,normal
2025-06-21T11:00:00,Northside_Fulfillment,11.0,13.8,0,23.1,15.2,normal
2025-06-21T12:00:00,Northside_Fulfillment,11.3,14.7,0,24.0,16.3,normal
2025-06-21T13:00:00,Northside_Fulfillment,14.0,17.3,0,25.4,17.7,normal
2025-06-21T14:00:00,Northside_Fulfillment,9.9,15.5,0,24.4,15.5,normal
2025-06-21T15:00:00,Northside_Fulfillment,14.4,21.0,0,24.9,15.1,normal
2025-06-21T16:00:00,Northside_Fulfillment,13.9,21.8,0,23.1,16.2,normal
2025-06-21T17:00:00,Northside_Fulfillment,12.0,16.8,0,21.5,15.2,normal
2025-06-21T18:00:00,Northside_Fulfillment,14.2,18.2,0,20.1,16.7,normal
2025-06-21T19:00:00,Northside_Fulfillment,14.4,17.2,0,17.6,17.2,normal
2025-06-21T20:00:00,Northside_Fulfillment,13.6,17.8,0,17.6,16.4,normal
2025-06-21T21:00:00,Northside_Fulfillment,12.8,15.6,0,15.2,17.7,normal
2025-06-21T22:00:00,Northside_Fulfillment,13.8,19.4,0,12.8,14.2,normal
2025-06-21T23:00:00,Northside_Fulfillment,9.8,17.3,0,12.1,15.9,normal
2025-06-21T00:00:00,Central_Fulfillment,8.6,13.3,0,11.6,16.8,normal
2025-06-21T01:00:00,Central_Fulfillment,7.8,16.2,0,11.1,17.5,normal
2025-06-21T02:00:00,Central_Fulfillment,6.2,14.0,0,10.4,15.8,normal
2025-06-21T03:00:00,Central_Fulfillment,7.0,10.8,0,12.0,14.9,normal
2025-06-21T04:00:00,Central_Fulfillment,8.5,17.3,0,13.2,15.6,normal
2025-06-21T05:00:00,Central_Fulfillment,10.1,13.5,0,14.2,15.4,normal
2025-06-21T06:00:00,Central_Fulfillment,9.9,12.8,0,14.8,15.6,normal
2025-06-21T07:00:00,Central_Fulfillment,4.6,13.4,0,18.3,15.6,normal
2025-06-21T08:00:00,Central_Fulfillment,7.2,10.4,0,21.1,16.1,normal
2025-06-21T09:00:00,Central_Fulfillment,10.5,17.2,0,21.7,16.5,normal
2025-06-21T10:00:00,Central_Fulfillment,13.7,16.7,0,22.4,17.0,normal
2025-06-21T11:00:00,Central_Fulfillment,12.9,17.7,0,22.7,15.4,normal
2025-06-21T12:00:00,Central_Fulfillment,15.6,17.7,0,26.8,17.5,normal
2025-06-21T13:00:00,Central_Fulfillment,10.9,19.9,0,25.4,15.9,normal
2025-06-21T14:00:00,Central_Fulfillment,13.4,20.2,0,25.3,13.6,normal
2025-06-21T15:00:00,Central_Fulfillment,16.5,25.0,0,23.9,14.5,normal
2025-06-21T16:00:00,Central_Fulfillment,12.3,21.1,0,22.1,15.0,normal
2025-06-21T17:00:00,Central_Fulfillment,14.8,23.8,0,21.9,15.5,normal
2025-06-21T18:00:00,Central_Fulfillment,15.9,20.7,0,20.4,16.8,normal
2025-06-21T19:00:00,Central_Fulfillment,13.2,20.1,0,17.3,17.8,normal
2025-06-21T20:00:00,Central_Fulfillment,15.5,22.8,0,16.1,16.5,normal
2025-06-21T21:00:00,Central_Fulfillment,12.2,20.0,0,13.8,14.3,normal
2025-06-21T22:00:00,Central_Fulfillment,12.5,18.8,0,13.0,15.3,normal
2025-06-21T23:00:00,Central_Fulfillment,13.0,21.1,0,12.2,15.5,normal
2025-06-21T00:00:00,Eastside_Fulfillment,8.1,11.7,0,10.8,15.4,normal
2025-06-21T01:00:00,Eastside_Fulfillment,8.8,14.2,0,11.5,15.7,normal
2025-06-21T02:00:00,Eastside_Fulfillment,10.4,13.8,0,13.0,13.6,normal
2025-06-21T03:00:00,Eastside_Fulfillment,11.0,18.1,0,12.3,16.2,normal
2025-06-21T04:00:00,Eastside_Fulfillment,8.7,13.4,0,15.1,15.9,normal
2025-06-21T05:00:00,Eastside_Fulfillment,9.8,12.7,0,13.7,15.9,normal
2025-06-21T06:00:00,Eastside_Fulfillment,7.4,14.1,0,16.5,15.8,normal
2025-06-21T07:00:00,Eastside_Fulfillment,7.1,11.3,0,18.8,16.9,normal
2025-06-21T08:00:00,Eastside_Fulfillment,7.7,15.7,0,20.3,16.2,normal
2025-06-21T09:00:00,Eastside_Fulfillment,9.3,15.1,0,21.1,15.1,normal
2025-06-21T10:00:00,Eastside_Fulfillment,9.9,17.0,0,23.5,16.4,normal
2025-06-21T11:00:00,Eastside_Fulfillment,10.1,14.6,0,23.3,16.0,normal
2025-06-21T12:00:00,Eastside_Fulfillment,11.2,17.0,0,25.1,17.0,normal
2025-06-21T13:00:00,Eastside_Fulfillment,12.6,19.5,0,24.3,17.0,normal
2025-06-21T14:00:00,Eastside_Fulfillment,14.0,21.5,0,25.2,16.3,normal
2025-06-21T15:00:00,Eastside_Fulfillment,13.5,22.4,0,24.0,17.7,normal
2025-06-21T16:00:00,Eastside_Fulfillment,14.9,20.6,0,22.9,16.9,normal
2025-06-21T17:00:00,Eastside_Fulfillment,14.1,19.5,0,21.7,15.4,normal
2025-06-21T18:00:00,Eastside_Fulfillment,14.2,18.0,0,20.1,15.6,normal
2025-06-21T19:00:00,Eastside_Fulfillment,16.4,20.6,0,18.5,13.4,normal
2025-06-21T20:00:00,Eastside_Fulfillment,12.8,15.4,0,16.6,15.4,normal
2025-06-21T21:00:00,Eastside_Fulfillment,14.8,21.4,0,14.2,15.7,normal
2025-06-21T22:00:00,Eastside_Fulfillment,16.0,24.9,0,13.3,15.3,normal
2025-06-21T23:00:00,Eastside_Fulfillment,12.1,16.2,0,12.7,16.0,normal
2025-06-22T00:00:00,Northside_Fulfillment,13.1,18.2,0,11.8,16.0,normal
2025-06-22T01:00:00,Northside_Fulfillment,8.9,13.3,0,10.7,17.1,normal
2025-06-22T02:00:00,Northside_Fulfillment,7.2,12.5,0,12.7,15.7,normal
2025-06-22T03:00:00,Northside_Fulfillment,8.9,12.3,0,11.3,17.5,normal
2025-06-22T04:00:00,Northside_Fulfillment,5.8,14.0,0,14.4,15.3,normal
2025-06-22T05:00:00,Northside_Fulfillment,7.9,15.3,0,14.1,15.9,normal
2025-06-22T06:00:00,Northside_Fulfillment,10.0,18.1,0,16.3,17.0,normal
2025-06-22T07:00:00,Northside_Fulfillment,7.8,13.1,0,17.8,16.6,normal
2025-06-22T08:00:00,Northside_Fulfillment,6.0,13.3,0,20.2,17.1,normal
2025-06-22T09:00:00,Northside_Fulfillment,7.9,13.9,0,20.9,15.6,normal
2025-06-22T10:00:00,Northside_Fulfillment,9.1,16.5,0,21.2,14.6,normal
2025-06-22T11:00:00,Northside_Fulfillment,7.1,14.1,0,25.3,16.3,normal
2025-06-22T12:00:00,Northside_Fulfillment,14.0,21.6,0,24.3,16.3,normal
2025-06-22T13:00:00,Northside_Fulfillment,12.2,19.4,0,24.9,16.2,normal
2025-06-22T14:00:00,Northside_Fulfillment,11.6,20.6,0,24.7,15.9,normal
2025-06-22T15:00:00,Northside_Fulfillment,15.6,17.9,0,24.4,14.7,normal
2025-06-22T16:00:00,Northside_Fulfillment,15.2,17.6,0,23.5,17.0,normal
2025-06-22T17:00:00,Northside_Fulfillment,14.9,22.4,0,18.9,18,normal
2025-06-22T18:00:00,Northside_Fulfillment,15.5,18.8,0,20.0,16.5,normal
2025-06-22T19:00:00,Northside_Fulfillment,17.0,22.1,0,15.8,16.8,normal
2025-06-22T20:00:00,Northside_Fulfillment,16.0,24.9,0,16.3,16.0,normal
2025-06-22T21:00:00,Northside_Fulfillment,11.9,20.8,0,15.4,17.9,normal
2025-06-22T22:00:00,Northside_Fulfillment,14.4,17.7,0,13.8,17.2,normal
2025-06-22T23:00:00,Northside_Fulfillment,10.4,13.6,0,11.3,14.4,normal
2025-06-22T00:00:00,Central_Fulfillment,11.7,15.4,0,11.4,16.2,normal
2025-06-22T01:00:00,Central_Fulfillment,11.6,14.6,0,11.5,16.4,normal
2025-06-22T02:00:00,Central_Fulfillment,12.9,19.6,0,11.6,15.0,normal
2025-06-22T03:00:00,Central_Fulfillment,5.4,9.8,0,11.4,16.5,normal
2025-06-22T04:00:00,Central_Fulfillment,7.9,11.7,0,13.1,16.4,normal
2025-06-22T05:00:00,Central_Fulfillment,3.2,10.3,0,13.3,16.8,normal
2025-06-22T06:00:00,Central_Fulfillment,10.4,17.0,0,16.9,14.7,normal
2025-06-22T07:00:00,Central_Fulfillment,8.5,11.9,0,17.0,17.1,normal
2025-06-22T08:00:00,Central_Fulfillment,9.5,14.2,0,19.6,16.1,normal
2025-06-22T09:00:00,Central_Fulfillment,7.5,16.1,0,20.4,15.7,normal
2025-06-22T10:00:00,Central_Fulfillment,8.6,15.2,0,22.0,15.7,normal
2025-06-22T11:00:00,Central_Fulfillment,10.6,16.3,0,24.4,15.3,normal
2025-06-22T12:00:00,Central_Fulfillment,13.7,15.9,0,24.5,15.5,normal
2025-06-22T13:00:00,Central_Fulfillment,12.0,20.2,0,25.6,15.6,normal
2025-06-22T14:00:00,Central_Fulfillment,12.3,18.7,0,24.5,16.5,normal
2025-06-22T15:00:00,Central_Fulfillment,14.5,23.4,0,25.2,16.1,normal
2025-06-22T16:00:00,Central_Fulfillment,12.1,20.1,0,24.3,17.0,normal
2025-06-22T17:00:00,Central_Fulfillment,15.6,19.7,0,22.6,17.8,normal
2025-06-22T18:00:00,Central_Fulfillment,17.3,22.8,0,19.3,16.7,normal
2025-06-22T19:00:00,Central_Fulfillment,15.0,18.3,0,17.8,15.8,normal
2025-06-22T20:00:00,Central_Fulfillment,13.0,17.6,0,14.9,16.2,normal
2025-06-22T21:00:00,Central_Fulfillment,13.8,19.0,0,13.5,17.1,normal
2025-06-22T22:00:00,Central_Fulfillment,16.4,22.4,0,12.8,16.5,normal
2025-06-22T23:00:00,Central_Fulfillment,12.4,15.8,0,12.2,16.8,normal
2025-06-22T00:00:00,Eastside_Fulfillment,8.0,13.1,0,11.7,15.9,normal
2025-06-22T01:00:00,Eastside_Fulfillment,8.0,10.5,0,12.2,15.7,normal
2025-06-22T02:00:00,Eastside_Fulfillment,8.6,14.8,0,11.7,15.0,normal
2025-06-22T03:00:00,Eastside_Fulfillment,4.3,10.2,0,12.7,16.0,normal
2025-06-22T04:00:00,Eastside_Fulfillment,6.5,10.3,0,13.0,15.8,normal
2025-06-22T05:00:00,Eastside_Fulfillment,9.2,12.1,0,15.3,16.4,normal
2025-06-22T06:00:00,Eastside_Fulfillment,5.1,9.4,0,16.0,14.8,normal
2025-06-22T07:00:00,Eastside_Fulfillment,4.1,6.8,0,18.0,15.7,normal
2025-06-22T08:00:00,Eastside_Fulfillment,7.8,14.6,0,19.9,16.9,normal
