telemetry_id,flight_id,drone_id,recorded_at,phase,battery_pct,battery_temp_c,cell_voltage_spread_mv,motor_vibration_mm_s,gps_hdop,tether_descent_sec,sensor_status
TEL-39463-recovery,FL-US-39462,ZIP-US-017,2025-06-17T12:15:18,recovery,51.6,32.6,23.5,0.93,0.72,36.7,nominal
TEL-39464-pickup,FL-US-39463,ZIP-US-023,2025-06-17T13:22:00,pickup,100,33.8,18.5,1.29,0.74,36.7,nominal
TEL-39464-outbound,FL-US-39463,ZIP-US-023,2025-06-17T13:28:27,outbound,73.6,31.2,16.5,0.91,0.9,38.7,nominal
TEL-39464-recovery,FL-US-39463,ZIP-US-023,2025-06-17T13:34:15,recovery,49.9,33.0,23.1,0.76,1.04,38.1,nominal
TEL-39465-pickup,FL-US-39464,ZIP-US-019,2025-06-17T08:40:00,pickup,100,32.1,19.8,0.99,0.92,36.5,nominal
TEL-39465-outbound,FL-US-39464,ZIP-US-019,2025-06-17T08:45:24,outbound,73.3,31.4,15.0,0.98,0.62,36.8,nominal
TEL-39465-recovery,FL-US-39464,ZIP-US-019,2025-06-17T08:50:15,recovery,49.3,33.7,26.9,1.01,0.79,37.8,nominal
TEL-39466-pickup,FL-US-39465,ZIP-US-020,2025-06-17T13:08:00,pickup,100,29.5,18.6,1.26,0.84,37.5,nominal
TEL-39466-outbound,FL-US-39465,ZIP-US-020,2025-06-17T13:14:24,outbound,80.6,30.5,22.6,1.18,0.76,37.7,nominal
TEL-39466-recovery,FL-US-39465,ZIP-US-020,2025-06-17T13:20:09,recovery,63.1,32.7,18.8,1.26,0.94,38.6,nominal
TEL-39467-pickup,FL-US-39466,ZIP-US-024,2025-06-17T09:26:00,pickup,100,29.0,17.7,0.87,0.5,36.6,nominal
TEL-39467-outbound,FL-US-39466,ZIP-US-024,2025-06-17T09:31:33,outbound,79.6,31.7,19.4,1.03,0.56,37.2,nominal
TEL-39467-recovery,FL-US-39466,ZIP-US-024,2025-06-17T09:36:32,recovery,61.3,29.4,23.8,1.12,0.84,37.6,nominal
TEL-39468-pickup,FL-US-39467,ZIP-US-023,2025-06-17T08:43:00,pickup,100,30.0,20.9,0.91,0.73,37.1,nominal
TEL-39468-outbound,FL-US-39467,ZIP-US-023,2025-06-17T08:47:36,outbound,81.5,31.2,14.6,0.8,0.6,38.2,nominal
TEL-39468-recovery,FL-US-39467,ZIP-US-023,2025-06-17T08:51:44,recovery,64.9,28.8,24.4,1.07,0.64,36.2,nominal
TEL-39469-pickup,FL-US-39468,ZIP-US-023,2025-06-17T09:22:00,pickup,100,29.8,17.9,1.2,1.11,38.4,nominal
TEL-39469-outbound,FL-US-39468,ZIP-US-023,2025-06-17T09:28:03,outbound,79.0,31.3,17.4,1.05,1.03,37.3,nominal
TEL-39469-recovery,FL-US-39468,ZIP-US-023,2025-06-17T09:33:29,recovery,60.1,30.7,22.6,0.8,0.83,37.7,nominal
TEL-39470-pickup,FL-US-39469,ZIP-US-021,2025-06-17T21:17:00,pickup,100,34.4,12.3,0.94,0.5,35.0,nominal
TEL-39470-outbound,FL-US-39469,ZIP-US-021,2025-06-17T21:23:06,outbound,74.7,30.9,22.6,0.94,0.76,36.3,nominal
TEL-39470-recovery,FL-US-39469,ZIP-US-021,2025-06-17T21:28:35,recovery,51.9,29.3,15.1,1.02,1.16,35.5,nominal
TEL-39471-pickup,FL-US-39470,ZIP-US-022,2025-06-17T11:54:00,pickup,100,29.5,27.9,1.12,0.82,36.9,nominal
TEL-39471-outbound,FL-US-39470,ZIP-US-022,2025-06-17T11:59:45,outbound,74.2,32.6,22.2,1.07,0.82,36.6,nominal
TEL-39471-recovery,FL-US-39470,ZIP-US-022,2025-06-17T12:04:55,recovery,50.9,32.1,19.9,1.23,0.79,37.5,nominal
TEL-39472-pickup,FL-US-39471,ZIP-US-022,2025-06-17T16:45:00,pickup,100,31.1,19.0,0.95,0.88,38.2,nominal
TEL-39472-outbound,FL-US-39471,ZIP-US-022,2025-06-17T16:49:06,outbound,85.3,29.5,20.4,0.95,0.5,37.4,nominal
TEL-39472-recovery,FL-US-39471,ZIP-US-022,2025-06-17T16:52:47,recovery,72.1,28.3,19.1,1.16,0.76,35.0,nominal
TEL-39473-pickup,FL-US-39472,ZIP-US-023,2025-06-17T09:41:00,pickup,100,31.7,20.3,1.03,0.8,38.7,nominal
TEL-39473-outbound,FL-US-39472,ZIP-US-023,2025-06-17T09:46:42,outbound,80.0,32.5,23.6,0.92,0.62,36.4,nominal
TEL-39473-recovery,FL-US-39472,ZIP-US-023,2025-06-17T09:51:49,recovery,62.1,30.6,19.1,0.8,1.12,36.4,nominal
TEL-39474-pickup,FL-US-39473,ZIP-US-018,2025-06-17T14:36:00,pickup,100,32.5,24.8,0.93,0.67,36.4,nominal
TEL-39474-outbound,FL-US-39473,ZIP-US-018,2025-06-17T14:41:33,outbound,79.0,31.1,18.8,0.96,0.8,36.7,nominal
TEL-39474-recovery,FL-US-39473,ZIP-US-018,2025-06-17T14:46:32,recovery,60.1,31.4,21.6,0.78,0.54,36.7,nominal
TEL-39475-pickup,FL-US-39474,ZIP-US-017,2025-06-17T15:25:00,pickup,100,31.5,17.0,0.92,0.62,37.9,nominal
TEL-39475-outbound,FL-US-39474,ZIP-US-017,2025-06-17T15:29:51,outbound,77.6,31.8,21.0,1.18,1.02,36.4,nominal
TEL-39475-recovery,FL-US-39474,ZIP-US-017,2025-06-17T15:34:12,recovery,57.4,30.9,22.7,0.73,0.81,37.9,nominal
TEL-39476-pickup,FL-US-39475,ZIP-US-023,2025-06-17T10:05:00,pickup,100,28.8,16.1,0.99,0.5,37.1,nominal
TEL-39476-outbound,FL-US-39475,ZIP-US-023,2025-06-17T10:09:54,outbound,82.4,30.7,15.2,1.03,0.66,36.4,nominal
TEL-39476-recovery,FL-US-39475,ZIP-US-023,2025-06-17T10:14:18,recovery,66.7,30.8,17.4,1.14,1.09,36.0,nominal
TEL-39477-pickup,FL-US-39476,ZIP-US-023,2025-06-17T16:06:00,pickup,100,31.6,16.4,1.05,1.04,37.4,nominal
TEL-39477-outbound,FL-US-39476,ZIP-US-023,2025-06-17T16:11:33,outbound,78.3,33.3,24.4,1.21,0.55,38.7,nominal
TEL-39477-recovery,FL-US-39476,ZIP-US-023,2025-06-17T16:16:32,recovery,58.8,32.2,15.5,1.12,1.14,38.1,nominal
TEL-39478-pickup,FL-US-39477,ZIP-US-019,2025-06-17T08:16:00,pickup,100,32.0,20.2,1.11,0.5,37.0,nominal
TEL-39478-outbound,FL-US-39477,ZIP-US-019,2025-06-17T08:22:24,outbound,74.4,31.9,27.8,1.11,0.65,35.8,nominal
TEL-39478-recovery,FL-US-39477,ZIP-US-019,2025-06-17T08:28:09,recovery,51.4,32.9,20.0,0.89,0.7,35.9,nominal
TEL-39479-pickup,FL-US-39478,ZIP-US-024,2025-06-17T12:15:00,pickup,100,32.3,13.0,1.13,0.68,36.5,nominal
TEL-39479-outbound,FL-US-39478,ZIP-US-024,2025-06-17T12:19:15,outbound,85.5,31.0,17.9,0.93,0.5,35.5,nominal
TEL-39479-recovery,FL-US-39478,ZIP-US-024,2025-06-17T12:23:04,recovery,72.5,28.8,14.9,0.99,1.56,36.3,nominal
TEL-39480-pickup,FL-US-39479,ZIP-US-020,2025-06-17T12:29:00,pickup,100,30.3,19.1,0.98,0.99,36.2,nominal
TEL-39480-outbound,FL-US-39479,ZIP-US-020,2025-06-17T12:33:21,outbound,82.0,29.4,18.4,0.89,0.77,37.7,nominal
TEL-39480-recovery,FL-US-39479,ZIP-US-020,2025-06-17T12:37:15,recovery,65.8,31.2,20.0,1.15,1.04,37.7,nominal
TEL-39481-pickup,FL-US-39480,ZIP-US-021,2025-06-17T12:15:00,pickup,100,32.2,15.6,0.83,0.8,37.9,nominal
TEL-39481-outbound,FL-US-39480,ZIP-US-021,2025-06-17T12:20:18,outbound,76.0,33.1,24.5,0.91,0.98,34.6,nominal
TEL-39481-recovery,FL-US-39480,ZIP-US-021,2025-06-17T12:25:04,recovery,54.4,31.4,17.8,0.89,1.07,35.9,nominal
TEL-39482-pickup,FL-US-39481,ZIP-US-018,2025-06-17T15:22:00,pickup,100,31.1,22.2,0.86,0.79,36.6,nominal
TEL-39482-outbound,FL-US-39481,ZIP-US-018,2025-06-17T15:28:42,outbound,75.2,32.9,21.7,0.95,0.54,37.3,nominal
TEL-39482-recovery,FL-US-39481,ZIP-US-018,2025-06-17T15:34:43,recovery,52.9,32.8,18.5,1.07,1.04,38.2,nominal
TEL-39483-pickup,FL-US-39482,ZIP-US-020,2025-06-17T09:36:00,pickup,100,32.6,25.1,1.07,0.94,36.2,nominal
TEL-39483-outbound,FL-US-39482,ZIP-US-020,2025-06-17T09:41:33,outbound,78.3,30.2,21.0,0.8,0.97,36.7,nominal
TEL-39483-recovery,FL-US-39482,ZIP-US-020,2025-06-17T09:46:32,recovery,58.8,32.6,18.8,1.13,0.93,36.9,nominal
TEL-39484-pickup,FL-US-39483,ZIP-US-024,2025-06-17T14:01:00,pickup,100,31.2,12.3,0.85,0.88,36.4,nominal
TEL-39484-outbound,FL-US-39483,ZIP-US-024,2025-06-17T14:06:36,outbound,78.5,31.9,27.5,1.05,1.01,36.3,nominal
TEL-39484-recovery,FL-US-39483,ZIP-US-024,2025-06-17T14:11:38,recovery,59.1,30.8,25.1,1.08,0.64,36.4,nominal
TEL-39485-pickup,FL-US-39484,ZIP-US-022,2025-06-17T18:08:00,pickup,100,31.0,16.0,1.0,0.91,38.3,nominal
TEL-39485-outbound,FL-US-39484,ZIP-US-022,2025-06-17T18:14:57,outbound,75.2,30.6,18.5,1.27,0.99,36.7,nominal
TEL-39485-recovery,FL-US-39484,ZIP-US-022,2025-06-17T18:21:12,recovery,52.9,34.3,22.0,1.03,0.9,36.0,nominal
TEL-39486-pickup,FL-US-39485,ZIP-US-017,2025-06-17T09:06:00,pickup,100,30.6,22.9,1.08,0.96,36.9,nominal
TEL-39486-outbound,FL-US-39485,ZIP-US-017,2025-06-17T09:12:18,outbound,83.3,31.6,20.9,1.02,0.87,36.7,nominal
TEL-39486-recovery,FL-US-39485,ZIP-US-017,2025-06-17T09:17:58,recovery,68.4,29.7,14.0,1.2,0.5,35.8,nominal
TEL-39487-pickup,FL-US-39486,ZIP-US-019,2025-06-17T14:23:00,pickup,100,31.6,25.6,1.16,0.83,37.3,nominal
TEL-39487-outbound,FL-US-39486,ZIP-US-019,2025-06-17T14:28:12,outbound,82.4,30.6,16.5,1.16,0.95,35.2,nominal
TEL-39487-recovery,FL-US-39486,ZIP-US-019,2025-06-17T14:32:52,recovery,66.6,31.0,22.9,0.85,0.92,36.4,nominal
TEL-39488-pickup,FL-US-39487,ZIP-US-022,2025-06-17T17:35:00,pickup,100,31.5,22.5,0.81,0.84,39.4,nominal
TEL-39488-outbound,FL-US-39487,ZIP-US-022,2025-06-17T17:41:12,outbound,72.8,32.1,17.6,0.98,0.75,37.4,nominal
TEL-39488-recovery,FL-US-39487,ZIP-US-022,2025-06-17T17:46:46,recovery,48.4,32.5,13.0,1.1,0.5,36.2,nominal
TEL-39489-pickup,FL-US-39488,ZIP-US-020,2025-06-17T13:50:00,pickup,100,31.4,19.9,0.98,0.79,36.9,nominal
TEL-39489-outbound,FL-US-39488,ZIP-US-020,2025-06-17T13:54:45,outbound,81.9,29.9,24.3,0.84,1.05,38.2,nominal
TEL-39489-recovery,FL-US-39488,ZIP-US-020,2025-06-17T13:59:01,recovery,65.7,29.9,28.1,1.36,0.98,37.7,nominal
TEL-39490-pickup,FL-US-39489,ZIP-US-024,2025-06-17T15:36:00,pickup,100,30.3,16.1,1.22,0.54,35.6,nominal
TEL-39490-outbound,FL-US-39489,ZIP-US-024,2025-06-17T15:40:18,outbound,84.2,29.0,14.4,1.06,0.65,37.6,nominal
TEL-39490-recovery,FL-US-39489,ZIP-US-024,2025-06-17T15:44:10,recovery,70.0,30.2,21.4,1.28,0.62,36.1,nominal
TEL-39491-pickup,FL-US-39490,ZIP-US-020,2025-06-17T12:17:00,pickup,100,31.6,21.1,0.98,0.57,37.1,nominal
TEL-39491-outbound,FL-US-39490,ZIP-US-020,2025-06-17T12:22:27,outbound,79.3,31.2,18.7,0.91,0.81,35.4,nominal
TEL-39491-recovery,FL-US-39490,ZIP-US-020,2025-06-17T12:27:21,recovery,60.7,29.7,23.9,1.24,0.67,37.2,nominal
TEL-39492-pickup,FL-US-39491,ZIP-US-020,2025-06-17T19:35:00,pickup,100,30.2,20.5,0.82,0.5,36.5,nominal
TEL-39492-outbound,FL-US-39491,ZIP-US-020,2025-06-17T19:39:30,outbound,82.3,29.4,19.5,1.26,0.79,38.5,nominal
TEL-39492-recovery,FL-US-39491,ZIP-US-020,2025-06-17T19:43:33,recovery,66.4,29.2,22.2,0.77,0.7,39.1,nominal
TEL-39493-pickup,FL-US-39492,ZIP-US-001,2025-06-18T10:07:00,pickup,100,30.4,19.5,1.0,1.03,36.9,nominal
TEL-39493-outbound,FL-US-39492,ZIP-US-001,2025-06-18T10:11:30,outbound,85.9,29.1,16.5,1.15,0.5,39.2,nominal
TEL-39493-recovery,FL-US-39492,ZIP-US-001,2025-06-18T10:15:33,recovery,73.3,27.9,11.1,1.07,0.77,37.1,nominal
TEL-39494-pickup,FL-US-39493,ZIP-US-008,2025-06-18T12:28:00,pickup,100,29.9,26.4,1.04,0.77,36.0,nominal
TEL-39494-outbound,FL-US-39493,ZIP-US-008,2025-06-18T12:32:33,outbound,85.6,29.8,14.1,0.86,0.91,38.0,nominal
TEL-39494-recovery,FL-US-39493,ZIP-US-008,2025-06-18T12:36:38,recovery,72.7,29.4,17.0,1.07,0.77,35.7,nominal
TEL-39495-pickup,FL-US-39494,ZIP-US-008,2025-06-18T14:13:00,pickup,100,31.1,15.1,1.04,1.01,36.4,nominal
TEL-39495-outbound,FL-US-39494,ZIP-US-008,2025-06-18T14:17:24,outbound,82.4,29.2,18.3,1.2,0.91,37.0,nominal
TEL-39495-recovery,FL-US-39494,ZIP-US-008,2025-06-18T14:21:21,recovery,66.6,29.7,22.0,0.85,0.65,37.1,nominal
TEL-39496-pickup,FL-US-39495,ZIP-US-007,2025-06-18T12:58:00,pickup,100,30.5,21.0,0.92,1.01,36.6,nominal
TEL-39496-outbound,FL-US-39495,ZIP-US-007,2025-06-18T13:02:45,outbound,82.0,31.2,19.9,0.95,0.76,36.4,nominal
TEL-39496-recovery,FL-US-39495,ZIP-US-007,2025-06-18T13:07:01,recovery,65.7,31.1,12.1,1.45,0.53,36.8,nominal
TEL-39497-pickup,FL-US-39496,ZIP-US-008,2025-06-18T13:56:00,pickup,100,29.9,18.8,0.89,0.63,37.4,nominal
TEL-39497-outbound,FL-US-39496,ZIP-US-008,2025-06-18T14:00:09,outbound,86.2,30.3,26.2,1.29,0.97,37.0,nominal
TEL-39497-recovery,FL-US-39496,ZIP-US-008,2025-06-18T14:03:53,recovery,73.8,29.3,11.7,1.23,0.95,39.0,nominal
TEL-39498-pickup,FL-US-39497,ZIP-US-002,2025-06-18T20:35:00,pickup,100,29.2,24.9,0.81,0.71,36.1,nominal
TEL-39498-outbound,FL-US-39497,ZIP-US-002,2025-06-18T20:39:03,outbound,86.0,31.0,17.1,0.9,0.87,37.4,nominal
TEL-39498-recovery,FL-US-39497,ZIP-US-002,2025-06-18T20:42:41,recovery,73.4,30.1,13.0,0.81,0.71,35.8,nominal
TEL-39499-pickup,FL-US-39498,ZIP-US-004,2025-06-18T17:00:00,pickup,100,31.5,16.2,0.96,0.54,38.7,nominal
TEL-39499-outbound,FL-US-39498,ZIP-US-004,2025-06-18T17:05:27,outbound,79.2,32.2,18.9,0.93,0.66,36.2,nominal
TEL-39499-recovery,FL-US-39498,ZIP-US-004,2025-06-18T17:10:21,recovery,60.5,31.2,22.5,1.06,0.66,38.0,nominal
TEL-39500-pickup,FL-US-39499,ZIP-US-005,2025-06-18T14:05:00,pickup,100,28.1,17.9,1.2,0.61,36.1,nominal
TEL-39500-outbound,FL-US-39499,ZIP-US-005,2025-06-18T14:09:18,outbound,83.4,28.9,19.7,1.01,1.01,34.9,nominal
TEL-39500-recovery,FL-US-39499,ZIP-US-005,2025-06-18T14:13:10,recovery,68.4,30.1,21.1,0.88,0.62,35.6,nominal
TEL-39501-pickup,FL-US-39500,ZIP-US-002,2025-06-18T16:37:00,pickup,100,31.7,26.3,1.09,0.62,36.1,nominal
TEL-39501-outbound,FL-US-39500,ZIP-US-002,2025-06-18T16:43:18,outbound,74.7,32.7,21.5,1.24,0.53,36.0,nominal
TEL-39501-recovery,FL-US-39500,ZIP-US-002,2025-06-18T16:48:58,recovery,52.0,32.7,18.5,1.1,0.55,37.6,nominal
TEL-39502-pickup,FL-US-39501,ZIP-US-005,2025-06-18T09:07:00,pickup,100,31.0,12.5,0.92,0.5,36.7,nominal
TEL-39502-outbound,FL-US-39501,ZIP-US-005,2025-06-18T09:11:00,outbound,84.0,31.6,16.7,1.08,0.93,37.5,nominal
TEL-39502-recovery,FL-US-39501,ZIP-US-005,2025-06-18T09:14:36,recovery,69.6,30.1,26.8,1.01,1.0,37.8,nominal
TEL-39503-pickup,FL-US-39502,ZIP-US-005,2025-06-18T12:18:00,pickup,100,32.8,15.0,1.23,0.94,36.4,nominal
TEL-39503-outbound,FL-US-39502,ZIP-US-005,2025-06-18T12:24:00,outbound,75.1,33.2,26.1,0.83,0.97,37.8,nominal
TEL-39503-recovery,FL-US-39502,ZIP-US-005,2025-06-18T12:29:24,recovery,52.7,32.3,15.5,0.97,0.73,36.3,nominal
TEL-39504-pickup,FL-US-39503,ZIP-US-005,2025-06-18T15:54:00,pickup,100,29.3,20.6,0.98,0.5,35.9,nominal
TEL-39504-outbound,FL-US-39503,ZIP-US-005,2025-06-18T15:59:09,outbound,84.8,32.3,24.0,0.94,1.13,35.6,nominal
TEL-39504-recovery,FL-US-39503,ZIP-US-005,2025-06-18T16:03:47,recovery,71.2,32.4,22.1,0.93,0.62,36.7,nominal
TEL-39505-pickup,FL-US-39504,ZIP-US-005,2025-06-18T17:39:00,pickup,100,31.8,22.0,1.19,1.03,35.9,nominal
TEL-39505-outbound,FL-US-39504,ZIP-US-005,2025-06-18T17:45:00,outbound,75.3,31.3,21.3,1.07,0.78,38.1,nominal
TEL-39505-recovery,FL-US-39504,ZIP-US-005,2025-06-18T17:50:24,recovery,53.0,30.2,16.7,1.14,0.5,39.2,nominal
TEL-39506-pickup,FL-US-39505,ZIP-US-004,2025-06-18T16:27:00,pickup,100,30.1,17.7,1.28,1.06,36.9,nominal
TEL-39506-outbound,FL-US-39505,ZIP-US-004,2025-06-18T16:32:36,outbound,76.2,31.3,17.4,1.05,1.17,35.1,nominal
TEL-39506-recovery,FL-US-39505,ZIP-US-004,2025-06-18T16:37:38,recovery,54.7,30.6,19.8,1.2,1.08,37.4,nominal
TEL-39507-pickup,FL-US-39506,ZIP-US-002,2025-06-18T18:43:00,pickup,100,29.2,15.8,0.79,0.62,35.6,nominal
TEL-39507-outbound,FL-US-39506,ZIP-US-002,2025-06-18T18:48:21,outbound,80.8,29.1,19.3,0.9,0.77,36.7,nominal
TEL-39507-recovery,FL-US-39506,ZIP-US-002,2025-06-18T18:53:09,recovery,63.6,30.7,21.3,1.03,0.71,35.9,nominal
TEL-39508-pickup,FL-US-39507,ZIP-US-004,2025-06-18T16:18:00,pickup,100,31.5,17.0,0.98,0.84,36.8,nominal
TEL-39508-outbound,FL-US-39507,ZIP-US-004,2025-06-18T16:25:00,outbound,75.0,31.9,22.8,1.11,1.11,36.3,nominal
TEL-39508-recovery,FL-US-39507,ZIP-US-004,2025-06-18T16:31:18,recovery,52.6,31.3,25.7,0.9,0.55,38.5,nominal
TEL-39509-pickup,FL-US-39508,ZIP-US-002,2025-06-18T08:19:00,pickup,100,29.8,21.1,0.87,0.83,37.2,nominal
TEL-39509-outbound,FL-US-39508,ZIP-US-002,2025-06-18T08:23:03,outbound,85.1,28.6,18.2,1.44,0.64,35.8,nominal
TEL-39509-recovery,FL-US-39508,ZIP-US-002,2025-06-18T08:26:41,recovery,71.8,29.2,15.7,1.2,0.88,38.6,nominal
TEL-39510-pickup,FL-US-39509,ZIP-US-007,2025-06-18T09:59:00,pickup,100,31.9,25.6,0.96,0.62,37.6,nominal
TEL-39510-outbound,FL-US-39509,ZIP-US-007,2025-06-18T10:04:21,outbound,79.0,30.5,27.8,0.91,0.63,36.8,nominal
TEL-39510-recovery,FL-US-39509,ZIP-US-007,2025-06-18T10:09:09,recovery,60.1,31.5,23.5,0.9,0.82,38.5,nominal
TEL-39511-pickup,FL-US-39510,ZIP-US-001,2025-06-18T18:27:00,pickup,100,32.0,19.9,1.21,0.66,37.6,nominal
TEL-39511-outbound,FL-US-39510,ZIP-US-001,2025-06-18T18:33:45,outbound,76.0,31.5,22.7,1.06,0.86,36.2,nominal
TEL-39511-recovery,FL-US-39510,ZIP-US-001,2025-06-18T18:39:49,recovery,54.3,30.5,22.1,0.96,0.5,36.2,nominal
TEL-39512-pickup,FL-US-39511,ZIP-US-004,2025-06-18T17:13:00,pickup,100,30.6,23.0,0.92,0.85,35.1,nominal
TEL-39512-outbound,FL-US-39511,ZIP-US-004,2025-06-18T17:18:24,outbound,82.3,30.0,18.9,0.7,1.07,37.0,nominal
TEL-39512-recovery,FL-US-39511,ZIP-US-004,2025-06-18T17:23:15,recovery,66.3,32.5,19.6,1.07,1.18,36.7,nominal
TEL-39513-pickup,FL-US-39512,ZIP-US-003,2025-06-18T12:10:00,pickup,100,31.8,24.3,1.04,0.97,39.1,nominal
TEL-39513-outbound,FL-US-39512,ZIP-US-003,2025-06-18T12:15:45,outbound,76.3,31.5,13.8,0.78,0.89,38.5,nominal
TEL-39513-recovery,FL-US-39512,ZIP-US-003,2025-06-18T12:20:55,recovery,54.9,31.5,21.6,1.03,0.69,36.0,nominal
TEL-39514-pickup,FL-US-39513,ZIP-US-007,2025-06-18T11:40:00,pickup,100,29.7,20.8,0.93,0.74,36.9,nominal
TEL-39514-outbound,FL-US-39513,ZIP-US-007,2025-06-18T11:45:45,outbound,83.8,29.8,20.0,0.85,0.87,36.1,nominal
TEL-39514-recovery,FL-US-39513,ZIP-US-007,2025-06-18T11:50:55,recovery,69.2,29.8,15.5,1.16,1.02,35.5,nominal
TEL-39515-pickup,FL-US-39514,ZIP-US-003,2025-06-18T13:19:00,pickup,100,30.9,28.1,1.12,0.77,38.2,flagged
TEL-39515-outbound,FL-US-39514,ZIP-US-003,2025-06-18T13:27:03,outbound,78.6,30.9,26.0,0.99,0.71,38.9,flagged
TEL-39515-recovery,FL-US-39514,ZIP-US-003,2025-06-18T13:34:17,recovery,59.3,31.2,17.8,0.85,0.79,37.7,flagged
TEL-39516-pickup,FL-US-39515,ZIP-US-005,2025-06-18T18:38:00,pickup,100,31.9,21.4,0.91,0.81,37.3,nominal
TEL-39516-outbound,FL-US-39515,ZIP-US-005,2025-06-18T18:43:18,outbound,80.7,30.5,16.7,0.89,0.54,39.0,nominal
TEL-39516-recovery,FL-US-39515,ZIP-US-005,2025-06-18T18:48:04,recovery,63.3,32.4,21.8,1.1,0.99,36.0,nominal
TEL-39517-pickup,FL-US-39516,ZIP-US-006,2025-06-18T08:29:00,pickup,100,32.5,26.0,1.03,1.2,37.5,nominal
TEL-39517-outbound,FL-US-39516,ZIP-US-006,2025-06-18T08:36:12,outbound,77.6,30.6,23.2,1.1,0.5,36.0,nominal
TEL-39517-recovery,FL-US-39516,ZIP-US-006,2025-06-18T08:42:40,recovery,57.4,33.0,17.0,1.18,0.5,36.6,nominal
TEL-39518-pickup,FL-US-39517,ZIP-US-008,2025-06-18T16:17:00,pickup,100,31.1,21.7,1.02,0.85,37.3,nominal
TEL-39518-outbound,FL-US-39517,ZIP-US-008,2025-06-18T16:22:18,outbound,78.1,32.2,17.1,0.97,1.15,38.5,nominal
TEL-39518-recovery,FL-US-39517,ZIP-US-008,2025-06-18T16:27:04,recovery,58.5,33.3,15.3,1.07,0.96,37.7,nominal
TEL-39519-pickup,FL-US-39518,ZIP-US-003,2025-06-18T16:29:00,pickup,100,30.2,9.2,1.1,1.12,37.4,nominal
TEL-39519-outbound,FL-US-39518,ZIP-US-003,2025-06-18T16:33:18,outbound,84.7,31.7,13.8,1.45,0.5,35.4,nominal
TEL-39519-recovery,FL-US-39518,ZIP-US-003,2025-06-18T16:37:10,recovery,71.0,30.4,14.9,1.15,0.59,36.9,nominal
TEL-39520-pickup,FL-US-39519,ZIP-US-002,2025-06-18T13:06:00,pickup,100,29.0,15.2,1.01,1.25,39.0,nominal
TEL-39520-outbound,FL-US-39519,ZIP-US-002,2025-06-18T13:09:42,outbound,86.6,30.6,18.6,1.09,0.94,37.1,nominal
TEL-39520-recovery,FL-US-39519,ZIP-US-002,2025-06-18T13:13:01,recovery,74.6,27.4,16.7,0.7,1.06,35.3,nominal
TEL-39521-pickup,FL-US-39520,ZIP-US-005,2025-06-18T14:15:00,pickup,100,31.6,20.3,0.78,0.8,37.3,flagged
TEL-39521-outbound,FL-US-39520,ZIP-US-005,2025-06-18T14:24:54,outbound,79.6,32.4,20.2,1.02,1.24,37.2,flagged
TEL-39521-recovery,FL-US-39520,ZIP-US-005,2025-06-18T14:33:48,recovery,61.2,33.0,13.6,0.93,0.88,37.4,flagged
TEL-39522-pickup,FL-US-39521,ZIP-US-004,2025-06-18T08:53:00,pickup,100,29.3,15.9,1.17,0.78,36.2,nominal
TEL-39522-outbound,FL-US-39521,ZIP-US-004,2025-06-18T08:57:45,outbound,84.4,29.6,16.8,0.87,0.58,36.8,nominal
TEL-39522-recovery,FL-US-39521,ZIP-US-004,2025-06-18T09:02:01,recovery,70.4,30.8,15.6,1.19,0.98,38.2,nominal
TEL-39523-pickup,FL-US-39522,ZIP-US-003,2025-06-18T11:28:00,pickup,100,30.2,22.6,0.92,1.08,35.1,nominal
TEL-39523-outbound,FL-US-39522,ZIP-US-003,2025-06-18T11:33:21,outbound,79.1,32.3,21.0,1.03,0.9,36.6,nominal
TEL-39523-recovery,FL-US-39522,ZIP-US-003,2025-06-18T11:38:09,recovery,60.4,28.5,18.5,0.87,0.7,37.3,nominal
TEL-39524-pickup,FL-US-39523,ZIP-US-002,2025-06-18T11:38:00,pickup,100,30.7,15.8,0.79,0.51,35.4,nominal
TEL-39524-outbound,FL-US-39523,ZIP-US-002,2025-06-18T11:43:27,outbound,80.2,31.3,22.6,0.97,0.5,34.9,nominal
TEL-39524-recovery,FL-US-39523,ZIP-US-002,2025-06-18T11:48:21,recovery,62.3,30.4,17.4,1.03,0.71,38.2,nominal
TEL-39525-pickup,FL-US-39524,ZIP-US-002,2025-06-18T19:20:00,pickup,100,29.9,22.7,0.84,0.52,35.5,nominal
TEL-39525-outbound,FL-US-39524,ZIP-US-002,2025-06-18T19:26:57,outbound,74.8,32.1,21.2,1.05,1.12,37.3,nominal
TEL-39525-recovery,FL-US-39524,ZIP-US-002,2025-06-18T19:33:12,recovery,52.2,33.4,18.8,1.01,0.5,38.2,nominal
TEL-39526-pickup,FL-US-39525,ZIP-US-007,2025-06-18T18:33:00,pickup,100,29.3,21.0,0.88,1.16,38.6,nominal
TEL-39526-outbound,FL-US-39525,ZIP-US-007,2025-06-18T18:38:12,outbound,82.5,29.0,21.2,0.93,1.04,36.6,nominal
TEL-39526-recovery,FL-US-39525,ZIP-US-007,2025-06-18T18:42:52,recovery,66.8,32.0,22.0,0.75,0.66,37.8,nominal
TEL-39527-pickup,FL-US-39526,ZIP-US-005,2025-06-18T09:01:00,pickup,100,32.3,23.3,0.94,0.82,38.1,nominal
TEL-39527-outbound,FL-US-39526,ZIP-US-005,2025-06-18T09:06:36,outbound,78.3,32.8,29.4,1.11,1.06,36.3,nominal
