snapshot_date,drone_id,home_site,battery_capacity_pct,battery_cycle_count,cell_voltage_spread_mv,motor_vibration_mm_s,tether_descent_baseline_sec,maintenance_status
2025-05-07,ZIP-US-005,Northside_Fulfillment,94.5,199,18.4,0.98,38.4,operational
2025-05-07,ZIP-US-006,Northside_Fulfillment,95.2,202,19.4,1.14,36.7,operational
2025-05-07,ZIP-US-007,Northside_Fulfillment,94.9,205,21.9,0.97,37.9,operational
2025-05-07,ZIP-US-008,Northside_Fulfillment,94.9,208,18.2,0.97,37.9,operational
2025-05-07,ZIP-US-009,Central_Fulfillment,94.7,211,20.3,0.87,35.9,operational
2025-05-07,ZIP-US-010,Central_Fulfillment,94.4,214,25.7,0.95,35.3,operational
2025-05-07,ZIP-US-011,Central_Fulfillment,95.0,217,25.6,0.78,37.3,operational
2025-05-07,ZIP-US-012,Central_Fulfillment,95.1,220,12.0,1.09,37.5,operational
2025-05-07,ZIP-US-013,Central_Fulfillment,94.7,223,18.6,0.98,36.4,operational
2025-05-07,ZIP-US-014,Central_Fulfillment,94.4,226,23.8,1.16,38.5,operational
2025-05-07,ZIP-US-015,Central_Fulfillment,95.2,229,21.6,0.91,39.2,operational
2025-05-07,ZIP-US-016,Central_Fulfillment,94.6,232,17.6,0.86,36.6,operational
2025-05-07,ZIP-US-017,Eastside_Fulfillment,94.6,235,24.3,0.96,36.8,operational
2025-05-07,ZIP-US-018,Eastside_Fulfillment,94.5,238,8.3,0.98,36.6,operational
2025-05-07,ZIP-US-019,Eastside_Fulfillment,95.6,241,22.9,1.04,36.4,operational
2025-05-07,ZIP-US-020,Eastside_Fulfillment,94.7,244,17.0,1.03,35.6,operational
2025-05-07,ZIP-US-021,Eastside_Fulfillment,95.4,247,12.3,1.02,35.5,operational
2025-05-07,ZIP-US-022,Eastside_Fulfillment,94.5,250,17.6,1.08,37.0,operational
2025-05-07,ZIP-US-023,Eastside_Fulfillment,94.8,253,17.3,0.86,37.2,operational
2025-05-07,ZIP-US-024,Eastside_Fulfillment,95.1,256,20.8,0.97,37.1,operational
2025-05-08,ZIP-US-001,Northside_Fulfillment,94.4,188,24.2,0.98,37.4,operational
2025-05-08,ZIP-US-002,Northside_Fulfillment,95.4,191,17.8,1.06,36.9,operational
2025-05-08,ZIP-US-003,Northside_Fulfillment,94.6,194,14.1,1.0,36.6,operational
2025-05-08,ZIP-US-004,Northside_Fulfillment,95.1,197,26.2,0.98,37.0,operational
2025-05-08,ZIP-US-005,Northside_Fulfillment,94.8,200,20.3,1.06,36.7,operational
2025-05-08,ZIP-US-006,Northside_Fulfillment,95.1,203,18.6,1.22,36.2,operational
2025-05-08,ZIP-US-007,Northside_Fulfillment,94.8,206,17.2,0.99,36.8,operational
2025-05-08,ZIP-US-008,Northside_Fulfillment,94.8,209,24.8,0.91,36.7,operational
2025-05-08,ZIP-US-009,Central_Fulfillment,95.3,212,17.2,1.08,34.5,operational
2025-05-08,ZIP-US-010,Central_Fulfillment,95.5,215,14.1,0.84,37.1,operational
2025-05-08,ZIP-US-011,Central_Fulfillment,95.1,218,19.7,0.99,36.5,operational
2025-05-08,ZIP-US-012,Central_Fulfillment,95.2,221,15.2,1.14,37.5,operational
2025-05-08,ZIP-US-013,Central_Fulfillment,95.4,224,23.8,1.11,36.9,operational
2025-05-08,ZIP-US-014,Central_Fulfillment,95.5,227,23.9,1.19,38.0,operational
2025-05-08,ZIP-US-015,Central_Fulfillment,94.5,230,19.8,1.15,38.0,operational
2025-05-08,ZIP-US-016,Central_Fulfillment,93.8,233,20.7,1.19,36.9,operational
2025-05-08,ZIP-US-017,Eastside_Fulfillment,94.6,236,16.4,1.07,36.6,operational
2025-05-08,ZIP-US-018,Eastside_Fulfillment,95.0,239,14.1,0.99,37.9,operational
2025-05-08,ZIP-US-019,Eastside_Fulfillment,95.3,242,14.2,1.2,37.0,operational
2025-05-08,ZIP-US-020,Eastside_Fulfillment,95.3,245,16.5,1.22,37.1,operational
2025-05-08,ZIP-US-021,Eastside_Fulfillment,94.7,248,24.7,1.13,37.0,operational
2025-05-08,ZIP-US-022,Eastside_Fulfillment,94.1,251,18.2,0.86,36.2,operational
2025-05-08,ZIP-US-023,Eastside_Fulfillment,94.2,254,18.9,0.65,37.7,operational
2025-05-08,ZIP-US-024,Eastside_Fulfillment,95.9,257,22.6,0.71,37.3,operational
2025-05-09,ZIP-US-001,Northside_Fulfillment,94.6,190,21.7,1.14,36.5,operational
2025-05-09,ZIP-US-002,Northside_Fulfillment,94.5,193,14.9,1.16,38.4,operational
2025-05-09,ZIP-US-003,Northside_Fulfillment,95.1,196,18.2,0.92,37.6,operational
2025-05-09,ZIP-US-004,Northside_Fulfillment,94.6,199,17.7,0.92,36.1,operational
2025-05-09,ZIP-US-005,Northside_Fulfillment,94.2,202,17.1,1.06,35.7,operational
2025-05-09,ZIP-US-006,Northside_Fulfillment,94.7,205,25.5,0.78,35.2,operational
2025-05-09,ZIP-US-007,Northside_Fulfillment,94.1,208,22.9,0.77,36.5,operational
2025-05-09,ZIP-US-008,Northside_Fulfillment,95.4,211,18.1,1.22,38.1,operational
2025-05-09,ZIP-US-009,Central_Fulfillment,94.6,214,25.1,1.09,35.8,operational
2025-05-09,ZIP-US-010,Central_Fulfillment,95.0,217,23.3,0.78,35.4,operational
2025-05-09,ZIP-US-011,Central_Fulfillment,86.7,220,52.0,0.99,35.9,monitoring
2025-05-09,ZIP-US-012,Central_Fulfillment,95.3,223,14.3,0.87,37.5,operational
2025-05-09,ZIP-US-013,Central_Fulfillment,94.6,226,14.3,1.11,35.4,operational
2025-05-09,ZIP-US-014,Central_Fulfillment,95.2,229,12.2,0.92,37.8,operational
2025-05-09,ZIP-US-015,Central_Fulfillment,95.7,232,19.4,0.89,37.5,operational
2025-05-09,ZIP-US-016,Central_Fulfillment,94.6,235,21.8,0.86,37.2,operational
2025-05-09,ZIP-US-017,Eastside_Fulfillment,94.6,238,18.2,1.03,36.4,operational
2025-05-09,ZIP-US-018,Eastside_Fulfillment,95.2,241,17.9,1.42,36.3,operational
2025-05-09,ZIP-US-019,Eastside_Fulfillment,94.6,244,25.9,1.0,37.0,operational
2025-05-09,ZIP-US-020,Eastside_Fulfillment,94.3,247,19.2,0.89,38.2,operational
2025-05-09,ZIP-US-021,Eastside_Fulfillment,94.9,250,22.8,0.98,38.5,operational
2025-05-09,ZIP-US-022,Eastside_Fulfillment,94.6,253,19.1,1.06,37.4,operational
2025-05-09,ZIP-US-023,Eastside_Fulfillment,95.1,256,24.7,0.94,35.5,operational
2025-05-09,ZIP-US-024,Eastside_Fulfillment,95.2,259,20.4,1.21,36.5,operational
2025-05-10,ZIP-US-001,Northside_Fulfillment,94.7,191,20.3,0.98,38.0,operational
2025-05-10,ZIP-US-002,Northside_Fulfillment,94.6,194,15.5,1.11,37.1,operational
2025-05-10,ZIP-US-003,Northside_Fulfillment,95.0,197,19.5,1.05,35.3,operational
2025-05-10,ZIP-US-004,Northside_Fulfillment,94.7,200,22.2,0.99,35.3,operational
2025-05-10,ZIP-US-005,Northside_Fulfillment,94.3,203,25.0,0.93,38.5,operational
2025-05-10,ZIP-US-006,Northside_Fulfillment,95.0,206,14.2,0.65,38.4,operational
2025-05-10,ZIP-US-007,Northside_Fulfillment,94.3,209,25.5,1.11,38.0,operational
2025-05-10,ZIP-US-008,Northside_Fulfillment,95.3,212,21.5,1.11,37.5,operational
2025-05-10,ZIP-US-009,Central_Fulfillment,94.3,215,17.7,1.01,36.3,operational
2025-05-10,ZIP-US-010,Central_Fulfillment,94.5,218,18.0,1.11,35.6,operational
2025-05-10,ZIP-US-011,Central_Fulfillment,84.9,221,51.4,1.17,36.2,monitoring
2025-05-10,ZIP-US-012,Central_Fulfillment,95.3,224,17.3,1.04,37.7,operational
2025-05-10,ZIP-US-013,Central_Fulfillment,94.3,227,22.3,1.21,37.4,operational
2025-05-10,ZIP-US-014,Central_Fulfillment,94.9,230,18.8,1.06,36.5,operational
2025-05-10,ZIP-US-015,Central_Fulfillment,94.5,233,20.9,1.0,37.9,operational
2025-05-10,ZIP-US-016,Central_Fulfillment,94.6,236,22.7,1.25,38.2,operational
2025-05-10,ZIP-US-017,Eastside_Fulfillment,94.2,239,13.4,0.82,36.8,operational
2025-05-10,ZIP-US-018,Eastside_Fulfillment,94.6,242,21.7,0.98,38.8,operational
2025-05-10,ZIP-US-019,Eastside_Fulfillment,94.8,245,22.6,1.03,36.6,operational
2025-05-10,ZIP-US-020,Eastside_Fulfillment,94.5,248,23.9,0.88,35.2,operational
2025-05-10,ZIP-US-021,Eastside_Fulfillment,95.4,251,21.8,0.98,39.7,operational
2025-05-10,ZIP-US-022,Eastside_Fulfillment,94.2,254,15.8,1.03,37.8,operational
2025-05-10,ZIP-US-023,Eastside_Fulfillment,94.2,257,24.6,0.85,36.8,operational
2025-05-10,ZIP-US-024,Eastside_Fulfillment,95.0,260,17.4,0.87,37.0,operational
2025-05-11,ZIP-US-001,Northside_Fulfillment,94.7,193,15.8,0.94,37.9,operational
2025-05-11,ZIP-US-002,Northside_Fulfillment,95.0,196,27.0,1.09,36.7,operational
2025-05-11,ZIP-US-003,Northside_Fulfillment,94.7,199,21.7,0.96,37.3,operational
2025-05-11,ZIP-US-004,Northside_Fulfillment,95.1,202,17.3,0.92,37.3,operational
2025-05-11,ZIP-US-005,Northside_Fulfillment,94.7,205,16.8,0.9,36.3,operational
2025-05-11,ZIP-US-006,Northside_Fulfillment,95.2,208,26.1,0.93,36.6,operational
2025-05-11,ZIP-US-007,Northside_Fulfillment,95.0,211,21.6,1.05,36.8,operational
2025-05-11,ZIP-US-008,Northside_Fulfillment,95.0,214,26.2,1.08,40.0,operational
2025-05-11,ZIP-US-009,Central_Fulfillment,95.1,217,17.3,0.83,37.7,operational
2025-05-11,ZIP-US-010,Central_Fulfillment,95.2,220,17.9,0.86,37.1,operational
2025-05-11,ZIP-US-011,Central_Fulfillment,84.8,223,59.0,1.29,37.6,monitoring
2025-05-11,ZIP-US-012,Central_Fulfillment,95.0,226,21.3,0.86,36.6,operational
2025-05-11,ZIP-US-013,Central_Fulfillment,94.3,229,17.2,1.14,37.4,operational
2025-05-11,ZIP-US-014,Central_Fulfillment,94.5,232,20.8,1.17,36.5,operational
2025-05-11,ZIP-US-015,Central_Fulfillment,95.0,235,26.4,0.83,35.7,operational
2025-05-11,ZIP-US-016,Central_Fulfillment,94.6,238,19.6,1.02,37.3,operational
2025-05-11,ZIP-US-017,Eastside_Fulfillment,94.9,241,19.8,1.01,37.0,operational
2025-05-11,ZIP-US-018,Eastside_Fulfillment,95.2,244,23.1,0.88,37.4,operational
2025-05-11,ZIP-US-019,Eastside_Fulfillment,94.5,247,20.8,0.98,37.4,operational
2025-05-11,ZIP-US-020,Eastside_Fulfillment,94.7,250,16.1,0.98,36.8,operational
2025-05-11,ZIP-US-021,Eastside_Fulfillment,94.7,253,15.8,0.96,35.3,operational
2025-05-11,ZIP-US-022,Eastside_Fulfillment,95.1,256,18.4,0.93,36.7,operational
2025-05-11,ZIP-US-023,Eastside_Fulfillment,94.5,259,18.4,1.0,36.0,operational
2025-05-11,ZIP-US-024,Eastside_Fulfillment,95.0,262,21.4,0.97,36.4,operational
2025-05-12,ZIP-US-001,Northside_Fulfillment,94.1,194,19.4,0.8,38.1,operational
2025-05-12,ZIP-US-002,Northside_Fulfillment,94.8,197,13.1,1.32,38.1,operational
2025-05-12,ZIP-US-003,Northside_Fulfillment,94.3,200,23.3,1.08,36.7,operational
2025-05-12,ZIP-US-004,Northside_Fulfillment,94.8,203,18.2,1.19,37.7,operational
2025-05-12,ZIP-US-005,Northside_Fulfillment,94.3,206,18.2,1.08,36.4,operational
2025-05-12,ZIP-US-006,Northside_Fulfillment,94.6,209,22.5,0.99,37.2,operational
2025-05-12,ZIP-US-007,Northside_Fulfillment,95.0,212,18.3,1.15,36.6,operational
2025-05-12,ZIP-US-008,Northside_Fulfillment,94.9,215,20.5,1.13,39.1,operational
2025-05-12,ZIP-US-009,Central_Fulfillment,94.3,218,19.6,1.05,36.0,operational
2025-05-12,ZIP-US-010,Central_Fulfillment,95.1,221,22.1,0.89,36.6,operational
2025-05-12,ZIP-US-011,Central_Fulfillment,82.8,224,67.5,1.37,36.3,monitoring
2025-05-12,ZIP-US-012,Central_Fulfillment,95.3,227,27.2,1.07,34.5,operational
2025-05-12,ZIP-US-013,Central_Fulfillment,94.4,230,26.8,0.8,37.1,operational
2025-05-12,ZIP-US-014,Central_Fulfillment,95.0,233,27.3,1.03,35.3,operational
2025-05-12,ZIP-US-015,Central_Fulfillment,94.6,236,20.9,1.18,37.0,operational
2025-05-12,ZIP-US-016,Central_Fulfillment,94.9,239,19.9,1.03,38.6,operational
2025-05-12,ZIP-US-017,Eastside_Fulfillment,95.0,242,20.0,1.09,36.3,operational
2025-05-12,ZIP-US-018,Eastside_Fulfillment,94.2,245,22.3,1.03,36.9,operational
2025-05-12,ZIP-US-019,Eastside_Fulfillment,94.7,248,27.0,0.96,36.5,operational
2025-05-12,ZIP-US-020,Eastside_Fulfillment,95.3,251,17.6,0.86,38.2,operational
2025-05-12,ZIP-US-021,Eastside_Fulfillment,94.4,254,19.9,0.98,37.1,operational
2025-05-12,ZIP-US-022,Eastside_Fulfillment,94.9,257,20.7,1.27,36.5,operational
2025-05-12,ZIP-US-023,Eastside_Fulfillment,94.4,260,19.7,0.75,37.2,operational
2025-05-12,ZIP-US-024,Eastside_Fulfillment,94.9,263,22.7,0.81,37.9,operational
2025-05-13,ZIP-US-001,Northside_Fulfillment,94.9,196,19.5,1.05,36.7,operational
2025-05-13,ZIP-US-002,Northside_Fulfillment,95.0,199,21.3,0.99,38.4,operational
2025-05-13,ZIP-US-003,Northside_Fulfillment,94.8,202,26.9,0.91,37.4,operational
2025-05-13,ZIP-US-004,Northside_Fulfillment,95.3,205,21.8,0.92,37.0,operational
2025-05-13,ZIP-US-005,Northside_Fulfillment,94.6,208,13.0,1.29,37.6,operational
2025-05-13,ZIP-US-006,Northside_Fulfillment,94.4,211,21.9,0.91,38.6,operational
2025-05-13,ZIP-US-007,Northside_Fulfillment,94.7,214,20.4,1.11,35.7,operational
2025-05-13,ZIP-US-008,Northside_Fulfillment,94.9,217,12.4,1.23,36.7,operational
2025-05-13,ZIP-US-009,Central_Fulfillment,94.4,220,21.9,0.96,38.6,operational
2025-05-13,ZIP-US-010,Central_Fulfillment,95.3,223,15.0,1.08,36.7,operational
2025-05-13,ZIP-US-011,Central_Fulfillment,81.9,226,64.9,0.94,38.7,monitoring
2025-05-13,ZIP-US-012,Central_Fulfillment,94.6,229,23.7,0.85,36.9,operational
2025-05-13,ZIP-US-013,Central_Fulfillment,94.5,232,25.4,1.32,35.1,operational
2025-05-13,ZIP-US-014,Central_Fulfillment,94.5,235,19.1,1.0,38.0,operational
2025-05-13,ZIP-US-015,Central_Fulfillment,94.5,238,15.0,0.88,36.8,operational
2025-05-13,ZIP-US-016,Central_Fulfillment,95.2,241,21.1,1.03,37.6,operational
2025-05-13,ZIP-US-017,Eastside_Fulfillment,95.0,244,22.5,1.09,38.6,operational
2025-05-13,ZIP-US-018,Eastside_Fulfillment,94.2,247,21.2,1.16,39.8,operational
2025-05-13,ZIP-US-019,Eastside_Fulfillment,94.6,250,16.3,1.07,37.6,operational
2025-05-13,ZIP-US-020,Eastside_Fulfillment,95.4,253,24.2,0.86,36.8,operational
2025-05-13,ZIP-US-021,Eastside_Fulfillment,94.2,256,23.3,1.03,39.0,operational
2025-05-13,ZIP-US-022,Eastside_Fulfillment,95.3,259,19.8,0.86,39.0,operational
2025-05-13,ZIP-US-023,Eastside_Fulfillment,94.7,262,14.9,1.01,37.2,operational
2025-05-13,ZIP-US-024,Eastside_Fulfillment,95.3,265,23.8,1.1,37.6,operational
2025-05-14,ZIP-US-001,Northside_Fulfillment,95.0,197,30.9,0.95,38.9,operational
2025-05-14,ZIP-US-002,Northside_Fulfillment,94.6,200,16.5,0.98,38.2,operational
2025-05-14,ZIP-US-003,Northside_Fulfillment,94.5,203,26.1,1.2,36.3,operational
2025-05-14,ZIP-US-004,Northside_Fulfillment,95.2,206,21.2,1.26,37.6,operational
2025-05-14,ZIP-US-005,Northside_Fulfillment,95.4,209,17.4,1.09,37.5,operational
2025-05-14,ZIP-US-006,Northside_Fulfillment,95.1,212,19.1,0.99,37.6,operational
2025-05-14,ZIP-US-007,Northside_Fulfillment,95.3,215,21.1,0.78,37.0,operational
2025-05-14,ZIP-US-008,Northside_Fulfillment,94.8,218,17.7,1.16,36.5,operational
2025-05-14,ZIP-US-009,Central_Fulfillment,94.4,221,20.1,0.82,36.6,operational
2025-05-14,ZIP-US-010,Central_Fulfillment,94.9,224,15.2,0.98,36.5,operational
2025-05-14,ZIP-US-011,Central_Fulfillment,80.3,227,74.2,1.1,36.5,grounded
2025-05-14,ZIP-US-012,Central_Fulfillment,94.6,230,28.2,1.01,37.4,operational
2025-05-14,ZIP-US-013,Central_Fulfillment,95.5,233,28.0,0.8,36.5,operational
2025-05-14,ZIP-US-014,Central_Fulfillment,94.4,236,20.3,0.88,36.9,operational
2025-05-14,ZIP-US-015,Central_Fulfillment,94.5,239,10.0,0.93,36.9,operational
2025-05-14,ZIP-US-016,Central_Fulfillment,94.9,242,12.2,0.91,36.4,operational
2025-05-14,ZIP-US-017,Eastside_Fulfillment,94.7,245,21.7,1.19,36.2,operational
2025-05-14,ZIP-US-018,Eastside_Fulfillment,94.4,248,23.6,0.84,34.9,operational
2025-05-14,ZIP-US-019,Eastside_Fulfillment,95.8,251,20.7,1.06,37.9,operational
2025-05-14,ZIP-US-020,Eastside_Fulfillment,94.7,254,20.6,1.1,36.5,operational
2025-05-14,ZIP-US-021,Eastside_Fulfillment,94.6,257,23.8,1.43,37.3,operational
2025-05-14,ZIP-US-022,Eastside_Fulfillment,95.0,260,18.2,0.99,38.0,operational
2025-05-14,ZIP-US-023,Eastside_Fulfillment,94.6,263,21.6,1.14,36.2,operational
2025-05-14,ZIP-US-024,Eastside_Fulfillment,94.0,266,17.0,0.98,35.7,operational
2025-05-15,ZIP-US-001,Northside_Fulfillment,94.9,199,15.2,1.07,39.2,operational
2025-05-15,ZIP-US-002,Northside_Fulfillment,94.9,202,15.5,0.98,35.4,operational
2025-05-15,ZIP-US-003,Northside_Fulfillment,94.6,205,22.9,0.91,38.8,operational
2025-05-15,ZIP-US-004,Northside_Fulfillment,94.5,208,19.1,0.93,35.2,operational
2025-05-15,ZIP-US-005,Northside_Fulfillment,95.3,211,16.3,0.89,34.7,operational
2025-05-15,ZIP-US-006,Northside_Fulfillment,94.5,214,19.3,1.05,36.3,operational
2025-05-15,ZIP-US-007,Northside_Fulfillment,94.7,217,15.3,1.11,39.2,operational
2025-05-15,ZIP-US-008,Northside_Fulfillment,94.3,220,18.5,0.96,36.0,operational
2025-05-15,ZIP-US-009,Central_Fulfillment,94.5,223,30.0,1.22,37.3,operational
2025-05-15,ZIP-US-010,Central_Fulfillment,94.3,226,18.5,0.77,37.3,operational
2025-05-15,ZIP-US-011,Central_Fulfillment,79.7,229,75.1,0.76,36.5,grounded
2025-05-15,ZIP-US-012,Central_Fulfillment,95.2,232,22.9,1.01,39.2,operational
2025-05-15,ZIP-US-013,Central_Fulfillment,95.2,235,17.4,0.89,38.0,operational
2025-05-15,ZIP-US-014,Central_Fulfillment,95.1,238,16.9,0.77,35.0,operational
2025-05-15,ZIP-US-015,Central_Fulfillment,94.7,241,13.7,0.84,37.7,operational
2025-05-15,ZIP-US-016,Central_Fulfillment,94.6,244,19.6,0.86,38.1,operational
2025-05-15,ZIP-US-017,Eastside_Fulfillment,94.5,247,20.8,0.87,35.1,operational
2025-05-15,ZIP-US-018,Eastside_Fulfillment,94.9,250,17.0,1.2,35.7,operational
2025-05-15,ZIP-US-019,Eastside_Fulfillment,94.3,253,20.6,0.99,38.4,operational
2025-05-15,ZIP-US-020,Eastside_Fulfillment,94.6,256,15.6,1.05,35.8,operational
2025-05-15,ZIP-US-021,Eastside_Fulfillment,94.3,259,23.8,0.9,38.2,operational
2025-05-15,ZIP-US-022,Eastside_Fulfillment,94.3,262,23.8,1.11,38.0,operational
2025-05-15,ZIP-US-023,Eastside_Fulfillment,94.9,265,17.1,0.78,39.0,operational
2025-05-15,ZIP-US-024,Eastside_Fulfillment,94.6,268,23.8,1.17,36.9,operational
2025-05-16,ZIP-US-001,Northside_Fulfillment,94.5,200,19.9,0.93,37.7,operational
2025-05-16,ZIP-US-002,Northside_Fulfillment,95.0,203,22.0,1.16,38.2,operational
2025-05-16,ZIP-US-003,Northside_Fulfillment,94.8,206,13.4,1.37,36.2,operational
2025-05-16,ZIP-US-004,Northside_Fulfillment,95.1,209,19.4,0.99,38.3,operational
2025-05-16,ZIP-US-005,Northside_Fulfillment,94.5,212,20.5,1.03,36.0,operational
2025-05-16,ZIP-US-006,Northside_Fulfillment,95.0,215,13.8,0.9,36.8,operational
2025-05-16,ZIP-US-007,Northside_Fulfillment,94.2,218,18.9,1.07,38.1,operational
2025-05-16,ZIP-US-008,Northside_Fulfillment,94.8,221,28.2,0.94,37.2,operational
2025-05-16,ZIP-US-009,Central_Fulfillment,94.7,224,19.5,0.99,36.1,operational
2025-05-16,ZIP-US-010,Central_Fulfillment,94.9,227,20.6,1.05,36.5,operational
2025-05-16,ZIP-US-011,Central_Fulfillment,94.8,230,19.3,0.99,37.3,grounded
2025-05-16,ZIP-US-012,Central_Fulfillment,95.1,233,23.1,1.07,37.1,operational
2025-05-16,ZIP-US-013,Central_Fulfillment,94.8,236,13.4,1.05,38.2,operational
2025-05-16,ZIP-US-014,Central_Fulfillment,94.7,239,23.5,1.01,36.6,operational
2025-05-16,ZIP-US-015,Central_Fulfillment,94.9,242,20.2,0.9,37.3,operational
2025-05-16,ZIP-US-016,Central_Fulfillment,94.9,245,20.5,0.8,37.2,operational
2025-05-16,ZIP-US-017,Eastside_Fulfillment,94.4,248,18.3,0.85,38.4,operational
2025-05-16,ZIP-US-018,Eastside_Fulfillment,94.7,251,24.3,0.91,35.7,operational
2025-05-16,ZIP-US-019,Eastside_Fulfillment,94.9,254,16.2,1.04,37.6,operational
2025-05-16,ZIP-US-020,Eastside_Fulfillment,95.0,257,23.1,0.91,36.7,operational
2025-05-16,ZIP-US-021,Eastside_Fulfillment,94.7,260,22.6,1.16,36.5,operational
2025-05-16,ZIP-US-022,Eastside_Fulfillment,94.4,263,16.2,0.99,38.2,operational
2025-05-16,ZIP-US-023,Eastside_Fulfillment,94.1,266,23.1,0.95,35.0,operational
2025-05-16,ZIP-US-024,Eastside_Fulfillment,94.9,269,16.2,0.83,36.0,operational
2025-05-17,ZIP-US-001,Northside_Fulfillment,94.8,202,22.6,1.04,36.6,operational
2025-05-17,ZIP-US-002,Northside_Fulfillment,94.6,205,23.7,0.81,35.7,operational
2025-05-17,ZIP-US-003,Northside_Fulfillment,94.9,208,19.1,1.04,36.2,operational
2025-05-17,ZIP-US-004,Northside_Fulfillment,93.9,211,21.0,0.94,37.6,operational
2025-05-17,ZIP-US-005,Northside_Fulfillment,95.1,214,15.3,0.89,37.4,operational
2025-05-17,ZIP-US-006,Northside_Fulfillment,94.0,217,16.9,0.94,37.8,operational
2025-05-17,ZIP-US-007,Northside_Fulfillment,95.4,220,20.4,1.19,35.7,operational
2025-05-17,ZIP-US-008,Northside_Fulfillment,94.6,223,14.8,1.02,35.7,operational
2025-05-17,ZIP-US-009,Central_Fulfillment,94.8,226,13.5,1.02,36.5,operational
2025-05-17,ZIP-US-010,Central_Fulfillment,94.0,229,16.2,0.83,39.1,operational
2025-05-17,ZIP-US-011,Central_Fulfillment,95.1,232,24.2,1.2,37.3,grounded
2025-05-17,ZIP-US-012,Central_Fulfillment,95.0,235,22.8,1.05,38.0,operational
2025-05-17,ZIP-US-013,Central_Fulfillment,94.7,238,18.9,0.93,37.7,operational
2025-05-17,ZIP-US-014,Central_Fulfillment,94.6,241,17.2,1.24,36.7,operational
2025-05-17,ZIP-US-015,Central_Fulfillment,94.7,244,25.0,0.95,37.4,operational
2025-05-17,ZIP-US-016,Central_Fulfillment,94.9,247,20.8,0.86,36.0,operational
2025-05-17,ZIP-US-017,Eastside_Fulfillment,94.9,250,18.5,1.01,37.2,operational
2025-05-17,ZIP-US-018,Eastside_Fulfillment,95.0,253,21.4,0.93,36.3,operational
2025-05-17,ZIP-US-019,Eastside_Fulfillment,95.0,256,13.8,1.33,37.9,operational
2025-05-17,ZIP-US-020,Eastside_Fulfillment,94.4,259,20.3,1.05,36.9,operational
2025-05-17,ZIP-US-021,Eastside_Fulfillment,94.3,262,26.2,0.64,36.1,operational
2025-05-17,ZIP-US-022,Eastside_Fulfillment,94.6,265,24.6,0.88,38.5,operational
2025-05-17,ZIP-US-023,Eastside_Fulfillment,94.8,268,25.3,1.0,36.8,operational
2025-05-17,ZIP-US-024,Eastside_Fulfillment,94.6,271,25.4,1.06,38.5,operational
2025-05-18,ZIP-US-001,Northside_Fulfillment,94.8,203,10.3,0.87,37.9,operational
2025-05-18,ZIP-US-002,Northside_Fulfillment,94.8,206,15.4,0.95,36.0,operational
2025-05-18,ZIP-US-003,Northside_Fulfillment,94.8,209,21.3,0.91,36.5,operational
2025-05-18,ZIP-US-004,Northside_Fulfillment,94.7,212,18.9,1.04,38.3,operational
2025-05-18,ZIP-US-005,Northside_Fulfillment,94.6,215,11.9,1.0,38.3,operational
2025-05-18,ZIP-US-006,Northside_Fulfillment,94.9,218,13.6,0.89,35.2,operational
2025-05-18,ZIP-US-007,Northside_Fulfillment,95.3,221,16.7,1.21,35.6,operational
2025-05-18,ZIP-US-008,Northside_Fulfillment,94.7,224,18.5,1.37,37.3,operational
2025-05-18,ZIP-US-009,Central_Fulfillment,94.2,227,26.7,1.15,35.3,operational
2025-05-18,ZIP-US-010,Central_Fulfillment,94.3,230,25.0,1.13,35.8,operational
2025-05-18,ZIP-US-011,Central_Fulfillment,93.9,233,28.0,1.14,35.5,grounded
2025-05-18,ZIP-US-012,Central_Fulfillment,94.5,236,20.2,1.08,36.9,operational
2025-05-18,ZIP-US-013,Central_Fulfillment,94.7,239,21.2,1.03,37.7,operational
2025-05-18,ZIP-US-014,Central_Fulfillment,94.5,242,26.6,0.99,37.7,operational
2025-05-18,ZIP-US-015,Central_Fulfillment,94.0,245,18.3,1.13,36.9,operational
2025-05-18,ZIP-US-016,Central_Fulfillment,94.9,248,12.1,0.9,37.8,operational
2025-05-18,ZIP-US-017,Eastside_Fulfillment,94.2,251,14.4,1.02,37.7,operational
2025-05-18,ZIP-US-018,Eastside_Fulfillment,94.6,254,23.5,1.26,36.9,operational
2025-05-18,ZIP-US-019,Eastside_Fulfillment,94.4,257,16.4,1.05,36.6,operational
2025-05-18,ZIP-US-020,Eastside_Fulfillment,94.6,260,19.1,0.93,36.8,operational
2025-05-18,ZIP-US-021,Eastside_Fulfillment,94.6,263,21.9,1.09,37.0,operational
2025-05-18,ZIP-US-022,Eastside_Fulfillment,94.6,266,19.6,1.18,37.0,operational
2025-05-18,ZIP-US-023,Eastside_Fulfillment,94.8,269,23.3,1.1,36.2,operational
2025-05-18,ZIP-US-024,Eastside_Fulfillment,94.6,272,19.2,1.13,36.6,operational
2025-05-19,ZIP-US-001,Northside_Fulfillment,94.3,205,17.9,0.95,37.8,operational
2025-05-19,ZIP-US-002,Northside_Fulfillment,94.5,208,24.3,0.73,37.1,operational
2025-05-19,ZIP-US-003,Northside_Fulfillment,94.4,211,22.3,1.17,36.1,operational
2025-05-19,ZIP-US-004,Northside_Fulfillment,94.6,214,18.1,1.03,38.5,operational
2025-05-19,ZIP-US-005,Northside_Fulfillment,94.5,217,18.2,1.22,39.9,operational
