merchant_event_id,order_id,merchant_id,merchant_name,event_at,ready_status,estimated_prep_min,additional_delay_min,handoff_verified
ME-39574,ORD-US-39573,M-012,Tech Stop,2025-06-18T19:56:18,ready_on_time,11.3,0,True
ME-39575,ORD-US-39574,M-010,Burger District,2025-06-18T08:16:06,ready_on_time,16.1,0,True
ME-39576,ORD-US-39575,M-011,Wellness Pharmacy,2025-06-18T16:47:18,ready_on_time,7.3,0,True
ME-39577,ORD-US-39576,M-009,Daily Mart,2025-06-18T08:20:06,ready_on_time,15.1,0,True
ME-39578,ORD-US-39577,M-009,Daily Mart,2025-06-18T16:02:54,ready_on_time,17.9,0,True
ME-39579,ORD-US-39578,M-010,Burger District,2025-06-18T10:50:36,ready_on_time,5.6,0,True
ME-39580,ORD-US-39579,M-011,Wellness Pharmacy,2025-06-18T11:30:06,ready_on_time,20.1,0,True
ME-39581,ORD-US-39580,M-011,Wellness Pharmacy,2025-06-18T20:56:18,ready_on_time,16.3,0,True
ME-39582,ORD-US-39581,M-010,Burger District,2025-06-18T10:51:24,ready_on_time,16.4,0,True
ME-39583,ORD-US-39582,M-010,Burger District,2025-06-18T09:10:48,ready_on_time,15.8,0,True
ME-39584,ORD-US-39583,M-010,Burger District,2025-06-18T15:56:18,ready_on_time,21.3,0,True
ME-39585,ORD-US-39584,M-011,Wellness Pharmacy,2025-06-18T19:43:36,ready_on_time,8.6,0,True
ME-39586,ORD-US-39585,M-012,Tech Stop,2025-06-18T13:52:36,ready_on_time,17.6,0,True
ME-39587,ORD-US-39586,M-010,Burger District,2025-06-18T08:17:00,ready_on_time,17.0,0,True
ME-39588,ORD-US-39587,M-010,Burger District,2025-06-18T13:14:06,ready_on_time,9.1,0,True
ME-39589,ORD-US-39588,M-012,Tech Stop,2025-06-18T08:43:24,ready_on_time,18.4,0,True
ME-39590,ORD-US-39589,M-009,Daily Mart,2025-06-18T09:20:24,ready_on_time,15.4,0,True
ME-39591,ORD-US-39590,M-011,Wellness Pharmacy,2025-06-18T10:16:06,ready_on_time,16.1,0,True
ME-39592,ORD-US-39591,M-009,Daily Mart,2025-06-18T13:14:42,ready_on_time,14.7,0,True
ME-39593,ORD-US-39592,M-012,Tech Stop,2025-06-18T16:21:48,ready_on_time,6.8,0,True
ME-39594,ORD-US-39593,M-009,Daily Mart,2025-06-18T08:57:00,ready_on_time,12.0,0,True
ME-39595,ORD-US-39594,M-009,Daily Mart,2025-06-18T13:28:00,ready_on_time,13.0,0,True
ME-39596,ORD-US-39595,M-011,Wellness Pharmacy,2025-06-18T08:55:30,ready_on_time,15.5,0,True
ME-39597,ORD-US-39596,M-012,Tech Stop,2025-06-18T13:56:06,ready_on_time,16.1,0,True
ME-39598,ORD-US-39597,M-010,Burger District,2025-06-18T08:32:36,ready_on_time,17.6,0,True
ME-39599,ORD-US-39598,M-010,Burger District,2025-06-18T21:01:00,ready_on_time,11.0,0,True
ME-39600,ORD-US-39599,M-011,Wellness Pharmacy,2025-06-18T08:49:42,ready_on_time,14.7,0,True
ME-39601,ORD-US-39600,M-012,Tech Stop,2025-06-18T13:57:54,ready_on_time,7.9,0,True
ME-39602,ORD-US-39601,M-012,Tech Stop,2025-06-18T11:40:12,ready_on_time,15.2,0,True
ME-39603,ORD-US-39602,M-011,Wellness Pharmacy,2025-06-18T21:12:12,ready_on_time,17.2,0,True
ME-39604,ORD-US-39603,M-009,Daily Mart,2025-06-18T17:47:30,ready_on_time,17.5,0,True
ME-39605,ORD-US-39604,M-012,Tech Stop,2025-06-18T11:45:00,ready_on_time,10.0,0,True
ME-39606,ORD-US-39605,M-009,Daily Mart,2025-06-18T10:30:54,ready_on_time,15.9,0,True
ME-39607,ORD-US-39606,M-012,Tech Stop,2025-06-18T18:53:00,ready_on_time,8.0,0,True
ME-39608,ORD-US-39607,M-011,Wellness Pharmacy,2025-06-18T10:54:12,ready_on_time,19.2,0,True
ME-39609,ORD-US-39608,M-010,Burger District,2025-06-18T16:16:30,ready_on_time,11.5,0,True
ME-39610,ORD-US-39609,M-009,Daily Mart,2025-06-18T08:40:00,ready_on_time,15.0,0,True
ME-39611,ORD-US-39610,M-004,QuickCare Pharmacy,2025-06-19T14:45:36,ready_on_time,10.6,0,True
ME-39612,ORD-US-39611,M-004,QuickCare Pharmacy,2025-06-19T10:41:48,ready_on_time,6.8,0,True
ME-39613,ORD-US-39612,M-004,QuickCare Pharmacy,2025-06-19T20:00:36,ready_on_time,10.6,0,True
ME-39614,ORD-US-39613,M-002,Crisp & Co.,2025-06-19T11:30:54,ready_on_time,10.9,0,True
ME-39615,ORD-US-39614,M-003,Pasta Garden,2025-06-19T16:18:18,ready_on_time,18.3,0,True
ME-39616,ORD-US-39615,M-001,Green Basket Market,2025-06-19T18:00:12,ready_on_time,10.2,0,True
ME-39617,ORD-US-39616,M-004,QuickCare Pharmacy,2025-06-19T18:58:24,ready_on_time,3.4,0,True
ME-39618,ORD-US-39617,M-001,Green Basket Market,2025-06-19T11:15:00,ready_on_time,15.0,0,True
ME-39619,ORD-US-39618,M-002,Crisp & Co.,2025-06-19T10:07:12,ready_on_time,22.2,0,True
ME-39620,ORD-US-39619,M-004,QuickCare Pharmacy,2025-06-19T15:53:12,ready_on_time,23.2,0,True
ME-39621,ORD-US-39620,M-003,Pasta Garden,2025-06-19T08:33:24,ready_on_time,13.4,0,True
ME-39622,ORD-US-39621,M-003,Pasta Garden,2025-06-19T17:59:42,ready_on_time,9.7,0,True
ME-39623,ORD-US-39622,M-003,Pasta Garden,2025-06-19T13:16:42,ready_on_time,21.7,0,True
ME-39624,ORD-US-39623,M-001,Green Basket Market,2025-06-19T15:24:06,ready_on_time,14.1,0,True
ME-39625,ORD-US-39624,M-003,Pasta Garden,2025-06-19T17:21:00,ready_on_time,21.0,0,True
ME-39626,ORD-US-39625,M-002,Crisp & Co.,2025-06-19T12:48:30,ready_on_time,13.5,0,True
ME-39627,ORD-US-39626,M-004,QuickCare Pharmacy,2025-06-19T16:29:30,ready_on_time,19.5,0,True
ME-39628,ORD-US-39627,M-002,Crisp & Co.,2025-06-19T20:16:48,ready_on_time,6.8,0,False
ME-39629,ORD-US-39628,M-001,Green Basket Market,2025-06-19T12:38:18,ready_on_time,13.3,0,True
ME-39630,ORD-US-39629,M-001,Green Basket Market,2025-06-19T08:21:42,ready_on_time,21.7,0,True
ME-39631,ORD-US-39630,M-002,Crisp & Co.,2025-06-19T15:14:24,ready_on_time,14.4,0,True
ME-39632,ORD-US-39631,M-001,Green Basket Market,2025-06-19T14:02:24,ready_on_time,12.4,0,True
ME-39633,ORD-US-39632,M-001,Green Basket Market,2025-06-19T19:42:36,ready_on_time,12.6,0,True
ME-39634,ORD-US-39633,M-002,Crisp & Co.,2025-06-19T20:11:42,ready_on_time,11.7,0,True
ME-39635,ORD-US-39634,M-003,Pasta Garden,2025-06-19T10:00:42,ready_on_time,15.7,0,True
ME-39636,ORD-US-39635,M-001,Green Basket Market,2025-06-19T11:49:30,ready_on_time,4.5,0,True
ME-39637,ORD-US-39636,M-004,QuickCare Pharmacy,2025-06-19T13:54:36,ready_on_time,19.6,0,True
ME-39638,ORD-US-39637,M-003,Pasta Garden,2025-06-19T11:08:36,ready_on_time,8.6,0,True
ME-39639,ORD-US-39638,M-003,Pasta Garden,2025-06-19T12:40:06,ready_on_time,15.1,0,True
ME-39640,ORD-US-39639,M-003,Pasta Garden,2025-06-19T12:17:42,ready_on_time,12.7,0,True
ME-39641,ORD-US-39640,M-002,Crisp & Co.,2025-06-19T18:14:12,ready_on_time,19.2,0,True
ME-39642,ORD-US-39641,M-001,Green Basket Market,2025-06-19T14:27:48,ready_on_time,12.8,0,True
ME-39643,ORD-US-39642,M-004,QuickCare Pharmacy,2025-06-19T16:11:06,ready_on_time,16.1,0,True
ME-39644,ORD-US-39643,M-004,QuickCare Pharmacy,2025-06-19T13:58:12,ready_on_time,8.2,0,True
ME-39645,ORD-US-39644,M-003,Pasta Garden,2025-06-19T12:37:42,ready_on_time,12.7,0,True
ME-39646,ORD-US-39645,M-003,Pasta Garden,2025-06-19T10:08:00,ready_on_time,8.0,0,True
ME-39647,ORD-US-39646,M-003,Pasta Garden,2025-06-19T20:42:36,ready_on_time,12.6,0,False
ME-39648,ORD-US-39647,M-005,Corner Table,2025-06-19T13:25:48,ready_on_time,15.8,0,True
ME-39649,ORD-US-39648,M-005,Corner Table,2025-06-19T19:07:54,ready_on_time,17.9,0,True
ME-39650,ORD-US-39649,M-005,Corner Table,2025-06-19T11:18:36,ready_on_time,8.6,0,True
ME-39651,ORD-US-39650,M-005,Corner Table,2025-06-19T19:30:06,ready_on_time,10.1,0,True
ME-39652,ORD-US-39651,M-006,Fresh Roots Grocery,2025-06-19T15:01:36,ready_on_time,16.6,0,True
ME-39653,ORD-US-39652,M-007,Home & Handy,2025-06-19T18:01:18,ready_on_time,11.3,0,True
ME-39654,ORD-US-39653,M-008,Noodle House,2025-06-19T14:37:48,ready_on_time,12.8,0,True
ME-39655,ORD-US-39654,M-005,Corner Table,2025-06-19T19:46:12,ready_on_time,6.2,0,True
ME-39656,ORD-US-39655,M-007,Home & Handy,2025-06-19T13:37:54,ready_on_time,7.9,0,True
ME-39657,ORD-US-39656,M-007,Home & Handy,2025-06-19T11:31:06,ready_on_time,6.1,0,True
ME-39658,ORD-US-39657,M-005,Corner Table,2025-06-19T12:44:36,ready_on_time,19.6,0,True
ME-39659,ORD-US-39658,M-005,Corner Table,2025-06-19T09:59:30,ready_on_time,9.5,0,True
ME-39660,ORD-US-39659,M-008,Noodle House,2025-06-19T15:49:48,ready_on_time,14.8,0,True
ME-39661,ORD-US-39660,M-007,Home & Handy,2025-06-19T15:49:06,ready_on_time,9.1,0,True
ME-39662,ORD-US-39661,M-007,Home & Handy,2025-06-19T09:35:30,ready_on_time,10.5,0,True
ME-39663,ORD-US-39662,M-005,Corner Table,2025-06-19T16:41:12,ready_on_time,16.2,0,True
ME-39664,ORD-US-39663,M-008,Noodle House,2025-06-19T10:58:00,ready_on_time,13.0,0,True
ME-39665,ORD-US-39664,M-008,Noodle House,2025-06-19T13:26:30,ready_on_time,16.5,0,True
ME-39666,ORD-US-39665,M-007,Home & Handy,2025-06-19T15:19:18,ready_on_time,14.3,0,True
ME-39667,ORD-US-39666,M-008,Noodle House,2025-06-19T10:05:48,ready_on_time,15.8,0,True
ME-39668,ORD-US-39667,M-006,Fresh Roots Grocery,2025-06-19T19:41:18,ready_on_time,11.3,0,True
ME-39669,ORD-US-39668,M-006,Fresh Roots Grocery,2025-06-19T20:58:42,ready_on_time,13.7,0,True
ME-39670,ORD-US-39669,M-006,Fresh Roots Grocery,2025-06-19T20:43:18,ready_on_time,8.3,0,False
ME-39671,ORD-US-39670,M-007,Home & Handy,2025-06-19T19:38:12,ready_on_time,18.2,0,True
ME-39672,ORD-US-39671,M-005,Corner Table,2025-06-19T08:17:00,ready_on_time,7.0,0,True
ME-39673,ORD-US-39672,M-007,Home & Handy,2025-06-19T12:49:00,ready_on_time,19.0,0,True
ME-39674,ORD-US-39673,M-007,Home & Handy,2025-06-19T17:04:18,ready_on_time,9.3,0,True
ME-39675,ORD-US-39674,M-006,Fresh Roots Grocery,2025-06-19T16:00:36,ready_on_time,20.6,0,True
ME-39676,ORD-US-39675,M-007,Home & Handy,2025-06-19T20:53:42,ready_on_time,8.7,0,True
ME-39677,ORD-US-39676,M-007,Home & Handy,2025-06-19T16:50:12,ready_on_time,10.2,0,True
ME-39678,ORD-US-39677,M-006,Fresh Roots Grocery,2025-06-19T15:17:36,ready_on_time,7.6,0,True
ME-39679,ORD-US-39678,M-007,Home & Handy,2025-06-19T16:05:00,ready_on_time,20.0,0,True
ME-39680,ORD-US-39679,M-008,Noodle House,2025-06-19T09:21:54,ready_on_time,11.9,0,True
ME-39681,ORD-US-39680,M-006,Fresh Roots Grocery,2025-06-19T09:12:06,ready_on_time,17.1,0,True
ME-39682,ORD-US-39681,M-007,Home & Handy,2025-06-19T19:58:18,ready_on_time,18.3,0,True
ME-39683,ORD-US-39682,M-006,Fresh Roots Grocery,2025-06-19T08:10:54,ready_on_time,10.9,0,True
ME-39684,ORD-US-39683,M-005,Corner Table,2025-06-19T11:35:00,ready_on_time,10.0,0,True
ME-39685,ORD-US-39684,M-007,Home & Handy,2025-06-19T20:37:30,ready_on_time,17.5,0,True
ME-39686,ORD-US-39685,M-006,Fresh Roots Grocery,2025-06-19T19:14:24,ready_on_time,9.4,0,True
ME-39687,ORD-US-39686,M-006,Fresh Roots Grocery,2025-06-19T17:06:18,ready_on_time,11.3,0,True
ME-39688,ORD-US-39687,M-007,Home & Handy,2025-06-19T10:03:24,ready_on_time,8.4,0,True
ME-39689,ORD-US-39688,M-005,Corner Table,2025-06-19T12:41:36,ready_on_time,11.6,0,True
ME-39690,ORD-US-39689,M-008,Noodle House,2025-06-19T08:48:24,ready_on_time,8.4,0,True
ME-39691,ORD-US-39690,M-009,Daily Mart,2025-06-19T19:59:06,ready_on_time,19.1,0,True
ME-39692,ORD-US-39691,M-010,Burger District,2025-06-19T16:52:30,ready_on_time,12.5,0,True
ME-39693,ORD-US-39692,M-012,Tech Stop,2025-06-19T19:30:18,ready_on_time,20.3,0,True
ME-39694,ORD-US-39693,M-011,Wellness Pharmacy,2025-06-19T09:38:48,ready_on_time,13.8,0,True
ME-39695,ORD-US-39694,M-012,Tech Stop,2025-06-19T12:01:54,ready_on_time,6.9,0,True
ME-39696,ORD-US-39695,M-011,Wellness Pharmacy,2025-06-19T11:29:12,ready_on_time,9.2,0,True
ME-39697,ORD-US-39696,M-012,Tech Stop,2025-06-19T09:11:54,ready_on_time,11.9,0,True
ME-39698,ORD-US-39697,M-012,Tech Stop,2025-06-19T08:57:18,ready_on_time,17.3,0,True
ME-39699,ORD-US-39698,M-010,Burger District,2025-06-19T09:36:30,ready_on_time,6.5,0,True
ME-39700,ORD-US-39699,M-010,Burger District,2025-06-19T08:25:36,ready_on_time,10.6,0,True
ME-39701,ORD-US-39700,M-012,Tech Stop,2025-06-19T10:22:12,ready_on_time,17.2,0,True
ME-39702,ORD-US-39701,M-012,Tech Stop,2025-06-19T15:10:48,ready_on_time,10.8,0,True
ME-39703,ORD-US-39702,M-009,Daily Mart,2025-06-19T12:53:18,ready_on_time,13.3,0,True
ME-39704,ORD-US-39703,M-009,Daily Mart,2025-06-19T17:34:06,ready_on_time,19.1,0,True
ME-39705,ORD-US-39704,M-012,Tech Stop,2025-06-19T11:06:48,ready_on_time,11.8,0,True
ME-39706,ORD-US-39705,M-010,Burger District,2025-06-19T09:33:30,ready_on_time,8.5,0,True
ME-39707,ORD-US-39706,M-010,Burger District,2025-06-19T15:58:18,ready_on_time,8.3,0,True
ME-39708,ORD-US-39707,M-012,Tech Stop,2025-06-19T18:10:06,ready_on_time,15.1,0,True
ME-39709,ORD-US-39708,M-010,Burger District,2025-06-19T08:44:42,ready_on_time,9.7,0,True
ME-39710,ORD-US-39709,M-011,Wellness Pharmacy,2025-06-19T20:00:24,ready_on_time,10.4,0,True
ME-39711,ORD-US-39710,M-012,Tech Stop,2025-06-19T11:12:18,ready_on_time,17.3,0,True
ME-39712,ORD-US-39711,M-011,Wellness Pharmacy,2025-06-19T09:43:00,ready_on_time,13.0,0,True
ME-39713,ORD-US-39712,M-011,Wellness Pharmacy,2025-06-19T19:15:42,ready_on_time,10.7,0,True
ME-39714,ORD-US-39713,M-009,Daily Mart,2025-06-19T18:34:12,ready_on_time,14.2,0,True
ME-39715,ORD-US-39714,M-009,Daily Mart,2025-06-19T09:21:30,ready_on_time,16.5,0,True
ME-39716,ORD-US-39715,M-010,Burger District,2025-06-19T19:38:18,ready_on_time,13.3,0,True
ME-39717,ORD-US-39716,M-009,Daily Mart,2025-06-19T13:30:48,ready_on_time,20.8,0,True
ME-39718,ORD-US-39717,M-009,Daily Mart,2025-06-19T20:20:18,ready_on_time,20.3,0,True
ME-39719,ORD-US-39718,M-011,Wellness Pharmacy,2025-06-19T18:54:12,ready_on_time,14.2,0,True
ME-39720,ORD-US-39719,M-012,Tech Stop,2025-06-19T20:15:00,ready_on_time,15.0,0,True
ME-39721,ORD-US-39720,M-010,Burger District,2025-06-19T19:32:54,ready_on_time,12.9,0,True
ME-39722,ORD-US-39721,M-009,Daily Mart,2025-06-19T20:01:06,ready_on_time,16.1,0,True
ME-39723,ORD-US-39722,M-012,Tech Stop,2025-06-19T18:41:36,ready_on_time,11.6,0,True
ME-39724,ORD-US-39723,M-010,Burger District,2025-06-19T19:18:00,ready_on_time,8.0,0,True
ME-39725,ORD-US-39724,M-009,Daily Mart,2025-06-19T08:28:30,ready_on_time,3.5,0,True
ME-39726,ORD-US-39725,M-012,Tech Stop,2025-06-19T17:13:12,ready_on_time,8.2,0,True
ME-39727,ORD-US-39726,M-010,Burger District,2025-06-19T11:24:00,ready_on_time,14.0,0,True
ME-39728,ORD-US-39727,M-010,Burger District,2025-06-19T17:42:30,ready_on_time,7.5,0,True
ME-39729,ORD-US-39728,M-010,Burger District,2025-06-19T19:48:48,ready_on_time,13.8,0,True
ME-39730,ORD-US-39729,M-012,Tech Stop,2025-06-19T18:31:48,ready_on_time,16.8,0,True
ME-39731,ORD-US-39730,M-004,QuickCare Pharmacy,2025-06-20T16:22:48,ready_on_time,12.8,0,True
ME-39732,ORD-US-39731,M-004,QuickCare Pharmacy,2025-06-20T18:55:18,ready_on_time,5.3,0,True
ME-39733,ORD-US-39732,M-001,Green Basket Market,2025-06-20T20:21:12,ready_on_time,11.2,0,True
ME-39734,ORD-US-39733,M-004,QuickCare Pharmacy,2025-06-20T16:30:54,ready_on_time,5.9,0,True
ME-39735,ORD-US-39734,M-003,Pasta Garden,2025-06-20T20:53:12,ready_on_time,18.2,0,True
ME-39736,ORD-US-39735,M-003,Pasta Garden,2025-06-20T19:01:12,ready_on_time,11.2,0,True
ME-39737,ORD-US-39736,M-003,Pasta Garden,2025-06-20T09:53:18,ready_on_time,13.3,0,False
ME-39738,ORD-US-39737,M-004,QuickCare Pharmacy,2025-06-20T16:03:42,ready_on_time,23.7,0,True
ME-39739,ORD-US-39738,M-004,QuickCare Pharmacy,2025-06-20T13:20:06,ready_on_time,10.1,0,True
ME-39740,ORD-US-39739,M-003,Pasta Garden,2025-06-20T17:27:48,ready_on_time,17.8,0,True
ME-39741,ORD-US-39740,M-004,QuickCare Pharmacy,2025-06-20T14:14:00,ready_on_time,9.0,0,True
ME-39742,ORD-US-39741,M-003,Pasta Garden,2025-06-20T08:46:24,ready_on_time,11.4,0,True
ME-39743,ORD-US-39742,M-002,Crisp & Co.,2025-06-20T20:03:00,ready_on_time,3,0,True
ME-39744,ORD-US-39743,M-003,Pasta Garden,2025-06-20T09:45:18,ready_on_time,10.3,0,True
ME-39745,ORD-US-39744,M-003,Pasta Garden,2025-06-20T10:13:24,ready_on_time,13.4,0,True
ME-39746,ORD-US-39745,M-003,Pasta Garden,2025-06-20T15:07:00,ready_on_time,12.0,0,True
ME-39747,ORD-US-39746,M-001,Green Basket Market,2025-06-20T18:30:24,ready_on_time,10.4,0,True
ME-39748,ORD-US-39747,M-002,Crisp & Co.,2025-06-20T14:45:36,ready_on_time,15.6,0,True
ME-39749,ORD-US-39748,M-004,QuickCare Pharmacy,2025-06-20T10:41:06,ready_on_time,11.1,0,True
ME-39750,ORD-US-39749,M-003,Pasta Garden,2025-06-20T18:39:48,ready_on_time,19.8,0,True
ME-39751,ORD-US-39750,M-003,Pasta Garden,2025-06-20T20:07:54,ready_on_time,17.9,0,True
ME-39752,ORD-US-39751,M-002,Crisp & Co.,2025-06-20T19:50:24,ready_on_time,20.4,0,True
ME-39753,ORD-US-39752,M-002,Crisp & Co.,2025-06-20T10:01:54,ready_on_time,11.9,0,True
ME-39754,ORD-US-39753,M-001,Green Basket Market,2025-06-20T11:03:12,ready_on_time,18.2,0,True
ME-39755,ORD-US-39754,M-001,Green Basket Market,2025-06-20T11:51:54,ready_on_time,6.9,0,True
ME-39756,ORD-US-39755,M-003,Pasta Garden,2025-06-20T09:26:00,ready_on_time,16.0,0,True
ME-39757,ORD-US-39756,M-003,Pasta Garden,2025-06-20T08:51:36,ready_on_time,6.6,0,True
ME-39758,ORD-US-39757,M-004,QuickCare Pharmacy,2025-06-20T12:21:18,ready_on_time,11.3,0,True
ME-39759,ORD-US-39758,M-004,QuickCare Pharmacy,2025-06-20T16:08:30,ready_on_time,13.5,0,True
ME-39760,ORD-US-39759,M-004,QuickCare Pharmacy,2025-06-20T19:36:24,ready_on_time,11.4,0,True
ME-39761,ORD-US-39760,M-004,QuickCare Pharmacy,2025-06-20T16:00:36,ready_on_time,15.6,0,True
ME-39762,ORD-US-39761,M-002,Crisp & Co.,2025-06-20T15:03:18,ready_on_time,13.3,0,True
ME-39763,ORD-US-39762,M-002,Crisp & Co.,2025-06-20T10:23:12,ready_on_time,13.2,0,True
ME-39764,ORD-US-39763,M-004,QuickCare Pharmacy,2025-06-20T15:02:00,ready_on_time,12.0,0,True
ME-39765,ORD-US-39764,M-002,Crisp & Co.,2025-06-20T14:55:30,ready_on_time,15.5,0,True
ME-39766,ORD-US-39765,M-002,Crisp & Co.,2025-06-20T18:28:30,ready_on_time,8.5,0,True
ME-39767,ORD-US-39766,M-004,QuickCare Pharmacy,2025-06-20T12:26:42,ready_on_time,16.7,0,True
ME-39768,ORD-US-39767,M-002,Crisp & Co.,2025-06-20T21:04:06,ready_on_time,9.1,0,True
ME-39769,ORD-US-39768,M-004,QuickCare Pharmacy,2025-06-20T11:50:00,ready_on_time,20.0,0,True
ME-39770,ORD-US-39769,M-002,Crisp & Co.,2025-06-20T16:49:18,ready_on_time,19.3,0,True
ME-39771,ORD-US-39770,M-003,Pasta Garden,2025-06-20T10:27:06,ready_on_time,12.1,0,True
ME-39772,ORD-US-39771,M-001,Green Basket Market,2025-06-20T21:02:18,ready_on_time,12.3,0,True
ME-39773,ORD-US-39772,M-001,Green Basket Market,2025-06-20T17:09:54,ready_on_time,14.9,0,True
ME-39774,ORD-US-39773,M-007,Home & Handy,2025-06-20T14:29:36,ready_on_time,14.6,0,True
ME-39775,ORD-US-39774,M-007,Home & Handy,2025-06-20T17:56:12,ready_on_time,16.2,0,True
ME-39776,ORD-US-39775,M-005,Corner Table,2025-06-20T20:09:30,ready_on_time,14.5,0,True
ME-39777,ORD-US-39776,M-005,Corner Table,2025-06-20T13:20:30,ready_on_time,10.5,0,True
ME-39778,ORD-US-39777,M-007,Home & Handy,2025-06-20T12:57:06,ready_on_time,12.1,0,True
ME-39779,ORD-US-39778,M-006,Fresh Roots Grocery,2025-06-20T09:44:30,ready_on_time,14.5,0,True
ME-39780,ORD-US-39779,M-005,Corner Table,2025-06-20T10:42:42,ready_on_time,12.7,0,True
ME-39781,ORD-US-39780,M-008,Noodle House,2025-06-20T15:26:12,ready_on_time,16.2,0,True
ME-39782,ORD-US-39781,M-008,Noodle House,2025-06-20T10:14:48,ready_on_time,9.8,0,True
ME-39783,ORD-US-39782,M-006,Fresh Roots Grocery,2025-06-20T18:29:00,ready_on_time,9.0,0,True
ME-39784,ORD-US-39783,M-006,Fresh Roots Grocery,2025-06-20T10:15:30,ready_on_time,15.5,0,True
ME-39785,ORD-US-39784,M-007,Home & Handy,2025-06-20T08:24:12,ready_on_time,9.2,0,True
ME-39786,ORD-US-39785,M-008,Noodle House,2025-06-20T14:43:00,ready_on_time,8.0,0,True
ME-39787,ORD-US-39786,M-006,Fresh Roots Grocery,2025-06-20T20:01:36,ready_on_time,11.6,0,True
ME-39788,ORD-US-39787,M-008,Noodle House,2025-06-20T10:50:06,ready_on_time,10.1,0,True
ME-39789,ORD-US-39788,M-007,Home & Handy,2025-06-20T10:00:18,ready_on_time,30.3,0,True
ME-39790,ORD-US-39789,M-007,Home & Handy,2025-06-20T09:44:24,ready_on_time,19.4,0,True
ME-39791,ORD-US-39790,M-008,Noodle House,2025-06-20T13:03:54,ready_on_time,8.9,0,True
ME-39792,ORD-US-39791,M-006,Fresh Roots Grocery,2025-06-20T09:06:42,ready_on_time,21.7,0,True
ME-39793,ORD-US-39792,M-006,Fresh Roots Grocery,2025-06-20T11:53:30,ready_on_time,13.5,0,True
ME-39794,ORD-US-39793,M-005,Corner Table,2025-06-20T17:13:18,ready_on_time,18.3,0,True
ME-39795,ORD-US-39794,M-006,Fresh Roots Grocery,2025-06-20T17:22:30,ready_on_time,17.5,0,True
ME-39796,ORD-US-39795,M-005,Corner Table,2025-06-20T19:21:30,ready_on_time,16.5,0,True
ME-39797,ORD-US-39796,M-006,Fresh Roots Grocery,2025-06-20T20:06:18,ready_on_time,16.3,0,True
ME-39798,ORD-US-39797,M-007,Home & Handy,2025-06-20T10:15:30,ready_on_time,15.5,0,True
ME-39799,ORD-US-39798,M-007,Home & Handy,2025-06-20T19:21:36,ready_on_time,16.6,0,True
ME-39800,ORD-US-39799,M-005,Corner Table,2025-06-20T14:32:18,ready_on_time,17.3,0,True
ME-39801,ORD-US-39800,M-007,Home & Handy,2025-06-20T16:32:54,ready_on_time,17.9,0,True
ME-39802,ORD-US-39801,M-006,Fresh Roots Grocery,2025-06-20T18:18:06,ready_on_time,13.1,0,True
ME-39803,ORD-US-39802,M-007,Home & Handy,2025-06-20T20:01:24,ready_on_time,11.4,0,True
ME-39804,ORD-US-39803,M-005,Corner Table,2025-06-20T16:49:48,ready_on_time,19.8,0,True
ME-39805,ORD-US-39804,M-005,Corner Table,2025-06-20T20:24:18,ready_on_time,14.3,0,True
ME-39806,ORD-US-39805,M-006,Fresh Roots Grocery,2025-06-20T14:12:36,ready_on_time,12.6,0,True
ME-39807,ORD-US-39806,M-007,Home & Handy,2025-06-20T14:48:18,ready_on_time,8.3,0,True
ME-39808,ORD-US-39807,M-005,Corner Table,2025-06-20T13:17:54,ready_on_time,17.9,0,True
ME-39809,ORD-US-39808,M-005,Corner Table,2025-06-20T15:40:42,ready_on_time,15.7,0,True
ME-39810,ORD-US-39809,M-008,Noodle House,2025-06-20T20:31:30,ready_on_time,11.5,0,True
ME-39811,ORD-US-39810,M-005,Corner Table,2025-06-20T11:00:30,ready_on_time,15.5,0,True
ME-39812,ORD-US-39811,M-007,Home & Handy,2025-06-20T09:39:30,ready_on_time,9.5,0,True
ME-39813,ORD-US-39812,M-008,Noodle House,2025-06-20T13:03:30,ready_on_time,8.5,0,True
ME-39814,ORD-US-39813,M-005,Corner Table,2025-06-20T17:18:12,ready_on_time,13.2,0,True
ME-39815,ORD-US-39814,M-006,Fresh Roots Grocery,2025-06-20T09:54:18,ready_on_time,9.3,0,True
ME-39816,ORD-US-39815,M-010,Burger District,2025-06-20T18:41:36,ready_on_time,11.6,0,True
ME-39817,ORD-US-39816,M-011,Wellness Pharmacy,2025-06-20T12:20:00,ready_on_time,15.0,0,True
ME-39818,ORD-US-39817,M-011,Wellness Pharmacy,2025-06-20T17:57:06,ready_on_time,12.1,0,True
ME-39819,ORD-US-39818,M-011,Wellness Pharmacy,2025-06-20T15:19:18,ready_on_time,14.3,0,True
ME-39820,ORD-US-39819,M-012,Tech Stop,2025-06-20T11:48:00,ready_on_time,18.0,0,True
ME-39821,ORD-US-39820,M-012,Tech Stop,2025-06-20T20:45:12,ready_on_time,15.2,0,True
ME-39822,ORD-US-39821,M-009,Daily Mart,2025-06-20T10:06:12,ready_on_time,6.2,0,True
ME-39823,ORD-US-39822,M-010,Burger District,2025-06-20T10:39:42,ready_on_time,9.7,0,True
ME-39824,ORD-US-39823,M-009,Daily Mart,2025-06-20T14:02:18,ready_on_time,12.3,0,True
ME-39825,ORD-US-39824,M-009,Daily Mart,2025-06-20T09:30:06,ready_on_time,10.1,0,True
ME-39826,ORD-US-39825,M-012,Tech Stop,2025-06-20T19:44:00,ready_on_time,19.0,0,True
