order_id,requested_at,merchant_id,merchant_name,merchant_category,fulfillment_site,delivery_zone,item_count,payload_weight_kg,service_level,promised_minutes,order_status
ORD-US-39700,2025-06-19T10:05:00,M-012,Tech Stop,retail,Eastside_Fulfillment,Lakeside,5,0.8,standard,55,fulfilled
ORD-US-39701,2025-06-19T15:00:00,M-012,Tech Stop,retail,Eastside_Fulfillment,Meadowview,1,0.56,time_sensitive,25,fulfilled
ORD-US-39702,2025-06-19T12:40:00,M-009,Daily Mart,grocery,Eastside_Fulfillment,Lakeside,2,0.36,standard,55,fulfilled
ORD-US-39703,2025-06-19T17:15:00,M-009,Daily Mart,grocery,Eastside_Fulfillment,Lakeside,3,1.24,time_sensitive,25,fulfilled
ORD-US-39704,2025-06-19T10:55:00,M-012,Tech Stop,retail,Eastside_Fulfillment,Lakeside,4,0.97,priority,35,fulfilled
ORD-US-39705,2025-06-19T09:25:00,M-010,Burger District,prepared_food,Eastside_Fulfillment,Harbor Point,1,1.19,standard,55,fulfilled
ORD-US-39706,2025-06-19T15:50:00,M-010,Burger District,prepared_food,Eastside_Fulfillment,Harbor Point,2,0.19,standard,55,fulfilled
ORD-US-39707,2025-06-19T17:55:00,M-012,Tech Stop,retail,Eastside_Fulfillment,East Ridge,5,0.87,standard,55,fulfilled
ORD-US-39708,2025-06-19T08:35:00,M-010,Burger District,prepared_food,Eastside_Fulfillment,East Ridge,1,1.55,time_sensitive,25,fulfilled
ORD-US-39709,2025-06-19T19:50:00,M-011,Wellness Pharmacy,pharmacy,Eastside_Fulfillment,Meadowview,1,1.08,priority,35,fulfilled
ORD-US-39710,2025-06-19T10:55:00,M-012,Tech Stop,retail,Eastside_Fulfillment,Meadowview,3,1.12,standard,55,fulfilled
ORD-US-39711,2025-06-19T09:30:00,M-011,Wellness Pharmacy,pharmacy,Eastside_Fulfillment,Harbor Point,2,0.8,standard,55,fulfilled
ORD-US-39712,2025-06-19T19:05:00,M-011,Wellness Pharmacy,pharmacy,Eastside_Fulfillment,Harbor Point,2,0.85,standard,55,fulfilled
ORD-US-39713,2025-06-19T18:20:00,M-009,Daily Mart,grocery,Eastside_Fulfillment,Meadowview,5,0.27,priority,35,fulfilled
ORD-US-39714,2025-06-19T09:05:00,M-009,Daily Mart,grocery,Eastside_Fulfillment,Harbor Point,4,1.51,standard,55,fulfilled
ORD-US-39715,2025-06-19T19:25:00,M-010,Burger District,prepared_food,Eastside_Fulfillment,Meadowview,3,1.3,priority,35,fulfilled
ORD-US-39716,2025-06-19T13:10:00,M-009,Daily Mart,grocery,Eastside_Fulfillment,Lakeside,5,1.01,standard,55,fulfilled
ORD-US-39717,2025-06-19T20:00:00,M-009,Daily Mart,grocery,Eastside_Fulfillment,Lakeside,4,1.49,priority,35,fulfilled
ORD-US-39718,2025-06-19T18:40:00,M-011,Wellness Pharmacy,pharmacy,Eastside_Fulfillment,Harbor Point,4,0.65,standard,55,fulfilled
ORD-US-39719,2025-06-19T20:00:00,M-012,Tech Stop,retail,Eastside_Fulfillment,Meadowview,3,1.62,standard,55,fulfilled
ORD-US-39720,2025-06-19T19:20:00,M-010,Burger District,prepared_food,Eastside_Fulfillment,Meadowview,3,1.39,standard,55,fulfilled
ORD-US-39721,2025-06-19T19:45:00,M-009,Daily Mart,grocery,Eastside_Fulfillment,East Ridge,4,0.8,priority,35,fulfilled
ORD-US-39722,2025-06-19T18:30:00,M-012,Tech Stop,retail,Eastside_Fulfillment,Lakeside,1,1.16,standard,55,fulfilled
ORD-US-39723,2025-06-19T19:10:00,M-010,Burger District,prepared_food,Eastside_Fulfillment,Meadowview,1,0.17,standard,55,fulfilled
ORD-US-39724,2025-06-19T08:25:00,M-009,Daily Mart,grocery,Eastside_Fulfillment,East Ridge,1,0.74,priority,35,fulfilled
ORD-US-39725,2025-06-19T17:05:00,M-012,Tech Stop,retail,Eastside_Fulfillment,Harbor Point,1,1.54,priority,35,fulfilled
ORD-US-39726,2025-06-19T11:10:00,M-010,Burger District,prepared_food,Eastside_Fulfillment,Lakeside,5,0.95,time_sensitive,25,fulfilled
ORD-US-39727,2025-06-19T17:35:00,M-010,Burger District,prepared_food,Eastside_Fulfillment,Harbor Point,3,1.25,standard,55,fulfilled
ORD-US-39728,2025-06-19T19:35:00,M-010,Burger District,prepared_food,Eastside_Fulfillment,East Ridge,5,0.74,priority,35,fulfilled
ORD-US-39729,2025-06-19T18:15:00,M-012,Tech Stop,retail,Eastside_Fulfillment,Harbor Point,5,1.46,standard,55,fulfilled
ORD-US-39730,2025-06-20T16:10:00,M-004,QuickCare Pharmacy,pharmacy,Northside_Fulfillment,Brookfield,2,1.26,standard,55,fulfilled
ORD-US-39731,2025-06-20T18:50:00,M-004,QuickCare Pharmacy,pharmacy,Northside_Fulfillment,Brookfield,1,0.55,priority,35,fulfilled
ORD-US-39732,2025-06-20T20:10:00,M-001,Green Basket Market,grocery,Northside_Fulfillment,Brookfield,2,0.28,standard,55,fulfilled
ORD-US-39733,2025-06-20T16:25:00,M-004,QuickCare Pharmacy,pharmacy,Northside_Fulfillment,North Hills,1,1.45,priority,35,fulfilled
ORD-US-39734,2025-06-20T20:35:00,M-003,Pasta Garden,prepared_food,Northside_Fulfillment,Brookfield,5,1.34,priority,35,fulfilled
ORD-US-39735,2025-06-20T18:50:00,M-003,Pasta Garden,prepared_food,Northside_Fulfillment,Cedar Park,3,0.54,priority,35,fulfilled
ORD-US-39736,2025-06-20T09:40:00,M-003,Pasta Garden,prepared_food,Northside_Fulfillment,North Hills,1,0.33,priority,35,fulfilled
ORD-US-39737,2025-06-20T15:40:00,M-004,QuickCare Pharmacy,pharmacy,Northside_Fulfillment,Maplewood,5,1.19,standard,55,fulfilled
ORD-US-39738,2025-06-20T13:10:00,M-004,QuickCare Pharmacy,pharmacy,Northside_Fulfillment,Maplewood,3,1.12,standard,55,fulfilled
ORD-US-39739,2025-06-20T17:10:00,M-003,Pasta Garden,prepared_food,Northside_Fulfillment,Cedar Park,4,0.64,priority,35,fulfilled
ORD-US-39740,2025-06-20T14:05:00,M-004,QuickCare Pharmacy,pharmacy,Northside_Fulfillment,Brookfield,2,1.5,standard,55,fulfilled
ORD-US-39741,2025-06-20T08:35:00,M-003,Pasta Garden,prepared_food,Northside_Fulfillment,Maplewood,2,0.98,standard,55,fulfilled
ORD-US-39742,2025-06-20T20:00:00,M-002,Crisp & Co.,prepared_food,Northside_Fulfillment,Maplewood,1,0.47,standard,55,fulfilled
ORD-US-39743,2025-06-20T09:35:00,M-003,Pasta Garden,prepared_food,Northside_Fulfillment,Brookfield,1,0.39,standard,55,fulfilled
ORD-US-39744,2025-06-20T10:00:00,M-003,Pasta Garden,prepared_food,Northside_Fulfillment,Cedar Park,1,1.21,priority,35,fulfilled
ORD-US-39745,2025-06-20T14:55:00,M-003,Pasta Garden,prepared_food,Northside_Fulfillment,Maplewood,3,1.08,standard,55,fulfilled
ORD-US-39746,2025-06-20T18:20:00,M-001,Green Basket Market,grocery,Northside_Fulfillment,Maplewood,3,0.43,standard,55,fulfilled
ORD-US-39747,2025-06-20T14:30:00,M-002,Crisp & Co.,prepared_food,Northside_Fulfillment,Cedar Park,5,0.83,standard,55,fulfilled
ORD-US-39748,2025-06-20T10:30:00,M-004,QuickCare Pharmacy,pharmacy,Northside_Fulfillment,North Hills,2,1.04,priority,35,fulfilled
ORD-US-39749,2025-06-20T18:20:00,M-003,Pasta Garden,prepared_food,Northside_Fulfillment,North Hills,3,1.43,standard,55,fulfilled
ORD-US-39750,2025-06-20T19:50:00,M-003,Pasta Garden,prepared_food,Northside_Fulfillment,Brookfield,5,1.3,time_sensitive,25,fulfilled
ORD-US-39751,2025-06-20T19:30:00,M-002,Crisp & Co.,prepared_food,Northside_Fulfillment,Maplewood,5,0.28,priority,35,fulfilled
ORD-US-39752,2025-06-20T09:50:00,M-002,Crisp & Co.,prepared_food,Northside_Fulfillment,Cedar Park,2,1.02,standard,55,fulfilled
ORD-US-39753,2025-06-20T10:45:00,M-001,Green Basket Market,grocery,Northside_Fulfillment,Cedar Park,4,0.89,priority,35,fulfilled
ORD-US-39754,2025-06-20T11:45:00,M-001,Green Basket Market,grocery,Northside_Fulfillment,Cedar Park,2,1.27,standard,55,fulfilled
ORD-US-39755,2025-06-20T09:10:00,M-003,Pasta Garden,prepared_food,Northside_Fulfillment,Brookfield,5,0.44,priority,35,fulfilled
ORD-US-39756,2025-06-20T08:45:00,M-003,Pasta Garden,prepared_food,Northside_Fulfillment,North Hills,2,0.4,standard,55,fulfilled
ORD-US-39757,2025-06-20T12:10:00,M-004,QuickCare Pharmacy,pharmacy,Northside_Fulfillment,Brookfield,1,0.47,standard,55,fulfilled
ORD-US-39758,2025-06-20T15:55:00,M-004,QuickCare Pharmacy,pharmacy,Northside_Fulfillment,Maplewood,2,0.56,standard,55,fulfilled
ORD-US-39759,2025-06-20T19:25:00,M-004,QuickCare Pharmacy,pharmacy,Northside_Fulfillment,Brookfield,1,0.77,standard,55,fulfilled
ORD-US-39760,2025-06-20T15:45:00,M-004,QuickCare Pharmacy,pharmacy,Northside_Fulfillment,North Hills,2,0.68,standard,55,fulfilled
ORD-US-39761,2025-06-20T14:50:00,M-002,Crisp & Co.,prepared_food,Northside_Fulfillment,Brookfield,4,0.89,priority,35,fulfilled
ORD-US-39762,2025-06-20T10:10:00,M-002,Crisp & Co.,prepared_food,Northside_Fulfillment,Cedar Park,4,0.42,standard,55,fulfilled
ORD-US-39763,2025-06-20T14:50:00,M-004,QuickCare Pharmacy,pharmacy,Northside_Fulfillment,Maplewood,2,1.02,time_sensitive,25,fulfilled
ORD-US-39764,2025-06-20T14:40:00,M-002,Crisp & Co.,prepared_food,Northside_Fulfillment,Cedar Park,5,0.47,standard,55,fulfilled
ORD-US-39765,2025-06-20T18:20:00,M-002,Crisp & Co.,prepared_food,Northside_Fulfillment,Maplewood,1,0.17,priority,35,fulfilled
ORD-US-39766,2025-06-20T12:10:00,M-004,QuickCare Pharmacy,pharmacy,Northside_Fulfillment,Brookfield,4,0.74,priority,35,fulfilled
ORD-US-39767,2025-06-20T20:55:00,M-002,Crisp & Co.,prepared_food,Northside_Fulfillment,Cedar Park,1,0.64,standard,55,fulfilled
ORD-US-39768,2025-06-20T11:30:00,M-004,QuickCare Pharmacy,pharmacy,Northside_Fulfillment,Maplewood,4,0.31,standard,55,fulfilled
ORD-US-39769,2025-06-20T16:30:00,M-002,Crisp & Co.,prepared_food,Northside_Fulfillment,Maplewood,2,0.31,priority,35,fulfilled
ORD-US-39770,2025-06-20T10:15:00,M-003,Pasta Garden,prepared_food,Northside_Fulfillment,North Hills,3,0.93,priority,35,fulfilled
ORD-US-39771,2025-06-20T20:50:00,M-001,Green Basket Market,grocery,Northside_Fulfillment,Maplewood,1,0.85,priority,35,fulfilled
ORD-US-39772,2025-06-20T16:55:00,M-001,Green Basket Market,grocery,Northside_Fulfillment,Maplewood,4,1.3,standard,55,fulfilled
ORD-US-39773,2025-06-20T14:15:00,M-007,Home & Handy,retail,Central_Fulfillment,South Park,5,0.28,priority,35,fulfilled
ORD-US-39774,2025-06-20T17:40:00,M-007,Home & Handy,retail,Central_Fulfillment,Westgate,4,1.3,standard,55,fulfilled
ORD-US-39775,2025-06-20T19:55:00,M-005,Corner Table,prepared_food,Central_Fulfillment,South Park,4,0.15,standard,55,fulfilled
ORD-US-39776,2025-06-20T13:10:00,M-005,Corner Table,prepared_food,Central_Fulfillment,Downtown,3,0.21,standard,55,fulfilled
ORD-US-39777,2025-06-20T12:45:00,M-007,Home & Handy,retail,Central_Fulfillment,South Park,2,0.72,standard,55,fulfilled
ORD-US-39778,2025-06-20T09:30:00,M-006,Fresh Roots Grocery,grocery,Central_Fulfillment,South Park,4,0.57,priority,35,fulfilled
ORD-US-39779,2025-06-20T10:30:00,M-005,Corner Table,prepared_food,Central_Fulfillment,Riverside,1,1.06,standard,55,fulfilled
ORD-US-39780,2025-06-20T15:10:00,M-008,Noodle House,prepared_food,Central_Fulfillment,Riverside,4,0.21,priority,35,fulfilled
ORD-US-39781,2025-06-20T10:05:00,M-008,Noodle House,prepared_food,Central_Fulfillment,South Park,3,0.2,standard,55,fulfilled
ORD-US-39782,2025-06-20T18:20:00,M-006,Fresh Roots Grocery,grocery,Central_Fulfillment,Westgate,1,1.45,priority,35,fulfilled
ORD-US-39783,2025-06-20T10:00:00,M-006,Fresh Roots Grocery,grocery,Central_Fulfillment,Westgate,2,1.56,standard,55,fulfilled
ORD-US-39784,2025-06-20T08:15:00,M-007,Home & Handy,retail,Central_Fulfillment,South Park,2,1.4,standard,55,fulfilled
ORD-US-39785,2025-06-20T14:35:00,M-008,Noodle House,prepared_food,Central_Fulfillment,South Park,2,1.39,standard,55,fulfilled
ORD-US-39786,2025-06-20T19:50:00,M-006,Fresh Roots Grocery,grocery,Central_Fulfillment,Downtown,3,0.77,standard,55,fulfilled
ORD-US-39787,2025-06-20T10:40:00,M-008,Noodle House,prepared_food,Central_Fulfillment,Downtown,1,0.32,priority,35,fulfilled
ORD-US-39788,2025-06-20T09:30:00,M-007,Home & Handy,retail,Central_Fulfillment,Downtown,5,1.52,standard,55,fulfilled
ORD-US-39789,2025-06-20T09:25:00,M-007,Home & Handy,retail,Central_Fulfillment,Downtown,5,1.61,time_sensitive,25,fulfilled
ORD-US-39790,2025-06-20T12:55:00,M-008,Noodle House,prepared_food,Central_Fulfillment,Downtown,1,1.21,standard,55,fulfilled
ORD-US-39791,2025-06-20T08:45:00,M-006,Fresh Roots Grocery,grocery,Central_Fulfillment,Downtown,4,0.21,standard,55,fulfilled
ORD-US-39792,2025-06-20T11:40:00,M-006,Fresh Roots Grocery,grocery,Central_Fulfillment,Downtown,4,1.42,priority,35,fulfilled
ORD-US-39793,2025-06-20T16:55:00,M-005,Corner Table,prepared_food,Central_Fulfillment,Westgate,5,0.6,time_sensitive,25,fulfilled
ORD-US-39794,2025-06-20T17:05:00,M-006,Fresh Roots Grocery,grocery,Central_Fulfillment,Riverside,5,1.14,priority,35,fulfilled
ORD-US-39795,2025-06-20T19:05:00,M-005,Corner Table,prepared_food,Central_Fulfillment,South Park,4,0.72,standard,55,fulfilled
ORD-US-39796,2025-06-20T19:50:00,M-006,Fresh Roots Grocery,grocery,Central_Fulfillment,Riverside,4,1.62,standard,55,fulfilled
ORD-US-39797,2025-06-20T10:00:00,M-007,Home & Handy,retail,Central_Fulfillment,Downtown,4,1.57,priority,35,fulfilled
ORD-US-39798,2025-06-20T19:05:00,M-007,Home & Handy,retail,Central_Fulfillment,Westgate,2,1.26,priority,35,fulfilled
ORD-US-39799,2025-06-20T14:15:00,M-005,Corner Table,prepared_food,Central_Fulfillment,Westgate,5,1.24,priority,35,fulfilled
ORD-US-39800,2025-06-20T16:15:00,M-007,Home & Handy,retail,Central_Fulfillment,Westgate,3,0.65,standard,55,fulfilled
ORD-US-39801,2025-06-20T18:05:00,M-006,Fresh Roots Grocery,grocery,Central_Fulfillment,South Park,3,0.19,standard,55,fulfilled
ORD-US-39802,2025-06-20T19:50:00,M-007,Home & Handy,retail,Central_Fulfillment,Riverside,3,1.13,standard,55,fulfilled
ORD-US-39803,2025-06-20T16:30:00,M-005,Corner Table,prepared_food,Central_Fulfillment,Westgate,5,1.59,standard,55,fulfilled
ORD-US-39804,2025-06-20T20:10:00,M-005,Corner Table,prepared_food,Central_Fulfillment,South Park,2,0.7,time_sensitive,25,fulfilled
ORD-US-39805,2025-06-20T14:00:00,M-006,Fresh Roots Grocery,grocery,Central_Fulfillment,Riverside,1,0.34,standard,55,fulfilled
ORD-US-39806,2025-06-20T14:40:00,M-007,Home & Handy,retail,Central_Fulfillment,Downtown,4,1.63,standard,55,fulfilled
ORD-US-39807,2025-06-20T13:00:00,M-005,Corner Table,prepared_food,Central_Fulfillment,Westgate,4,0.44,standard,55,fulfilled
ORD-US-39808,2025-06-20T15:25:00,M-005,Corner Table,prepared_food,Central_Fulfillment,Downtown,4,1.42,priority,35,fulfilled
ORD-US-39809,2025-06-20T20:20:00,M-008,Noodle House,prepared_food,Central_Fulfillment,Downtown,1,1.54,standard,55,fulfilled
ORD-US-39810,2025-06-20T10:45:00,M-005,Corner Table,prepared_food,Central_Fulfillment,South Park,1,1.04,priority,35,fulfilled
ORD-US-39811,2025-06-20T09:30:00,M-007,Home & Handy,retail,Central_Fulfillment,South Park,2,1.13,standard,55,fulfilled
ORD-US-39812,2025-06-20T12:55:00,M-008,Noodle House,prepared_food,Central_Fulfillment,Westgate,1,1.24,priority,35,fulfilled
ORD-US-39813,2025-06-20T17:05:00,M-005,Corner Table,prepared_food,Central_Fulfillment,Riverside,4,0.16,standard,55,fulfilled
ORD-US-39814,2025-06-20T09:45:00,M-006,Fresh Roots Grocery,grocery,Central_Fulfillment,Downtown,1,1.12,standard,55,fulfilled
ORD-US-39815,2025-06-20T18:30:00,M-010,Burger District,prepared_food,Eastside_Fulfillment,Lakeside,2,1.43,time_sensitive,25,fulfilled
ORD-US-39816,2025-06-20T12:05:00,M-011,Wellness Pharmacy,pharmacy,Eastside_Fulfillment,Meadowview,5,1.24,priority,35,fulfilled
ORD-US-39817,2025-06-20T17:45:00,M-011,Wellness Pharmacy,pharmacy,Eastside_Fulfillment,Meadowview,4,1.09,standard,55,fulfilled
ORD-US-39818,2025-06-20T15:05:00,M-011,Wellness Pharmacy,pharmacy,Eastside_Fulfillment,Lakeside,4,0.2,standard,55,fulfilled
ORD-US-39819,2025-06-20T11:30:00,M-012,Tech Stop,retail,Eastside_Fulfillment,East Ridge,4,0.42,standard,55,fulfilled
ORD-US-39820,2025-06-20T20:30:00,M-012,Tech Stop,retail,Eastside_Fulfillment,Harbor Point,1,0.17,standard,55,fulfilled
ORD-US-39821,2025-06-20T10:00:00,M-009,Daily Mart,grocery,Eastside_Fulfillment,Meadowview,1,0.66,standard,55,fulfilled
ORD-US-39822,2025-06-20T10:30:00,M-010,Burger District,prepared_food,Eastside_Fulfillment,Harbor Point,1,1.27,standard,55,fulfilled
ORD-US-39823,2025-06-20T13:50:00,M-009,Daily Mart,grocery,Eastside_Fulfillment,Meadowview,2,1.24,standard,55,fulfilled
ORD-US-39824,2025-06-20T09:20:00,M-009,Daily Mart,grocery,Eastside_Fulfillment,Meadowview,1,0.35,standard,55,fulfilled
ORD-US-39825,2025-06-20T19:25:00,M-012,Tech Stop,retail,Eastside_Fulfillment,Harbor Point,5,1.04,priority,35,fulfilled
ORD-US-39826,2025-06-20T08:50:00,M-012,Tech Stop,retail,Eastside_Fulfillment,Lakeside,3,1.07,standard,55,fulfilled
ORD-US-39827,2025-06-20T12:30:00,M-010,Burger District,prepared_food,Eastside_Fulfillment,Meadowview,3,1.16,priority,35,fulfilled
ORD-US-39828,2025-06-20T08:35:00,M-010,Burger District,prepared_food,Eastside_Fulfillment,Meadowview,3,1.31,priority,35,fulfilled
ORD-US-39829,2025-06-20T19:50:00,M-010,Burger District,prepared_food,Eastside_Fulfillment,Lakeside,2,0.34,standard,55,fulfilled
ORD-US-39830,2025-06-20T12:50:00,M-012,Tech Stop,retail,Eastside_Fulfillment,Lakeside,4,0.27,priority,35,fulfilled
ORD-US-39831,2025-06-20T17:35:00,M-010,Burger District,prepared_food,Eastside_Fulfillment,Harbor Point,4,1.44,priority,35,fulfilled
ORD-US-39832,2025-06-20T16:45:00,M-010,Burger District,prepared_food,Eastside_Fulfillment,Lakeside,2,0.55,standard,55,fulfilled
ORD-US-39833,2025-06-20T12:20:00,M-011,Wellness Pharmacy,pharmacy,Eastside_Fulfillment,Meadowview,3,0.54,priority,35,fulfilled
ORD-US-39834,2025-06-20T16:10:00,M-010,Burger District,prepared_food,Eastside_Fulfillment,Meadowview,1,0.15,priority,35,fulfilled
ORD-US-39835,2025-06-20T18:50:00,M-009,Daily Mart,grocery,Eastside_Fulfillment,East Ridge,1,0.85,standard,55,fulfilled
ORD-US-39836,2025-06-20T14:40:00,M-009,Daily Mart,grocery,Eastside_Fulfillment,East Ridge,2,0.18,standard,55,fulfilled
ORD-US-39837,2025-06-20T12:55:00,M-009,Daily Mart,grocery,Eastside_Fulfillment,Lakeside,2,0.16,standard,55,fulfilled
ORD-US-39838,2025-06-20T14:30:00,M-012,Tech Stop,retail,Eastside_Fulfillment,Harbor Point,2,0.63,standard,55,fulfilled
ORD-US-39839,2025-06-20T13:10:00,M-012,Tech Stop,retail,Eastside_Fulfillment,Harbor Point,3,0.36,standard,55,fulfilled
ORD-US-39840,2025-06-20T13:05:00,M-012,Tech Stop,retail,Eastside_Fulfillment,Lakeside,5,0.22,standard,55,fulfilled
ORD-US-39841,2025-06-20T13:55:00,M-009,Daily Mart,grocery,Eastside_Fulfillment,Lakeside,3,1.55,standard,55,fulfilled
ORD-US-39842,2025-06-20T18:55:00,M-011,Wellness Pharmacy,pharmacy,Eastside_Fulfillment,Lakeside,5,1.32,priority,35,fulfilled
ORD-US-39843,2025-06-20T20:30:00,M-009,Daily Mart,grocery,Eastside_Fulfillment,Harbor Point,5,0.39,standard,55,fulfilled
ORD-US-39844,2025-06-20T11:45:00,M-010,Burger District,prepared_food,Eastside_Fulfillment,East Ridge,4,0.7,priority,35,fulfilled
ORD-US-39845,2025-06-20T12:20:00,M-011,Wellness Pharmacy,pharmacy,Eastside_Fulfillment,Lakeside,5,0.57,standard,55,fulfilled
ORD-US-39846,2025-06-20T12:50:00,M-011,Wellness Pharmacy,pharmacy,Eastside_Fulfillment,East Ridge,4,1.58,priority,35,fulfilled
ORD-US-39847,2025-06-20T17:30:00,M-012,Tech Stop,retail,Eastside_Fulfillment,East Ridge,3,0.89,priority,35,fulfilled
ORD-US-39848,2025-06-20T09:20:00,M-011,Wellness Pharmacy,pharmacy,Eastside_Fulfillment,East Ridge,4,1.06,time_sensitive,25,fulfilled
ORD-US-39849,2025-06-20T17:35:00,M-011,Wellness Pharmacy,pharmacy,Eastside_Fulfillment,Harbor Point,4,0.35,standard,55,fulfilled
ORD-US-39850,2025-06-20T18:05:00,M-011,Wellness Pharmacy,pharmacy,Eastside_Fulfillment,Harbor Point,3,0.19,priority,35,fulfilled
ORD-US-39851,2025-06-20T20:55:00,M-009,Daily Mart,grocery,Eastside_Fulfillment,Harbor Point,5,0.89,time_sensitive,25,fulfilled
ORD-US-39852,2025-06-20T14:30:00,M-010,Burger District,prepared_food,Eastside_Fulfillment,Lakeside,1,1.53,standard,55,fulfilled
ORD-US-39853,2025-06-20T20:40:00,M-009,Daily Mart,grocery,Eastside_Fulfillment,Lakeside,4,0.97,standard,55,fulfilled
ORD-US-39854,2025-06-20T18:15:00,M-011,Wellness Pharmacy,pharmacy,Eastside_Fulfillment,Meadowview,5,1.22,priority,35,fulfilled
ORD-US-39855,2025-06-20T17:40:00,M-011,Wellness Pharmacy,pharmacy,Eastside_Fulfillment,Meadowview,2,0.32,standard,55,fulfilled
ORD-US-39856,2025-06-20T11:45:00,M-010,Burger District,prepared_food,Eastside_Fulfillment,Meadowview,2,1.5,standard,55,fulfilled
ORD-US-39857,2025-06-21T20:50:00,M-002,Crisp & Co.,prepared_food,Northside_Fulfillment,North Hills,5,1.37,priority,35,fulfilled
ORD-US-39858,2025-06-21T17:30:00,M-004,QuickCare Pharmacy,pharmacy,Northside_Fulfillment,Cedar Park,3,0.29,standard,55,fulfilled
ORD-US-39859,2025-06-21T19:50:00,M-003,Pasta Garden,prepared_food,Northside_Fulfillment,Brookfield,1,0.99,priority,35,fulfilled
ORD-US-39860,2025-06-21T12:40:00,M-004,QuickCare Pharmacy,pharmacy,Northside_Fulfillment,Maplewood,2,0.18,priority,35,fulfilled
ORD-US-39861,2025-06-21T16:45:00,M-001,Green Basket Market,grocery,Northside_Fulfillment,Maplewood,2,1.36,standard,55,fulfilled
ORD-US-39862,2025-06-21T11:45:00,M-002,Crisp & Co.,prepared_food,Northside_Fulfillment,Cedar Park,3,0.45,standard,55,fulfilled
ORD-US-39863,2025-06-21T12:20:00,M-004,QuickCare Pharmacy,pharmacy,Northside_Fulfillment,North Hills,5,1.42,time_sensitive,25,fulfilled
ORD-US-39864,2025-06-21T18:00:00,M-004,QuickCare Pharmacy,pharmacy,Northside_Fulfillment,Cedar Park,1,0.4,standard,55,fulfilled
ORD-US-39865,2025-06-21T14:15:00,M-003,Pasta Garden,prepared_food,Northside_Fulfillment,Brookfield,5,0.81,standard,55,fulfilled
ORD-US-39866,2025-06-21T11:50:00,M-004,QuickCare Pharmacy,pharmacy,Northside_Fulfillment,Brookfield,3,1.54,standard,55,fulfilled
ORD-US-39867,2025-06-21T16:10:00,M-003,Pasta Garden,prepared_food,Northside_Fulfillment,Brookfield,1,1.56,priority,35,fulfilled
ORD-US-39868,2025-06-21T15:45:00,M-002,Crisp & Co.,prepared_food,Northside_Fulfillment,Maplewood,3,0.66,standard,55,fulfilled
ORD-US-39869,2025-06-21T13:40:00,M-002,Crisp & Co.,prepared_food,Northside_Fulfillment,North Hills,5,0.9,standard,55,fulfilled
ORD-US-39870,2025-06-21T19:45:00,M-001,Green Basket Market,grocery,Northside_Fulfillment,Cedar Park,1,0.98,standard,55,fulfilled
ORD-US-39871,2025-06-21T10:30:00,M-002,Crisp & Co.,prepared_food,Northside_Fulfillment,North Hills,3,1.16,priority,35,fulfilled
ORD-US-39872,2025-06-21T20:05:00,M-001,Green Basket Market,grocery,Northside_Fulfillment,North Hills,3,0.54,time_sensitive,25,fulfilled
ORD-US-39873,2025-06-21T18:25:00,M-003,Pasta Garden,prepared_food,Northside_Fulfillment,Brookfield,3,0.23,priority,35,fulfilled
ORD-US-39874,2025-06-21T17:15:00,M-001,Green Basket Market,grocery,Northside_Fulfillment,North Hills,1,0.93,standard,55,fulfilled
ORD-US-39875,2025-06-21T20:35:00,M-002,Crisp & Co.,prepared_food,Northside_Fulfillment,Brookfield,5,0.52,time_sensitive,25,fulfilled
ORD-US-39876,2025-06-21T11:35:00,M-001,Green Basket Market,grocery,Northside_Fulfillment,Brookfield,3,0.86,standard,55,fulfilled
ORD-US-39877,2025-06-21T20:50:00,M-003,Pasta Garden,prepared_food,Northside_Fulfillment,Cedar Park,3,0.54,standard,55,fulfilled
ORD-US-39878,2025-06-21T08:10:00,M-003,Pasta Garden,prepared_food,Northside_Fulfillment,Maplewood,3,1.55,standard,55,fulfilled
ORD-US-39879,2025-06-21T20:00:00,M-004,QuickCare Pharmacy,pharmacy,Northside_Fulfillment,Brookfield,5,0.29,standard,55,fulfilled
ORD-US-39880,2025-06-21T14:15:00,M-001,Green Basket Market,grocery,Northside_Fulfillment,Maplewood,4,1.3,priority,35,fulfilled
ORD-US-39881,2025-06-21T14:55:00,M-001,Green Basket Market,grocery,Northside_Fulfillment,North Hills,1,0.57,priority,35,fulfilled
ORD-US-39882,2025-06-21T19:35:00,M-004,QuickCare Pharmacy,pharmacy,Northside_Fulfillment,Maplewood,3,1.16,standard,55,fulfilled
ORD-US-39883,2025-06-21T17:50:00,M-004,QuickCare Pharmacy,pharmacy,Northside_Fulfillment,Brookfield,5,0.18,priority,35,fulfilled
ORD-US-39884,2025-06-21T16:20:00,M-002,Crisp & Co.,prepared_food,Northside_Fulfillment,Maplewood,3,0.83,priority,35,fulfilled
ORD-US-39885,2025-06-21T18:30:00,M-002,Crisp & Co.,prepared_food,Northside_Fulfillment,Brookfield,1,0.53,time_sensitive,25,fulfilled
ORD-US-39886,2025-06-21T14:35:00,M-004,QuickCare Pharmacy,pharmacy,Northside_Fulfillment,Brookfield,1,0.58,standard,55,fulfilled
ORD-US-39887,2025-06-21T17:15:00,M-003,Pasta Garden,prepared_food,Northside_Fulfillment,Cedar Park,1,1.48,standard,55,fulfilled
ORD-US-39888,2025-06-21T20:05:00,M-001,Green Basket Market,grocery,Northside_Fulfillment,North Hills,1,0.77,priority,35,fulfilled
