flight_id,drone_id,drone_model,date,launch_time,recovery_time,hub,destination,distance_one_way_km,payload_type,payload_item,payload_weight_kg,urgency,cruise_speed_kph,cruise_altitude_m,flight_duration_min,battery_start_pct,battery_end_pct,battery_consumption_pct,wind_speed_kph,wind_gust_kph,visibility_km,status,anomaly_flag,operator_notes
FL-20218,ZIP-018,Zip_Mk4_standardized_fixed_wing,2025-03-17,2025-03-17T13:10:00,2025-03-17T14:13:24,Nest_Gamma,Gakenke_Health_Post,48.7,medication,insulin_cold_chain,0.65,routine,101.9,104.5,63.4,100,41.6,58.4,12.0,14.7,14.5,completed,none,
FL-20219,ZIP-019,Zip_Mk4_standardized_fixed_wing,2025-03-17,2025-03-17T17:50:00,2025-03-17T18:54:30,Nest_Gamma,Gakenke_Health_Post,48.7,blood_product,platelets_2_units,1.55,scheduled,101.8,98.1,64.5,96,28.8,67.2,15.4,19.1,14.1,completed,none,
FL-20220,ZIP-022,Zip_Mk4_standardized_fixed_wing,2025-03-17,2025-03-17T13:05:00,2025-03-17T13:52:36,Nest_Gamma,Musanze_Clinic,30.1,supplies,diagnostic_test_kits,0.9,emergency,104.6,103.8,47.6,99,52.9,46.1,12.0,14.7,14.5,completed,none,
FL-20221,ZIP-018,Zip_Mk4_standardized_fixed_wing,2025-03-17,2025-03-17T09:25:00,2025-03-17T10:08:48,Nest_Gamma,Musanze_Clinic,30.1,medication,insulin_cold_chain,0.65,routine,101.4,98.4,43.8,96,45.6,50.4,7.6,13.7,13.6,completed,none,
FL-20222,ZIP-021,Zip_Mk4_standardized_fixed_wing,2025-03-17,2025-03-17T07:00:00,2025-03-17T07:41:24,Nest_Gamma,Musanze_Clinic,30.1,supplies,diagnostic_test_kits,0.9,scheduled,104.3,102.1,41.4,98,48.6,49.4,6.0,12.0,15.6,completed,none,
FL-20223,ZIP-017,Zip_Mk4_standardized_fixed_wing,2025-03-17,2025-03-17T12:30:00,2025-03-17T13:30:12,Nest_Gamma,Nyabihu_Clinic,42.5,medication,insulin_cold_chain,0.65,routine,103.2,102.0,60.2,96,35.5,60.5,6.6,13.8,14.9,completed,none,
FL-20224,ZIP-020,Zip_Mk4_standardized_fixed_wing,2025-03-17,2025-03-17T12:35:00,2025-03-17T13:35:36,Nest_Gamma,Nyabihu_Clinic,42.5,medication,antiretroviral_supply,1.05,routine,99.2,106.6,60.6,96,36.9,59.1,6.6,13.8,14.9,completed,none,
FL-20225,ZIP-017,Zip_Mk4_standardized_fixed_wing,2025-03-17,2025-03-17T10:35:00,2025-03-17T11:31:06,Nest_Gamma,Nyabihu_Clinic,42.5,medication,insulin_cold_chain,0.65,routine,102.7,103.9,56.1,98,43.7,54.3,7.8,13.4,15.2,completed,none,
FL-20226,ZIP-020,Zip_Mk4_standardized_fixed_wing,2025-03-17,2025-03-17T13:35:00,2025-03-17T14:16:48,Nest_Gamma,Musanze_Clinic,30.1,supplies,diagnostic_test_kits,0.9,scheduled,102.5,96.0,41.8,96,45.4,50.6,12.0,14.7,14.5,completed,none,
FL-20227,ZIP-029,Zip_Mk4_standardized_fixed_wing,2025-03-17,2025-03-17T13:00:00,2025-03-17T13:51:00,Nest_Delta,Rulindo_Clinic,37.9,blood_product,platelets_2_units,1.55,urgent,97.1,96.7,51.0,96,37.0,59.0,17.8,22.6,16.4,completed,none,
FL-20228,ZIP-029,Zip_Mk4_standardized_fixed_wing,2025-03-17,2025-03-17T10:20:00,2025-03-17T11:12:36,Nest_Delta,Rulindo_Clinic,37.9,medication,antiretroviral_supply,1.05,scheduled,104.8,105.5,52.6,96,43.4,52.6,10.8,13.0,16.0,completed,none,
FL-20229,ZIP-026,Zip_Mk4_standardized_fixed_wing,2025-03-17,2025-03-17T10:05:00,2025-03-17T11:12:06,Nest_Delta,Gicumbi_Hospital,50.6,medication,insulin_cold_chain,0.65,routine,102.6,96.6,67.1,97,32.2,64.8,10.8,13.0,16.0,completed,none,
FL-20230,ZIP-025,Zip_Mk4_standardized_fixed_wing,2025-03-17,2025-03-17T13:20:00,2025-03-17T14:09:24,Nest_Delta,Mageragere_Clinic,33.8,supplies,diagnostic_test_kits,0.9,scheduled,100.9,105.3,49.4,99,44.9,54.1,17.8,22.6,16.4,completed,none,
FL-20231,ZIP-030,Zip_Mk4_standardized_fixed_wing,2025-03-17,2025-03-17T11:50:00,2025-03-17T12:39:36,Nest_Delta,Mageragere_Clinic,33.8,vaccine,routine_vaccines,0.75,urgent,100.6,102.4,49.6,97,46.4,50.6,10.9,17.8,14.2,completed,none,
FL-20232,ZIP-024,Zip_Mk4_standardized_fixed_wing,2025-03-17,2025-03-17T06:30:00,2025-03-17T07:22:12,Nest_Delta,Rulindo_Clinic,37.9,vaccine,routine_vaccines,0.75,routine,98.7,102.2,52.2,99,44.9,54.1,6.6,12.6,15.2,completed,none,
FL-20233,ZIP-029,Zip_Mk4_standardized_fixed_wing,2025-03-17,2025-03-17T14:45:00,2025-03-17T15:50:42,Nest_Delta,Gicumbi_Hospital,50.6,medication,antiretroviral_supply,1.05,urgent,102.0,104.6,65.7,97,33.2,63.8,13.4,18.7,15.1,completed,none,
FL-20234,ZIP-028,Zip_Mk4_standardized_fixed_wing,2025-03-17,2025-03-17T10:50:00,2025-03-17T11:38:54,Nest_Delta,Mageragere_Clinic,33.8,medication,antiretroviral_supply,1.05,routine,104.3,97.8,48.9,100,48.5,51.5,10.8,13.0,16.0,completed,none,
FL-20235,ZIP-024,Zip_Mk4_standardized_fixed_wing,2025-03-17,2025-03-17T10:45:00,2025-03-17T11:37:30,Nest_Delta,Mageragere_Clinic,33.8,medication,antiretroviral_supply,1.05,routine,98.9,103.7,52.5,99,49.3,49.7,10.8,13.0,16.0,completed,none,
FL-20236,ZIP-026,Zip_Mk4_standardized_fixed_wing,2025-03-17,2025-03-17T10:30:00,2025-03-17T11:23:18,Nest_Delta,Rulindo_Clinic,37.9,supplies,diagnostic_test_kits,0.9,scheduled,104.9,104.5,53.3,96,42.5,53.5,10.8,13.0,16.0,completed,none,
FL-20237,ZIP-026,Zip_Mk4_standardized_fixed_wing,2025-03-17,2025-03-17T16:30:00,2025-03-17T17:21:48,Nest_Delta,Rulindo_Clinic,37.9,blood_product,O_negative_whole_blood,1.35,routine,99.6,109.0,51.8,99,44.0,55.0,17.8,20.3,18,completed,none,
FL-20238,ZIP-025,Zip_Mk4_standardized_fixed_wing,2025-03-17,2025-03-17T15:10:00,2025-03-17T16:01:00,Nest_Delta,Mageragere_Clinic,33.8,supplies,diagnostic_test_kits,0.9,scheduled,99.6,95.6,51.0,96,40.1,55.9,16.5,20.1,16.0,completed,none,
FL-20239,ZIP-029,Zip_Mk4_standardized_fixed_wing,2025-03-17,2025-03-17T13:25:00,2025-03-17T14:15:48,Nest_Delta,Mageragere_Clinic,33.8,blood_product,platelets_2_units,1.55,routine,102.5,103.9,50.8,98,41.3,56.7,17.8,22.6,16.4,completed,none,
FL-20240,ZIP-024,Zip_Mk4_standardized_fixed_wing,2025-03-17,2025-03-17T15:50:00,2025-03-17T16:34:36,Nest_Delta,Mageragere_Clinic,33.8,medication,antiretroviral_supply,1.05,routine,102.3,97.5,44.6,96,45.2,50.8,16.5,20.1,16.0,completed,none,
FL-20241,ZIP-028,Zip_Mk4_standardized_fixed_wing,2025-03-17,2025-03-17T07:40:00,2025-03-17T08:33:30,Nest_Delta,Rulindo_Clinic,37.9,supplies,diagnostic_test_kits,0.9,routine,103.1,114.3,53.5,98,42.5,55.5,9.4,16.8,17.3,completed,none,
FL-20242,ZIP-029,Zip_Mk4_standardized_fixed_wing,2025-03-17,2025-03-17T14:30:00,2025-03-17T15:19:00,Nest_Delta,Rulindo_Clinic,37.9,supplies,diagnostic_test_kits,0.9,routine,105.6,95.8,49.0,97,44.1,52.9,13.4,18.7,15.1,completed,none,
FL-20243,ZIP-029,Zip_Mk4_standardized_fixed_wing,2025-03-17,2025-03-17T07:20:00,2025-03-17T08:05:36,Nest_Delta,Mageragere_Clinic,33.8,blood_product,O_negative_whole_blood,1.35,scheduled,104.6,99.7,45.6,96,45.0,51.0,9.4,16.8,17.3,completed,none,
FL-20244,ZIP-027,Zip_Mk4_standardized_fixed_wing,2025-03-17,2025-03-17T09:05:00,2025-03-17T10:01:48,Nest_Delta,Rulindo_Clinic,37.9,blood_product,platelets_2_units,1.55,routine,102.9,106.4,56.8,99,44.3,54.7,11.8,19.6,17.7,completed,none,
FL-20245,ZIP-026,Zip_Mk4_standardized_fixed_wing,2025-03-17,2025-03-17T14:10:00,2025-03-17T14:59:54,Nest_Delta,Rulindo_Clinic,37.9,medication,antiretroviral_supply,1.05,urgent,101.7,107.5,49.9,96,41.3,54.7,13.4,18.7,15.1,completed,none,
FL-20246,ZIP-029,Zip_Mk4_standardized_fixed_wing,2025-03-17,2025-03-17T10:35:00,2025-03-17T11:25:36,Nest_Delta,Mageragere_Clinic,33.8,vaccine,routine_vaccines,0.75,routine,100.4,96.3,50.6,100,50.3,49.7,10.8,13.0,16.0,completed,none,
FL-20247,ZIP-029,Zip_Mk4_standardized_fixed_wing,2025-03-17,2025-03-17T07:55:00,2025-03-17T08:31:18,Nest_Delta,Kicukiro_Health_Center,23.1,vaccine,routine_vaccines,0.75,routine,102.4,97.4,36.3,99,58.5,40.5,9.4,16.8,17.3,completed,none,
FL-20248,ZIP-029,Zip_Mk4_standardized_fixed_wing,2025-03-17,2025-03-17T10:45:00,2025-03-17T11:40:48,Nest_Delta,Rulindo_Clinic,37.9,blood_product,platelets_2_units,1.55,scheduled,102.2,109.5,55.8,99,42.6,56.4,10.8,13.0,16.0,completed,none,
FL-20249,ZIP-029,Zip_Mk4_standardized_fixed_wing,2025-03-17,2025-03-17T09:50:00,2025-03-17T10:57:24,Nest_Delta,Gicumbi_Hospital,50.6,medication,antiretroviral_supply,1.05,scheduled,105.7,108.1,67.4,100,38.6,61.4,11.8,19.6,17.7,completed,none,
FL-20250,ZIP-028,Zip_Mk4_standardized_fixed_wing,2025-03-17,2025-03-17T09:50:00,2025-03-17T10:58:36,Nest_Delta,Gicumbi_Hospital,50.6,vaccine,routine_vaccines,0.75,scheduled,103.9,109.8,68.6,99,31.8,67.2,11.8,19.6,17.7,completed,none,
FL-20251,ZIP-025,Zip_Mk4_standardized_fixed_wing,2025-03-17,2025-03-17T12:40:00,2025-03-17T13:31:36,Nest_Delta,Mageragere_Clinic,33.8,medication,insulin_cold_chain,0.65,urgent,101.7,98.6,51.6,99,51.4,47.6,12.9,16.1,15.3,completed,none,
FL-20252,ZIP-028,Zip_Mk4_standardized_fixed_wing,2025-03-17,2025-03-17T10:00:00,2025-03-17T10:35:06,Nest_Delta,Kicukiro_Health_Center,23.1,medication,insulin_cold_chain,0.65,emergency,104.7,96.7,35.1,99,53.5,45.5,10.8,13.0,16.0,completed,none,
FL-20253,ZIP-024,Zip_Mk4_standardized_fixed_wing,2025-03-17,2025-03-17T07:45:00,2025-03-17T08:17:48,Nest_Delta,Kicukiro_Health_Center,23.1,medication,insulin_cold_chain,0.65,routine,100.1,109.9,32.8,98,55.2,42.8,9.4,16.8,17.3,completed,none,
FL-20254,ZIP-026,Zip_Mk4_standardized_fixed_wing,2025-03-17,2025-03-17T14:50:00,2025-03-17T15:57:24,Nest_Delta,Gicumbi_Hospital,50.6,blood_product,O_negative_whole_blood,1.35,routine,103.1,101.8,67.4,97,30.7,66.3,13.4,18.7,15.1,completed,none,
FL-20255,ZIP-025,Zip_Mk4_standardized_fixed_wing,2025-03-17,2025-03-17T16:05:00,2025-03-17T16:39:42,Nest_Delta,Kicukiro_Health_Center,23.1,blood_product,platelets_2_units,1.55,routine,104.4,107.7,34.7,97,49.5,47.5,17.8,20.3,18,completed,none,
FL-20256,ZIP-030,Zip_Mk4_standardized_fixed_wing,2025-03-17,2025-03-17T10:45:00,2025-03-17T11:35:12,Nest_Delta,Mageragere_Clinic,33.8,vaccine,routine_vaccines,0.75,emergency,102.9,108.4,50.2,96,47.8,48.2,10.8,13.0,16.0,completed,none,
FL-20257,ZIP-026,Zip_Mk4_standardized_fixed_wing,2025-03-17,2025-03-17T10:40:00,2025-03-17T11:27:36,Nest_Delta,Mageragere_Clinic,33.8,medication,insulin_cold_chain,0.65,scheduled,102.6,103.6,47.6,99,50.9,48.1,10.8,13.0,16.0,completed,none,
FL-20258,ZIP-026,Zip_Mk4_standardized_fixed_wing,2025-03-17,2025-03-17T17:00:00,2025-03-17T18:10:30,Nest_Delta,Gicumbi_Hospital,50.6,blood_product,platelets_2_units,1.55,routine,105.0,108.2,70.5,98,31.0,67.0,18.5,26.1,15.8,completed,none,
FL-20259,ZIP-024,Zip_Mk4_standardized_fixed_wing,2025-03-17,2025-03-17T07:25:00,2025-03-17T08:13:00,Nest_Delta,Mageragere_Clinic,33.8,medication,insulin_cold_chain,0.65,scheduled,105.0,100.4,48.0,98,48.4,49.6,9.4,16.8,17.3,completed,none,
FL-20260,ZIP-030,Zip_Mk4_standardized_fixed_wing,2025-03-17,2025-03-17T09:55:00,2025-03-17T10:42:12,Nest_Delta,Mageragere_Clinic,33.8,medication,antiretroviral_supply,1.05,urgent,108,104.2,47.2,98,49.3,48.7,11.8,19.6,17.7,completed,none,
FL-20261,ZIP-001,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T08:50:00,2025-03-18T10:04:42,Nest_Alpha,Ngoma_Health_Post,55.1,medication,insulin_cold_chain,0.65,scheduled,98.8,114.2,74.7,97,29.6,67.4,9.4,16.9,16.5,completed,none,
FL-20262,ZIP-003,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T15:15:00,2025-03-18T16:23:30,Nest_Alpha,Bugesera_Health_Post,52.3,supplies,diagnostic_test_kits,0.9,scheduled,100.7,105.1,68.5,98,27.8,70.2,20.6,23.2,14.8,completed,none,
FL-20263,ZIP-007,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T16:25:00,2025-03-18T17:15:24,Nest_Alpha,Kabuga_Health_Center,34.2,supplies,diagnostic_test_kits,0.9,routine,103.9,106.9,50.4,97,41.1,55.9,18.9,25.6,14.9,completed_delayed,airspace_hold,Operator event recorded; see incident corpus where applicable.
FL-20264,ZIP-002,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T11:05:00,2025-03-18T11:43:12,Nest_Alpha,Rwamagana_Clinic,28.5,blood_product,O_negative_whole_blood,1.35,scheduled,105.5,109.0,38.2,99,51.5,47.5,13.6,19.3,14.4,completed,none,
FL-20265,ZIP-007,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T16:10:00,2025-03-18T16:58:48,Nest_Alpha,Kabuga_Health_Center,34.2,supplies,diagnostic_test_kits,0.9,urgent,98.9,111.5,48.8,99,47.5,51.5,18.9,25.6,14.9,completed,none,
FL-20266,ZIP-004,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T08:55:00,2025-03-18T09:34:54,Nest_Alpha,Rwamagana_Clinic,28.5,blood_product,O_negative_whole_blood,1.35,routine,107.8,103.9,39.9,97,50.4,46.6,9.4,16.9,16.5,completed,none,
FL-20267,ZIP-006,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T12:30:00,2025-03-18T13:12:42,Nest_Alpha,Rwamagana_Clinic,28.5,vaccine,routine_vaccines,0.75,routine,103.8,114.7,42.7,97,50.6,46.4,14.7,19.1,15.8,completed,none,
FL-20268,ZIP-007,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T12:50:00,2025-03-18T13:41:06,Nest_Alpha,Kabuga_Health_Center,34.2,medication,insulin_cold_chain,0.65,urgent,101.3,99.5,51.1,99,46.1,52.9,14.7,19.1,15.8,completed,none,
FL-20269,ZIP-002,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T11:05:00,2025-03-18T12:15:06,Nest_Alpha,Bugesera_Health_Post,52.3,medication,insulin_cold_chain,0.65,routine,101.2,110.7,70.1,99,34.2,64.8,13.6,19.3,14.4,completed,none,
FL-20270,ZIP-001,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T08:10:00,2025-03-18T09:17:18,Nest_Alpha,Bugesera_Health_Post,52.3,medication,antiretroviral_supply,1.05,routine,106.7,109.7,67.3,97,30.9,66.1,9.4,16.9,16.5,completed,none,
FL-20271,ZIP-007,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T10:05:00,2025-03-18T11:14:18,Nest_Alpha,Bugesera_Health_Post,52.3,medication,insulin_cold_chain,0.65,routine,100.9,101.6,69.3,97,34.2,62.8,14.1,23.8,15.5,completed,none,
FL-20272,ZIP-002,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T09:45:00,2025-03-18T10:34:00,Nest_Alpha,Kabuga_Health_Center,34.2,vaccine,routine_vaccines,0.75,routine,102.9,95.2,49.0,96,43.2,52.8,11.4,19.2,14.3,completed,none,
FL-20273,ZIP-005,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T17:25:00,2025-03-18T18:35:30,Nest_Alpha,Bugesera_Health_Post,52.3,vaccine,routine_vaccines,0.75,routine,103.6,113.9,70.5,97,30.4,66.6,18.8,23.2,16.2,completed,none,
FL-20274,ZIP-006,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T16:15:00,2025-03-18T17:20:54,Nest_Alpha,Kayonza_Clinic,47.8,supplies,diagnostic_test_kits,0.9,scheduled,102.3,101.6,65.9,96,30.4,65.6,18.9,25.6,14.9,completed,none,
FL-20275,ZIP-001,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T12:55:00,2025-03-18T14:04:24,Nest_Alpha,Bugesera_Health_Post,52.3,medication,insulin_cold_chain,0.65,emergency,104.8,111.4,69.4,97,30.6,66.4,14.7,19.1,15.8,completed,none,
FL-20276,ZIP-006,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T15:05:00,2025-03-18T15:57:12,Nest_Alpha,Kabuga_Health_Center,34.2,supplies,diagnostic_test_kits,0.9,routine,100.0,110.0,52.2,100,42.8,57.2,20.6,23.2,14.8,completed,none,
FL-20277,ZIP-001,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T15:15:00,2025-03-18T16:04:54,Nest_Alpha,Kabuga_Health_Center,34.2,medication,antiretroviral_supply,1.05,scheduled,99.0,106.0,49.9,97,45.3,51.7,20.6,23.2,14.8,completed,none,
FL-20278,ZIP-001,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T15:25:00,2025-03-18T16:04:48,Nest_Alpha,Kigali_East_Clinic,26.5,vaccine,routine_vaccines,0.75,routine,97.5,111.0,39.8,100,50.8,49.2,20.6,23.2,14.8,completed,none,
FL-20279,ZIP-003,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T17:50:00,2025-03-18T18:56:30,Nest_Alpha,Kayonza_Clinic,47.8,blood_product,O_negative_whole_blood,1.35,scheduled,103.2,100.0,66.5,98,29.5,68.5,18.8,23.2,16.2,completed,none,
FL-20280,ZIP-006,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T14:50:00,2025-03-18T16:05:18,Nest_Alpha,Ngoma_Health_Post,55.1,blood_product,O_negative_whole_blood,1.35,routine,101.5,102.4,75.3,97,25.1,71.9,17.0,22.4,15.8,completed,none,
FL-20281,ZIP-001,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T10:55:00,2025-03-18T12:03:18,Nest_Alpha,Bugesera_Health_Post,52.3,medication,insulin_cold_chain,0.65,routine,97.5,100.2,68.3,100,34.2,65.8,14.1,23.8,15.5,completed,none,
FL-20282,ZIP-007,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T16:00:00,2025-03-18T17:09:48,Nest_Alpha,Bugesera_Health_Post,52.3,vaccine,routine_vaccines,0.75,routine,104.2,102.1,69.8,100,34.0,66.0,18.9,25.6,14.9,completed,none,
FL-20283,ZIP-004,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T08:15:00,2025-03-18T09:02:54,Nest_Alpha,Kabuga_Health_Center,34.2,blood_product,O_negative_whole_blood,1.35,urgent,103.4,112.2,47.9,97,47.1,49.9,9.4,16.9,16.5,completed,none,
FL-20284,ZIP-004,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T18:30:00,2025-03-18T19:25:30,Nest_Alpha,Kabuga_Health_Center,34.2,medication,antiretroviral_supply,1.05,scheduled,101.2,109.6,55.5,97,45.4,51.6,14.9,24.9,14.5,completed,none,
FL-20285,ZIP-008,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T09:45:00,2025-03-18T10:25:24,Nest_Alpha,Kigali_East_Clinic,26.5,blood_product,O_negative_whole_blood,1.35,scheduled,103.1,100.6,40.4,97,47.9,49.1,11.4,19.2,14.3,completed,none,
FL-20286,ZIP-004,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T16:40:00,2025-03-18T17:20:54,Nest_Alpha,Rwamagana_Clinic,28.5,medication,insulin_cold_chain,0.65,emergency,105.8,95.4,40.9,100,52.1,47.9,18.9,25.6,14.9,completed,none,
FL-20287,ZIP-004,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T16:55:00,2025-03-18T17:36:06,Nest_Alpha,Rwamagana_Clinic,28.5,medication,insulin_cold_chain,0.65,urgent,101.3,108.1,41.1,98,54.3,43.7,18.9,25.6,14.9,completed,none,
FL-20288,ZIP-001,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T17:50:00,2025-03-18T19:03:36,Nest_Alpha,Ngoma_Health_Post,55.1,medication,insulin_cold_chain,0.65,routine,98.7,105.0,73.6,98,25.1,72.9,18.8,23.2,16.2,completed,none,
FL-20289,ZIP-007,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T07:05:00,2025-03-18T08:18:30,Nest_Alpha,Ngoma_Health_Post,55.1,blood_product,O_negative_whole_blood,1.35,scheduled,103.6,103.1,73.5,97,24.5,72.5,8.1,11.1,13.9,completed,none,
FL-20290,ZIP-006,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T10:30:00,2025-03-18T11:17:36,Nest_Alpha,Kabuga_Health_Center,34.2,blood_product,O_negative_whole_blood,1.35,routine,99.0,111.5,47.6,96,39.4,56.6,14.1,23.8,15.5,completed,none,
FL-20291,ZIP-002,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T17:45:00,2025-03-18T18:54:42,Nest_Alpha,Bugesera_Health_Post,52.3,supplies,diagnostic_test_kits,0.9,routine,103.7,102.6,69.7,96,24.3,71.7,18.8,23.2,16.2,completed,none,
FL-20292,ZIP-007,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T09:35:00,2025-03-18T10:24:30,Nest_Alpha,Kabuga_Health_Center,34.2,vaccine,routine_vaccines,0.75,routine,103.8,96.3,49.5,97,47.1,49.9,11.4,19.2,14.3,completed,none,
FL-20293,ZIP-002,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T06:05:00,2025-03-18T07:17:54,Nest_Alpha,Ngoma_Health_Post,55.1,medication,insulin_cold_chain,0.65,urgent,100.1,103.5,72.9,96,29.4,66.6,4.9,11.7,15.0,completed,none,
FL-20294,ZIP-004,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T12:55:00,2025-03-18T13:57:18,Nest_Alpha,Kayonza_Clinic,47.8,blood_product,platelets_2_units,1.55,routine,99.3,103.7,62.3,97,32.3,64.7,14.7,19.1,15.8,completed,none,
FL-20295,ZIP-005,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T12:40:00,2025-03-18T13:45:42,Nest_Alpha,Kayonza_Clinic,47.8,medication,antiretroviral_supply,1.05,scheduled,98.8,98.0,65.7,100,36.2,63.8,14.7,19.1,15.8,completed,none,
FL-20296,ZIP-006,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T10:45:00,2025-03-18T11:30:36,Nest_Alpha,Rwamagana_Clinic,28.5,vaccine,routine_vaccines,0.75,routine,103.7,97.1,45.6,99,50.2,48.8,14.1,23.8,15.5,completed,none,
FL-20297,ZIP-009,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T13:20:00,2025-03-18T14:02:36,Nest_Beta,Gisagara_Clinic,29.4,blood_product,platelets_2_units,1.55,urgent,102.6,109.1,42.6,100,47.7,52.3,15.4,19.4,16.2,completed,none,
FL-20298,ZIP-009,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T13:05:00,2025-03-18T13:55:18,Nest_Beta,Huye_District_Hospital,36.4,medication,insulin_cold_chain,0.65,routine,99.1,108.2,50.3,97,40.4,56.6,15.4,19.4,16.2,completed,none,
FL-20299,ZIP-011,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T06:40:00,2025-03-18T07:36:42,Nest_Beta,Nyanza_District_Hospital,41.7,medication,insulin_cold_chain,0.65,urgent,105.5,112.3,56.7,96,38.1,57.9,2,11.3,13.8,completed,none,
FL-20300,ZIP-012,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T09:45:00,2025-03-18T10:40:36,Nest_Beta,Huye_District_Hospital,36.4,supplies,diagnostic_test_kits,0.9,scheduled,103.5,113.2,55.6,97,41.9,55.1,8.2,11.3,16.0,completed,none,
FL-20301,ZIP-014,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T09:45:00,2025-03-18T10:41:18,Nest_Beta,Nyanza_District_Hospital,41.7,vaccine,routine_vaccines,0.75,scheduled,102.8,104.7,56.3,96,36.5,59.5,8.2,11.3,16.0,completed,none,
FL-20302,ZIP-009,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T17:25:00,2025-03-18T18:24:54,Nest_Beta,Nyanza_District_Hospital,41.7,vaccine,routine_vaccines,0.75,scheduled,96.9,98.6,59.9,98,39.7,58.3,11.7,16.7,13.9,completed,none,
FL-20303,ZIP-016,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T14:20:00,2025-03-18T15:12:24,Nest_Beta,Huye_District_Hospital,36.4,blood_product,platelets_2_units,1.55,routine,107.0,114.7,52.4,96,42.3,53.7,16.7,20.5,12.9,completed,none,
FL-20304,ZIP-015,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T14:35:00,2025-03-18T15:17:18,Nest_Beta,Gisagara_Clinic,29.4,blood_product,platelets_2_units,1.55,routine,102.1,114.0,42.3,96,47.6,48.4,16.7,20.5,12.9,completed,none,
FL-20305,ZIP-012,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T14:50:00,2025-03-18T15:49:30,Nest_Beta,Kamonyi_Health_Center,44.6,vaccine,routine_vaccines,0.75,scheduled,103.0,103.4,59.5,100,39.5,60.5,16.7,20.5,12.9,completed,none,
FL-20306,ZIP-013,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T17:10:00,2025-03-18T18:10:36,Nest_Beta,Kamonyi_Health_Center,44.6,blood_product,O_negative_whole_blood,1.35,urgent,102.3,109.3,60.6,97,36.5,60.5,11.7,16.7,13.9,completed,none,
FL-20307,ZIP-015,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T11:50:00,2025-03-18T12:30:54,Nest_Beta,Gisagara_Clinic,29.4,blood_product,platelets_2_units,1.55,routine,103.4,105.3,40.9,100,48.3,51.7,14.1,17.7,15.3,completed,none,
FL-20308,ZIP-016,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T11:20:00,2025-03-18T12:10:18,Nest_Beta,Huye_District_Hospital,36.4,vaccine,routine_vaccines,0.75,scheduled,100.9,102.6,50.3,97,43.1,53.9,14.1,17.7,15.3,completed,none,
