snapshot_date,drone_id,battery_pack_capacity_pct,battery_cycle_count,cell_voltage_spread_mv,motor_2_vibration_mm_s,motor_2_temperature_c,tether_descent_motor_current_a,parachute_release_test_ms,gps_module_health,maintenance_status
2025-03-09,ZIP-007,93.0,244,16.0,0.94,43.0,5.95,117.0,nominal,operational
2025-03-09,ZIP-008,93.9,247,21.3,1.04,45.2,5.4,153.0,nominal,operational
2025-03-09,ZIP-009,93.9,250,16.7,1.06,44.7,5.81,145.0,nominal,operational
2025-03-09,ZIP-010,94.4,253,24.9,1.2,45.0,5.67,120.0,nominal,operational
2025-03-09,ZIP-011,93.1,256,23.7,1.21,45.0,5.81,125.0,nominal,operational
2025-03-09,ZIP-012,93.9,259,13.2,1.02,44.4,5.9,110.0,nominal,operational
2025-03-09,ZIP-013,93.5,262,15.0,1.24,44.4,6.03,114.0,nominal,operational
2025-03-09,ZIP-014,93.7,265,17.5,1.17,44.9,6.12,137.0,nominal,operational
2025-03-09,ZIP-015,93.6,268,25.8,0.88,44.4,5.38,120.0,nominal,operational
2025-03-09,ZIP-016,93.1,271,14.7,1.14,42.6,5.7,111.0,nominal,operational
2025-03-09,ZIP-017,93.6,274,22.0,0.92,44.2,5.31,131.0,nominal,operational
2025-03-09,ZIP-018,93.8,277,20.0,1.25,45.2,5.32,95.0,nominal,operational
2025-03-09,ZIP-019,94.0,280,21.9,0.92,43.7,5.95,149.0,nominal,operational
2025-03-09,ZIP-020,94.0,283,20.5,0.98,42.9,5.7,125.0,nominal,operational
2025-03-09,ZIP-021,93.6,286,23.4,1.0,43.8,5.68,119.0,nominal,operational
2025-03-09,ZIP-022,93.9,289,28.8,1.12,44.0,5.87,102.0,nominal,operational
2025-03-09,ZIP-023,93.9,292,25.6,0.97,43.9,5.53,107.0,nominal,operational
2025-03-09,ZIP-024,93.6,295,11.4,0.81,45.0,6.06,121.0,nominal,operational
2025-03-09,ZIP-025,93.3,298,33.5,1.16,43.9,5.65,98.0,nominal,operational
2025-03-09,ZIP-026,93.7,301,16.4,1.0,43.6,5.7,132.0,nominal,operational
2025-03-09,ZIP-027,94.7,304,13.3,1.02,41.9,5.82,104.0,nominal,operational
2025-03-09,ZIP-028,93.6,307,19.6,1.04,44.4,5.22,103.0,nominal,operational
2025-03-09,ZIP-029,93.5,310,23.6,0.88,42.6,6.21,99.0,nominal,operational
2025-03-09,ZIP-030,94.0,223,27.7,0.96,42.6,5.88,116.0,nominal,operational
2025-03-10,ZIP-001,93.2,228,28.1,0.68,43.7,5.78,101.0,nominal,operational
2025-03-10,ZIP-002,93.0,231,8,1.39,47.0,5.34,134.0,nominal,operational
2025-03-10,ZIP-003,94.4,234,19.7,1.08,44.2,5.73,103.0,nominal,operational
2025-03-10,ZIP-004,93.6,237,23.6,0.87,46.0,5.95,96.0,nominal,operational
2025-03-10,ZIP-005,98.6,240,17.8,1.09,44.0,5.81,95.0,nominal,operational
2025-03-10,ZIP-006,93.6,243,15.6,1.14,43.5,5.85,140.0,nominal,operational
2025-03-10,ZIP-007,93.7,246,23.5,1.06,43.7,5.67,130.0,nominal,operational
2025-03-10,ZIP-008,93.0,249,29.2,0.81,42.6,5.94,120.0,nominal,operational
2025-03-10,ZIP-009,93.7,252,17.0,1.27,43.8,6.1,112.0,nominal,operational
2025-03-10,ZIP-010,93.7,255,21.9,0.97,42.9,5.14,139.0,nominal,operational
2025-03-10,ZIP-011,94.3,258,14.3,1.03,44.1,5.74,118.0,nominal,operational
2025-03-10,ZIP-012,93.5,261,25.4,1.24,44.0,5.63,140.0,nominal,operational
2025-03-10,ZIP-013,94.2,264,24.9,0.97,44.2,5.89,123.0,nominal,operational
2025-03-10,ZIP-014,93.6,267,25.0,1.13,43.9,5.69,136.0,nominal,operational
2025-03-10,ZIP-015,94.3,270,24.7,0.96,44.8,6.0,131.0,nominal,operational
2025-03-10,ZIP-016,93.1,273,20.6,1.13,43.6,5.98,147.0,nominal,operational
2025-03-10,ZIP-017,93.7,276,19.5,1.14,44.4,6.0,130.0,nominal,operational
2025-03-10,ZIP-018,93.0,279,12.6,1.27,44.5,5.92,118.0,nominal,operational
2025-03-10,ZIP-019,93.5,282,16.4,1.24,44.0,5.92,101.0,nominal,operational
2025-03-10,ZIP-020,93.2,285,24.1,1.09,41.7,5.91,103.0,nominal,operational
2025-03-10,ZIP-021,93.3,288,18.4,1.2,45.8,5.8,114.0,nominal,operational
2025-03-10,ZIP-022,94.4,291,15.9,0.98,45.0,5.74,99.0,nominal,operational
2025-03-10,ZIP-023,93.1,294,22.8,1.08,44.1,5.9,135.0,nominal,operational
2025-03-10,ZIP-024,93.8,297,26.2,0.88,44.9,5.29,82.0,nominal,operational
2025-03-10,ZIP-025,93.4,300,18.3,1.02,44.1,5.47,132.0,nominal,operational
2025-03-10,ZIP-026,94.1,303,15.6,1.17,43.5,5.94,165.0,nominal,operational
2025-03-10,ZIP-027,93.8,306,9.0,0.95,42.9,5.46,156.0,nominal,operational
2025-03-10,ZIP-028,94.1,309,12.7,0.85,45.4,5.75,146.0,nominal,operational
2025-03-10,ZIP-029,94.1,312,22.9,1.22,46.4,5.59,133.0,nominal,operational
2025-03-10,ZIP-030,94.0,225,24.2,1.06,44.2,5.2,120.0,nominal,operational
2025-03-11,ZIP-001,93.4,230,17.6,0.78,43.6,5.7,135.0,nominal,operational
2025-03-11,ZIP-002,94.0,233,21.4,1.0,44.6,5.61,129.0,nominal,operational
2025-03-11,ZIP-003,93.5,236,23.3,1.01,42.6,6.04,105.0,nominal,operational
2025-03-11,ZIP-004,93.3,239,23.7,1.1,46.0,5.56,101.0,nominal,operational
2025-03-11,ZIP-005,98.9,242,19.8,1.02,41.1,5.73,103.0,nominal,operational
2025-03-11,ZIP-006,93.2,245,22.2,0.96,43.0,5.86,107.0,nominal,operational
2025-03-11,ZIP-007,94.2,248,24.4,0.98,43.4,5.53,127.0,nominal,operational
2025-03-11,ZIP-008,93.6,251,14.9,0.99,45.0,5.8,97.0,nominal,operational
2025-03-11,ZIP-009,93.9,254,23.7,0.96,44.5,5.85,132.0,nominal,operational
2025-03-11,ZIP-010,94.0,257,21.3,1.08,43.6,5.44,139.0,nominal,operational
2025-03-11,ZIP-011,93.6,260,21.4,0.84,44.9,5.81,145.0,nominal,operational
2025-03-11,ZIP-012,94.1,263,12.0,0.87,43.2,5.75,100.0,nominal,operational
2025-03-11,ZIP-013,93.1,266,24.4,1.19,45.3,5.72,104.0,nominal,operational
2025-03-11,ZIP-014,93.3,269,26.3,1.37,44.7,6.19,122.0,nominal,operational
2025-03-11,ZIP-015,94.2,272,20.6,0.89,42.6,5.91,121.0,nominal,operational
2025-03-11,ZIP-016,94.2,275,19.8,1.09,44.0,5.5,128.0,nominal,operational
2025-03-11,ZIP-017,93.2,278,19.5,1.02,43.5,5.6,132.0,nominal,operational
2025-03-11,ZIP-018,93.7,281,14.1,1.07,44.7,5.76,136.0,nominal,operational
2025-03-11,ZIP-019,93.3,284,19.5,0.77,43.5,5.84,127.0,nominal,operational
2025-03-11,ZIP-020,93.9,287,26.9,0.85,43.8,5.4,144.0,nominal,operational
2025-03-11,ZIP-021,93.8,290,10.7,0.83,44.8,6.16,112.0,nominal,operational
2025-03-11,ZIP-022,93.6,293,17.9,0.93,45.1,5.71,125.0,nominal,operational
2025-03-11,ZIP-023,93.4,296,11.3,1.26,42.2,5.7,121.0,nominal,operational
2025-03-11,ZIP-024,94.1,299,22.3,1.03,43.8,6.06,118.0,nominal,operational
2025-03-11,ZIP-025,93.6,302,20.7,1.13,46.0,6.19,147.0,nominal,operational
2025-03-11,ZIP-026,94.1,305,13.8,1.09,41.7,5.63,131.0,nominal,operational
2025-03-11,ZIP-027,92.7,308,29.0,1.0,45.5,5.74,108.0,nominal,operational
2025-03-11,ZIP-028,94.2,311,14.0,1.16,44.9,5.97,112.0,nominal,operational
2025-03-11,ZIP-029,93.9,314,13.4,1.18,44.4,5.74,133.0,nominal,operational
2025-03-11,ZIP-030,93.2,227,17.5,1.23,43.8,6.15,98.0,nominal,operational
2025-03-12,ZIP-001,94.0,232,22.0,1.08,44.0,5.63,96.0,nominal,operational
2025-03-12,ZIP-002,93.8,235,21.6,0.8,44.0,5.99,119.0,nominal,operational
2025-03-12,ZIP-003,93.2,238,16.5,0.97,46.1,5.92,135.0,nominal,operational
2025-03-12,ZIP-004,93.4,241,15.7,1.1,43.4,6.32,133.0,nominal,operational
2025-03-12,ZIP-005,98.9,244,19.1,1.17,44.1,5.66,148.0,nominal,operational
2025-03-12,ZIP-006,93.5,247,16.4,1.05,45.1,5.75,120.0,nominal,operational
2025-03-12,ZIP-007,93.4,250,22.5,1.16,43.6,5.55,103.0,nominal,operational
2025-03-12,ZIP-008,93.5,253,21.5,1.19,44.4,5.73,113.0,nominal,operational
2025-03-12,ZIP-009,93.3,256,17.9,1.1,44.0,5.7,88.0,nominal,operational
2025-03-12,ZIP-010,94.3,259,11.4,0.96,43.7,6.04,131.0,nominal,operational
2025-03-12,ZIP-011,94.0,262,29.0,0.92,46.0,5.88,112.0,nominal,operational
2025-03-12,ZIP-012,94.0,265,25.8,1.34,44.5,5.6,141.0,nominal,operational
2025-03-12,ZIP-013,93.6,268,25.2,0.97,43.1,5.34,124.0,nominal,operational
2025-03-12,ZIP-014,93.8,271,19.8,0.96,43.7,5.59,116.0,nominal,operational
2025-03-12,ZIP-015,93.8,274,22.2,1.18,44.8,5.64,146.0,nominal,operational
2025-03-12,ZIP-016,93.6,277,21.9,1.18,44.9,6.19,90.0,nominal,operational
2025-03-12,ZIP-017,93.9,280,18.4,1.1,43.3,5.71,162.0,nominal,operational
2025-03-12,ZIP-018,93.4,283,23.1,1.02,44.8,5.81,111.0,nominal,operational
2025-03-12,ZIP-019,93.1,286,28.8,0.84,43.7,5.73,120.0,nominal,operational
2025-03-12,ZIP-020,93.9,289,20.3,0.85,42.4,5.93,127.0,nominal,operational
2025-03-12,ZIP-021,93.3,292,28.2,0.79,42.2,5.79,132.0,nominal,operational
2025-03-12,ZIP-022,93.0,295,14.2,1.28,44.6,6.05,117.0,nominal,operational
2025-03-12,ZIP-023,94.0,298,18.2,1.02,44.8,6.41,102.0,nominal,operational
2025-03-12,ZIP-024,94.0,301,13.8,1.03,44.2,5.48,100.0,nominal,operational
2025-03-12,ZIP-025,92.9,304,25.1,0.77,42.4,5.84,116.0,nominal,operational
2025-03-12,ZIP-026,93.4,307,23.0,0.94,45.1,5.64,119.0,nominal,operational
2025-03-12,ZIP-027,93.7,310,21.5,0.94,43.6,5.86,100.0,nominal,operational
2025-03-12,ZIP-028,93.8,313,22.4,1.04,42.1,5.46,99.0,nominal,operational
2025-03-12,ZIP-029,93.2,316,23.1,1.15,45.2,6.02,121.0,nominal,operational
2025-03-12,ZIP-030,94.0,229,20.0,0.9,43.4,5.86,140.0,nominal,operational
2025-03-13,ZIP-001,93.2,233,27.1,0.66,42.0,5.9,72.0,nominal,operational
2025-03-13,ZIP-002,93.9,236,22.9,0.83,43.0,5.61,70.0,nominal,operational
2025-03-13,ZIP-003,93.3,239,20.3,1.37,44.2,5.48,160.0,nominal,operational
2025-03-13,ZIP-004,93.8,242,22.7,0.96,44.7,5.63,110.0,nominal,operational
2025-03-13,ZIP-005,98.8,245,16.9,0.81,43.6,5.51,105.0,nominal,operational
2025-03-13,ZIP-006,93.8,248,19.7,1.09,45.5,5.59,127.0,nominal,operational
2025-03-13,ZIP-007,93.4,251,8.3,1.07,42.6,5.72,97.0,nominal,operational
2025-03-13,ZIP-008,93.8,254,25.9,0.98,43.1,5.76,129.0,nominal,operational
2025-03-13,ZIP-009,93.7,257,20.3,1.3,45.5,5.48,134.0,nominal,operational
2025-03-13,ZIP-010,93.6,260,13.1,1.12,43.8,5.96,150.0,nominal,operational
2025-03-13,ZIP-011,93.7,263,29.0,1.0,45.6,5.96,108.0,nominal,operational
2025-03-13,ZIP-012,93.5,266,23.4,0.7,44.5,5.81,140.0,nominal,operational
2025-03-13,ZIP-013,93.9,269,8.8,1.23,46.2,5.81,118.0,nominal,operational
2025-03-13,ZIP-014,93.6,272,21.3,0.86,44.7,5.95,109.0,nominal,operational
2025-03-13,ZIP-015,93.5,275,27.4,1.13,43.6,5.64,99.0,nominal,operational
2025-03-13,ZIP-016,93.7,278,22.2,0.81,41.7,5.72,126.0,nominal,operational
2025-03-13,ZIP-017,93.6,281,21.5,0.98,42.4,5.75,94.0,nominal,operational
2025-03-13,ZIP-018,94.0,284,10.8,1.0,42.5,6.05,121.0,nominal,operational
2025-03-13,ZIP-019,94.9,287,17.9,1.05,45.6,5.61,101.0,nominal,operational
2025-03-13,ZIP-020,93.7,290,24.5,1.01,45.9,6.38,144.0,nominal,operational
2025-03-13,ZIP-021,93.4,293,23.0,1.13,44.1,5.57,100.0,nominal,operational
2025-03-13,ZIP-022,93.4,296,17.7,1.01,44.4,5.57,110.0,nominal,operational
2025-03-13,ZIP-023,93.7,299,16.6,0.88,45.9,6.04,148.0,nominal,operational
2025-03-13,ZIP-024,93.5,302,14.2,1.23,43.9,5.56,128.0,nominal,operational
2025-03-13,ZIP-025,93.4,305,18.9,1.23,44.5,5.57,109.0,nominal,operational
2025-03-13,ZIP-026,93.2,308,22.4,1.17,45.1,5.8,98.0,nominal,operational
2025-03-13,ZIP-027,93.7,311,17.7,0.94,44.0,5.88,102.0,nominal,operational
2025-03-13,ZIP-028,93.3,314,15.9,1.09,44.2,6.03,117.0,nominal,operational
2025-03-13,ZIP-029,94.1,317,16.7,1.08,43.6,6.12,114.0,nominal,operational
2025-03-13,ZIP-030,93.9,230,16.1,1.09,43.6,5.98,113.0,nominal,operational
2025-03-14,ZIP-001,93.5,235,13.3,1.12,45.1,5.97,137.0,nominal,operational
2025-03-14,ZIP-002,93.9,238,16.3,1.11,44.4,5.97,104.0,nominal,operational
2025-03-14,ZIP-003,93.3,241,18.2,0.85,43.5,5.75,115.0,nominal,operational
2025-03-14,ZIP-004,94.1,244,23.9,1.1,45.1,6.09,121.0,nominal,operational
2025-03-14,ZIP-005,98.7,247,16.5,1.15,42.6,6.12,112.0,nominal,operational
2025-03-14,ZIP-006,93.2,250,17.3,1.18,43.1,5.84,88.0,nominal,operational
2025-03-14,ZIP-007,93.4,253,10.5,1.11,44.2,5.86,135.0,nominal,operational
2025-03-14,ZIP-008,92.8,256,15.7,1.22,45.2,5.13,104.0,nominal,operational
2025-03-14,ZIP-009,93.0,259,22.6,1.11,44.1,5.51,136.0,nominal,operational
2025-03-14,ZIP-010,93.3,262,17.1,0.92,45.0,6.04,112.0,nominal,operational
2025-03-14,ZIP-011,93.0,265,19.7,0.88,43.2,5.77,115.0,nominal,operational
2025-03-14,ZIP-012,93.0,268,27.6,1.11,46.3,6.29,125.0,nominal,operational
2025-03-14,ZIP-013,93.8,271,25.5,0.96,42.6,6.0,139.0,nominal,operational
2025-03-14,ZIP-014,93.1,274,16.3,1.12,46.8,5.46,136.0,nominal,operational
2025-03-14,ZIP-015,93.6,277,27.6,1.07,44.9,5.62,138.0,nominal,operational
2025-03-14,ZIP-016,94.0,280,18.7,0.91,44.1,5.29,82.0,nominal,operational
2025-03-14,ZIP-017,93.3,283,18.5,0.99,44.6,5.59,103.0,nominal,operational
2025-03-14,ZIP-018,93.4,286,18.7,1.23,47.3,5.83,104.0,nominal,operational
2025-03-14,ZIP-019,93.6,289,18.5,1.26,43.3,5.55,117.0,nominal,operational
2025-03-14,ZIP-020,93.7,292,12.3,0.91,41.4,5.8,99.0,nominal,operational
2025-03-14,ZIP-021,93.3,295,18.1,1.23,45.8,5.96,129.0,nominal,operational
2025-03-14,ZIP-022,92.8,298,14.2,1.16,45.1,5.88,128.0,nominal,operational
2025-03-14,ZIP-023,93.4,301,19.8,1.17,43.9,5.98,148.0,nominal,operational
2025-03-14,ZIP-024,93.9,304,16.6,0.89,42.5,5.4,118.0,nominal,operational
2025-03-14,ZIP-025,93.7,307,19.9,1.14,42.7,5.89,151.0,nominal,operational
2025-03-14,ZIP-026,93.4,310,20.7,1.32,45.5,6.29,125.0,nominal,operational
2025-03-14,ZIP-027,93.5,313,22.0,1.01,44.1,6.08,113.0,nominal,operational
2025-03-14,ZIP-028,94.0,316,19.6,1.16,44.3,5.74,90.0,nominal,operational
2025-03-14,ZIP-029,92.3,319,22.9,1.04,43.1,6.25,131.0,nominal,operational
2025-03-14,ZIP-030,93.2,232,16.4,0.92,43.6,5.86,132.0,nominal,operational
2025-03-15,ZIP-001,93.6,237,25.3,1.05,43.9,5.96,91.0,nominal,operational
2025-03-15,ZIP-002,93.6,240,14.0,0.95,44.2,5.64,120.0,nominal,operational
2025-03-15,ZIP-003,94.0,243,18.3,1.04,45.7,6.01,151.0,nominal,operational
2025-03-15,ZIP-004,93.2,246,21.3,0.94,44.4,6.05,89.0,nominal,operational
2025-03-15,ZIP-005,98.6,249,17.5,1.27,46.7,5.62,122.0,nominal,operational
2025-03-15,ZIP-006,93.7,252,26.3,1.19,44.0,5.68,108.0,nominal,operational
2025-03-15,ZIP-007,93.5,255,20.0,1.25,45.0,5.83,119.0,nominal,operational
2025-03-15,ZIP-008,94.0,258,10.9,1.25,44.3,5.98,105.0,nominal,operational
2025-03-15,ZIP-009,93.9,261,24.7,1.14,45.1,5.44,99.0,nominal,operational
2025-03-15,ZIP-010,93.4,264,28.3,1.22,47.1,5.7,127.0,nominal,operational
2025-03-15,ZIP-011,94.1,267,23.1,0.82,44.4,5.72,132.0,nominal,operational
2025-03-15,ZIP-012,93.4,270,20.1,1.02,43.2,5.63,110.0,nominal,operational
2025-03-15,ZIP-013,93.0,273,17.8,1.03,42.5,6.11,115.0,nominal,operational
2025-03-15,ZIP-014,93.5,276,14.7,1.21,44.4,6.02,136.0,nominal,operational
2025-03-15,ZIP-015,94.0,279,18.5,1.4,45.8,6.13,119.0,nominal,operational
2025-03-15,ZIP-016,92.9,282,17.7,1.07,45.1,5.78,148.0,nominal,operational
2025-03-15,ZIP-017,93.8,285,20.3,0.91,45.6,5.81,117.0,nominal,operational
2025-03-15,ZIP-018,93.8,288,23.0,1.09,45.2,5.78,106.0,nominal,operational
2025-03-15,ZIP-019,93.6,291,16.8,1.16,46.0,5.64,86.0,nominal,operational
2025-03-15,ZIP-020,94.0,294,12.9,0.61,43.1,5.64,100.0,nominal,operational
2025-03-15,ZIP-021,93.5,297,31.2,1.16,44.5,5.73,115.0,nominal,operational
2025-03-15,ZIP-022,93.3,300,24.3,1.0,46.1,6.0,126.0,nominal,operational
2025-03-15,ZIP-023,93.8,303,9.2,1.2,45.0,5.79,128.0,nominal,operational
2025-03-15,ZIP-024,92.9,306,18.4,1.4,45.2,5.85,101.0,nominal,operational
2025-03-15,ZIP-025,93.3,309,18.4,1.4,45.6,5.82,116.0,nominal,operational
2025-03-15,ZIP-026,93.7,312,22.3,1.0,45.1,5.55,150.0,nominal,operational
2025-03-15,ZIP-027,93.3,315,25.5,0.9,43.6,5.77,117.0,nominal,operational
2025-03-15,ZIP-028,93.0,318,24.9,1.19,42.9,5.86,101.0,nominal,operational
2025-03-15,ZIP-029,94.0,321,28.0,1.0,44.3,5.57,109.0,nominal,operational
2025-03-15,ZIP-030,93.2,234,20.7,1.05,44.7,5.99,111.0,nominal,operational
2025-03-16,ZIP-001,93.1,238,11.6,1.05,43.5,6.0,111.0,nominal,operational
2025-03-16,ZIP-002,93.6,241,18.7,1.17,46.4,5.87,111.0,nominal,operational
2025-03-16,ZIP-003,93.6,244,10.6,1.12,45.0,5.6,134.0,nominal,operational
2025-03-16,ZIP-004,93.1,247,17.6,0.98,43.3,5.41,134.0,nominal,operational
2025-03-16,ZIP-005,98.8,250,19.1,1.06,43.9,5.81,103.0,nominal,operational
2025-03-16,ZIP-006,93.6,253,23.2,1.07,43.8,5.76,130.0,nominal,operational
2025-03-16,ZIP-007,93.6,256,17.2,0.86,43.0,5.7,155.0,nominal,operational
2025-03-16,ZIP-008,92.7,259,20.3,1.02,42.7,5.09,124.0,nominal,operational
2025-03-16,ZIP-009,93.4,262,30.6,0.87,44.0,5.93,145.0,nominal,operational
2025-03-16,ZIP-010,93.4,265,22.5,1.02,43.8,5.59,127.0,nominal,operational
2025-03-16,ZIP-011,94.2,268,13.6,0.79,41.9,5.83,112.0,nominal,operational
2025-03-16,ZIP-012,94.0,271,19.3,1.03,44.9,6.19,115.0,nominal,operational
2025-03-16,ZIP-013,93.8,274,19.2,1.04,43.7,5.88,120.0,nominal,operational
2025-03-16,ZIP-014,92.7,277,27.3,0.89,46.6,5.71,125.0,nominal,operational
2025-03-16,ZIP-015,93.4,280,17.4,1.09,43.8,5.36,129.0,nominal,operational
2025-03-16,ZIP-016,93.2,283,21.7,0.93,43.3,5.77,115.0,nominal,operational
2025-03-16,ZIP-017,92.4,286,25.9,0.97,43.3,5.95,133.0,nominal,operational
2025-03-16,ZIP-018,93.2,289,16.1,0.97,43.1,6.04,105.0,nominal,operational
2025-03-16,ZIP-019,92.9,292,13.6,1.05,44.8,6.04,110.0,nominal,operational
2025-03-16,ZIP-020,93.5,295,16.8,1.1,43.6,5.96,111.0,nominal,operational
2025-03-16,ZIP-021,92.9,298,18.7,0.87,42.7,5.96,126.0,nominal,operational
2025-03-16,ZIP-022,93.3,301,17.5,1.04,45.8,5.82,96.0,nominal,operational
2025-03-16,ZIP-023,93.6,304,26.7,0.94,43.1,5.96,77.0,nominal,operational
2025-03-16,ZIP-024,92.8,307,21.4,1.04,43.4,6.04,107.0,nominal,operational
2025-03-16,ZIP-025,94.1,310,21.2,1.2,46.1,5.82,94.0,nominal,operational
2025-03-16,ZIP-026,93.3,313,19.5,1.24,46.3,5.9,132.0,nominal,operational
2025-03-16,ZIP-027,93.8,316,9.7,0.97,43.0,5.47,94.0,nominal,operational
2025-03-16,ZIP-028,93.8,319,12.1,0.84,46.0,5.77,147.0,nominal,operational
2025-03-16,ZIP-029,92.6,322,22.5,1.08,44.7,5.58,112.0,nominal,operational
2025-03-16,ZIP-030,93.1,235,8.4,0.98,44.0,6.11,113.0,nominal,operational
2025-03-17,ZIP-001,93.9,240,20.5,0.95,43.7,5.59,115.0,nominal,operational
2025-03-17,ZIP-002,92.8,243,16.7,0.84,44.0,5.74,131.0,nominal,operational
2025-03-17,ZIP-003,93.1,246,15.7,1.17,44.3,5.83,87.0,nominal,operational
2025-03-17,ZIP-004,93.5,249,27.6,0.96,42.7,6.2,130.0,nominal,operational
2025-03-17,ZIP-005,99.1,252,19.9,0.87,44.4,6.08,161.0,nominal,operational
2025-03-17,ZIP-006,94.0,255,19.5,1.13,44.4,5.8,116.0,nominal,operational
2025-03-17,ZIP-007,93.0,258,15.6,1.08,44.0,6.0,113.0,nominal,operational
2025-03-17,ZIP-008,93.8,261,22.4,1.18,44.4,5.73,118.0,nominal,operational
2025-03-17,ZIP-009,93.0,264,26.7,1.1,44.5,5.69,105.0,nominal,operational
2025-03-17,ZIP-010,93.3,267,18.0,1.21,44.0,6.19,106.0,nominal,operational
2025-03-17,ZIP-011,93.3,270,28.3,0.95,44.2,5.87,111.0,nominal,operational
2025-03-17,ZIP-012,93.1,273,23.2,0.91,42.9,5.77,113.0,nominal,operational
2025-03-17,ZIP-013,93.5,276,14.5,0.99,43.9,6.0,114.0,nominal,operational
2025-03-17,ZIP-014,93.5,279,26.8,1.04,44.7,5.74,126.0,nominal,operational
2025-03-17,ZIP-015,93.2,282,18.0,0.76,43.6,5.45,117.0,nominal,operational
2025-03-17,ZIP-016,93.7,285,16.3,1.14,44.7,5.79,122.0,nominal,operational
2025-03-17,ZIP-017,93.5,288,8,1.09,43.2,5.96,104.0,nominal,operational
2025-03-17,ZIP-018,92.5,291,19.3,1.05,43.6,5.63,121.0,nominal,operational
2025-03-17,ZIP-019,93.7,294,20.6,1.06,44.6,5.66,118.0,nominal,operational
2025-03-17,ZIP-020,93.0,297,17.6,0.96,43.9,5.45,103.0,nominal,operational
2025-03-17,ZIP-021,93.0,300,23.7,1.01,42.1,5.87,101.0,nominal,operational
2025-03-17,ZIP-022,93.0,303,20.7,1.0,43.9,6.01,98.0,nominal,operational
2025-03-17,ZIP-023,93.2,306,15.5,1.17,43.4,5.67,98.0,nominal,operational
2025-03-17,ZIP-024,92.8,309,11.0,1.33,44.4,5.78,110.0,nominal,operational
2025-03-17,ZIP-025,94.1,312,15.8,0.68,45.4,5.71,71.0,nominal,operational
2025-03-17,ZIP-026,93.6,315,15.3,0.97,42.2,6.03,147.0,nominal,operational
2025-03-17,ZIP-027,92.9,318,25.3,0.85,43.3,6.03,125.0,nominal,operational
2025-03-17,ZIP-028,94.2,321,26.0,1.02,44.3,6.04,137.0,nominal,operational
2025-03-17,ZIP-029,93.0,324,15.3,1.05,44.3,5.94,99.0,nominal,operational
2025-03-17,ZIP-030,93.2,237,23.8,1.1,46.1,5.59,105.0,nominal,operational
2025-03-18,ZIP-001,94.0,242,17.3,1.11,45.8,5.82,125.0,nominal,operational
2025-03-18,ZIP-002,93.3,245,27.3,0.99,43.8,5.4,109.0,nominal,operational
2025-03-18,ZIP-003,93.1,248,12.5,0.93,45.5,5.63,123.0,nominal,operational
2025-03-18,ZIP-004,93.6,251,18.1,0.85,42.4,5.63,112.0,nominal,operational
2025-03-18,ZIP-005,99.0,254,16.9,1.26,45.2,5.76,100.0,nominal,operational
2025-03-18,ZIP-006,93.3,257,23.3,1.24,44.0,6.09,119.0,nominal,operational
2025-03-18,ZIP-007,93.0,260,24.1,0.83,42.7,5.5,93.0,nominal,operational
2025-03-18,ZIP-008,93.6,263,19.2,0.97,40.6,5.86,114.0,nominal,operational
2025-03-18,ZIP-009,93.0,266,29.4,1.08,43.3,5.91,165.0,nominal,operational
2025-03-18,ZIP-010,92.6,269,21.4,1.15,45.1,5.51,143.0,nominal,operational
2025-03-18,ZIP-011,93.4,272,17.5,0.64,42.6,5.73,122.0,nominal,operational
2025-03-18,ZIP-012,93.7,275,9.5,0.97,42.8,5.86,109.0,nominal,operational
2025-03-18,ZIP-013,93.2,278,22.1,0.84,44.4,5.96,115.0,nominal,operational
2025-03-18,ZIP-014,93.0,281,22.9,1.11,43.0,5.92,105.0,nominal,operational
2025-03-18,ZIP-015,93.5,284,20.1,1.23,44.0,5.73,92.0,nominal,operational
2025-03-18,ZIP-016,93.2,287,18.0,1.02,43.4,5.7,101.0,nominal,operational
2025-03-18,ZIP-017,93.8,290,18.6,1.01,41.9,5.78,130.0,nominal,operational
2025-03-18,ZIP-018,93.0,293,26.4,0.98,42.5,5.43,134.0,nominal,operational
2025-03-18,ZIP-019,93.2,296,12.5,1.09,42.3,5.9,86.0,nominal,operational
2025-03-18,ZIP-020,94.1,299,22.0,1.22,44.0,5.88,120.0,nominal,operational
2025-03-18,ZIP-021,93.8,302,17.9,0.91,43.3,5.71,64.0,nominal,operational
2025-03-18,ZIP-022,93.4,305,19.9,0.97,45.0,5.7,123.0,nominal,operational
2025-03-18,ZIP-023,93.4,308,23.2,0.88,42.3,6.01,133.0,nominal,operational
2025-03-18,ZIP-024,93.1,311,18.9,1.03,44.2,5.84,116.0,nominal,operational
2025-03-18,ZIP-025,93.3,314,21.2,0.74,42.8,5.86,124.0,nominal,operational
2025-03-18,ZIP-026,93.3,317,20.2,0.95,44.2,6.0,111.0,nominal,operational
2025-03-18,ZIP-027,93.5,320,16.8,1.33,45.8,6.07,105.0,nominal,operational
2025-03-18,ZIP-028,92.9,323,22.4,1.11,44.7,6.03,166.0,nominal,operational
2025-03-18,ZIP-029,93.3,326,15.0,1.03,43.4,6.23,105.0,nominal,operational
2025-03-18,ZIP-030,92.9,239,11.9,1.08,42.7,5.78,135.0,nominal,operational
2025-03-19,ZIP-001,93.2,243,13.5,1.18,45.5,6.0,134.0,nominal,operational
