order_id,requested_at,flight_id,origin_hub,destination,clinical_category,urgency,requested_item,payload_weight_kg,service_level_minutes,order_status
ORD-09524,2025-03-12T14:35:00,FL-19523,Nest_Beta,Huye_District_Hospital,blood_product,routine,O_negative_whole_blood,1.35,180,fulfilled
ORD-09525,2025-03-12T11:59:00,FL-19524,Nest_Beta,Huye_District_Hospital,blood_product,urgent,O_negative_whole_blood,1.35,30,fulfilled
ORD-09526,2025-03-12T17:37:00,FL-19525,Nest_Beta,Huye_District_Hospital,blood_product,emergency,platelets_2_units,1.55,30,fulfilled
ORD-09527,2025-03-12T10:15:00,FL-19526,Nest_Beta,Nyanza_District_Hospital,medication,routine,antiretroviral_supply,1.05,180,fulfilled
ORD-09528,2025-03-12T11:04:00,FL-19527,Nest_Beta,Gisagara_Clinic,vaccine,scheduled,routine_vaccines,0.75,180,fulfilled
ORD-09529,2025-03-12T09:31:00,FL-19528,Nest_Gamma,Musanze_Clinic,vaccine,routine,routine_vaccines,0.75,180,fulfilled
ORD-09530,2025-03-12T15:17:00,FL-19529,Nest_Gamma,Nyabihu_Clinic,medication,emergency,antiretroviral_supply,1.05,30,fulfilled
ORD-09531,2025-03-12T04:07:00,FL-19530,Nest_Gamma,Rubavu_Clinic,medication,routine,insulin_cold_chain,0.65,180,fulfilled
ORD-09532,2025-03-12T11:28:00,FL-19531,Nest_Gamma,Musanze_Clinic,vaccine,scheduled,routine_vaccines,0.75,180,fulfilled
ORD-09533,2025-03-12T18:03:00,FL-19532,Nest_Gamma,Rubavu_Clinic,supplies,scheduled,diagnostic_test_kits,0.9,180,fulfilled
ORD-09534,2025-03-12T10:08:00,FL-19533,Nest_Gamma,Musanze_Clinic,supplies,emergency,diagnostic_test_kits,0.9,30,fulfilled
ORD-09535,2025-03-12T08:27:00,FL-19534,Nest_Gamma,Rubavu_Clinic,medication,routine,antiretroviral_supply,1.05,180,fulfilled
ORD-09536,2025-03-12T04:46:00,FL-19535,Nest_Gamma,Musanze_Clinic,medication,scheduled,insulin_cold_chain,0.65,180,fulfilled
ORD-09537,2025-03-12T08:29:00,FL-19536,Nest_Gamma,Gakenke_Health_Post,blood_product,urgent,platelets_2_units,1.55,30,fulfilled
ORD-09538,2025-03-12T14:28:00,FL-19537,Nest_Gamma,Musanze_Clinic,medication,routine,antiretroviral_supply,1.05,180,fulfilled
ORD-09539,2025-03-12T06:26:00,FL-19538,Nest_Gamma,Musanze_Clinic,medication,urgent,antiretroviral_supply,1.05,30,fulfilled
ORD-09540,2025-03-12T07:19:00,FL-19539,Nest_Gamma,Rubavu_Clinic,supplies,routine,diagnostic_test_kits,0.9,180,fulfilled
ORD-09541,2025-03-12T04:08:00,FL-19540,Nest_Gamma,Musanze_Clinic,vaccine,emergency,routine_vaccines,0.75,30,fulfilled
ORD-09542,2025-03-12T17:11:00,FL-19541,Nest_Gamma,Nyabihu_Clinic,blood_product,urgent,platelets_2_units,1.55,30,fulfilled
ORD-09543,2025-03-12T11:28:00,FL-19542,Nest_Gamma,Rubavu_Clinic,blood_product,routine,O_negative_whole_blood,1.35,180,fulfilled
ORD-09544,2025-03-12T06:20:00,FL-19543,Nest_Gamma,Gakenke_Health_Post,blood_product,routine,O_negative_whole_blood,1.35,180,fulfilled
ORD-09545,2025-03-12T07:01:00,FL-19544,Nest_Gamma,Nyabihu_Clinic,blood_product,routine,platelets_2_units,1.55,180,fulfilled
ORD-09546,2025-03-12T12:14:00,FL-19545,Nest_Gamma,Gakenke_Health_Post,supplies,routine,diagnostic_test_kits,0.9,180,fulfilled
ORD-09547,2025-03-12T10:38:00,FL-19546,Nest_Gamma,Musanze_Clinic,blood_product,routine,O_negative_whole_blood,1.35,180,fulfilled
ORD-09548,2025-03-12T05:28:00,FL-19547,Nest_Gamma,Musanze_Clinic,blood_product,routine,platelets_2_units,1.55,180,fulfilled
ORD-09549,2025-03-12T15:03:00,FL-19548,Nest_Gamma,Nyabihu_Clinic,blood_product,routine,O_negative_whole_blood,1.35,180,fulfilled
ORD-09550,2025-03-12T14:34:00,FL-19549,Nest_Gamma,Nyabihu_Clinic,supplies,scheduled,diagnostic_test_kits,0.9,180,fulfilled
ORD-09551,2025-03-12T14:36:00,FL-19550,Nest_Gamma,Nyabihu_Clinic,vaccine,routine,routine_vaccines,0.75,180,fulfilled
ORD-09552,2025-03-12T13:14:00,FL-19551,Nest_Gamma,Rubavu_Clinic,blood_product,routine,O_negative_whole_blood,1.35,180,fulfilled
ORD-09553,2025-03-12T06:18:00,FL-19552,Nest_Gamma,Nyabihu_Clinic,blood_product,urgent,platelets_2_units,1.55,30,fulfilled
ORD-09554,2025-03-12T13:05:00,FL-19553,Nest_Gamma,Rubavu_Clinic,blood_product,scheduled,platelets_2_units,1.55,180,fulfilled
ORD-09555,2025-03-12T06:10:00,FL-19554,Nest_Gamma,Rubavu_Clinic,medication,routine,antiretroviral_supply,1.05,180,fulfilled
ORD-09556,2025-03-12T04:51:00,FL-19555,Nest_Gamma,Nyabihu_Clinic,blood_product,urgent,O_negative_whole_blood,1.35,30,fulfilled
ORD-09557,2025-03-12T10:27:00,FL-19556,Nest_Gamma,Nyabihu_Clinic,supplies,scheduled,diagnostic_test_kits,0.9,180,fulfilled
ORD-09558,2025-03-12T15:35:00,FL-19557,Nest_Delta,Kicukiro_Health_Center,blood_product,routine,platelets_2_units,1.55,180,fulfilled
ORD-09559,2025-03-12T14:26:00,FL-19558,Nest_Delta,Mageragere_Clinic,medication,scheduled,antiretroviral_supply,1.05,180,fulfilled
ORD-09560,2025-03-12T12:55:00,FL-19559,Nest_Delta,Rulindo_Clinic,medication,routine,insulin_cold_chain,0.65,180,fulfilled
ORD-09561,2025-03-12T10:32:00,FL-19560,Nest_Delta,Mageragere_Clinic,vaccine,urgent,routine_vaccines,0.75,30,fulfilled
ORD-09562,2025-03-12T15:08:00,FL-19561,Nest_Delta,Kicukiro_Health_Center,medication,routine,antiretroviral_supply,1.05,180,fulfilled
ORD-09563,2025-03-12T10:35:00,FL-19562,Nest_Delta,Mageragere_Clinic,vaccine,scheduled,routine_vaccines,0.75,180,fulfilled
ORD-09564,2025-03-12T05:37:00,FL-19563,Nest_Delta,Mageragere_Clinic,blood_product,routine,O_negative_whole_blood,1.35,180,fulfilled
ORD-09565,2025-03-12T15:33:00,FL-19564,Nest_Delta,Gicumbi_Hospital,supplies,urgent,diagnostic_test_kits,0.9,30,fulfilled
ORD-09566,2025-03-12T12:01:00,FL-19565,Nest_Delta,Mageragere_Clinic,blood_product,scheduled,platelets_2_units,1.55,180,fulfilled
ORD-09567,2025-03-12T05:35:00,FL-19566,Nest_Delta,Rulindo_Clinic,vaccine,emergency,routine_vaccines,0.75,30,fulfilled
ORD-09568,2025-03-12T07:25:00,FL-19567,Nest_Delta,Rulindo_Clinic,blood_product,routine,O_negative_whole_blood,1.35,180,fulfilled
ORD-09569,2025-03-12T15:55:00,FL-19568,Nest_Delta,Gicumbi_Hospital,blood_product,routine,platelets_2_units,1.55,180,fulfilled
ORD-09570,2025-03-12T10:14:00,FL-19569,Nest_Delta,Mageragere_Clinic,blood_product,scheduled,O_negative_whole_blood,1.35,180,fulfilled
ORD-09571,2025-03-12T11:20:00,FL-19570,Nest_Delta,Gicumbi_Hospital,vaccine,urgent,routine_vaccines,0.75,30,fulfilled
ORD-09572,2025-03-12T11:17:00,FL-19571,Nest_Delta,Rulindo_Clinic,blood_product,routine,O_negative_whole_blood,1.35,180,fulfilled
ORD-09573,2025-03-12T13:26:00,FL-19572,Nest_Delta,Mageragere_Clinic,blood_product,scheduled,O_negative_whole_blood,1.35,180,fulfilled
ORD-09574,2025-03-12T14:25:00,FL-19573,Nest_Delta,Mageragere_Clinic,blood_product,scheduled,O_negative_whole_blood,1.35,180,fulfilled
ORD-09575,2025-03-12T07:48:00,FL-19574,Nest_Delta,Rulindo_Clinic,vaccine,routine,routine_vaccines,0.75,180,fulfilled
ORD-09576,2025-03-12T15:35:00,FL-19575,Nest_Delta,Gicumbi_Hospital,supplies,emergency,diagnostic_test_kits,0.9,30,fulfilled
ORD-09577,2025-03-12T07:27:00,FL-19576,Nest_Delta,Mageragere_Clinic,medication,scheduled,antiretroviral_supply,1.05,180,fulfilled
ORD-09578,2025-03-12T09:54:00,FL-19577,Nest_Delta,Kicukiro_Health_Center,medication,urgent,insulin_cold_chain,0.65,30,fulfilled
ORD-09579,2025-03-12T11:59:00,FL-19578,Nest_Delta,Kicukiro_Health_Center,blood_product,routine,O_negative_whole_blood,1.35,180,reassigned_or_delayed
ORD-09580,2025-03-12T05:44:00,FL-19579,Nest_Delta,Mageragere_Clinic,vaccine,scheduled,routine_vaccines,0.75,180,fulfilled
ORD-09581,2025-03-12T08:57:00,FL-19580,Nest_Delta,Mageragere_Clinic,blood_product,emergency,O_negative_whole_blood,1.35,30,fulfilled
ORD-09582,2025-03-12T16:10:00,FL-19581,Nest_Delta,Rulindo_Clinic,blood_product,urgent,platelets_2_units,1.55,30,fulfilled
ORD-09583,2025-03-12T12:29:00,FL-19582,Nest_Delta,Gicumbi_Hospital,supplies,scheduled,diagnostic_test_kits,0.9,180,fulfilled
ORD-09584,2025-03-12T13:18:00,FL-19583,Nest_Delta,Gicumbi_Hospital,supplies,routine,diagnostic_test_kits,0.9,180,fulfilled
ORD-09585,2025-03-12T14:02:00,FL-19584,Nest_Delta,Gicumbi_Hospital,supplies,routine,diagnostic_test_kits,0.9,180,fulfilled
ORD-09586,2025-03-12T14:18:00,FL-19585,Nest_Delta,Gicumbi_Hospital,medication,scheduled,insulin_cold_chain,0.65,180,fulfilled
ORD-09587,2025-03-12T10:58:00,FL-19586,Nest_Delta,Mageragere_Clinic,blood_product,emergency,O_negative_whole_blood,1.35,30,fulfilled
ORD-09588,2025-03-12T05:11:00,FL-19587,Nest_Delta,Mageragere_Clinic,medication,emergency,antiretroviral_supply,1.05,30,fulfilled
ORD-09589,2025-03-12T09:40:00,FL-19588,Nest_Delta,Rulindo_Clinic,blood_product,urgent,O_negative_whole_blood,1.35,30,fulfilled
ORD-09590,2025-03-12T05:41:00,FL-19589,Nest_Delta,Kicukiro_Health_Center,supplies,routine,diagnostic_test_kits,0.9,180,fulfilled
ORD-09591,2025-03-12T08:58:00,FL-19590,Nest_Delta,Rulindo_Clinic,blood_product,routine,O_negative_whole_blood,1.35,180,fulfilled
ORD-09592,2025-03-12T10:41:00,FL-19591,Nest_Delta,Rulindo_Clinic,supplies,urgent,diagnostic_test_kits,0.9,30,fulfilled
ORD-09593,2025-03-13T07:14:00,FL-19592,Nest_Alpha,Ngoma_Health_Post,blood_product,routine,O_negative_whole_blood,1.35,180,fulfilled
ORD-09594,2025-03-13T05:52:00,FL-19593,Nest_Alpha,Bugesera_Health_Post,supplies,routine,diagnostic_test_kits,0.9,180,fulfilled
ORD-09595,2025-03-13T07:02:00,FL-19594,Nest_Alpha,Ngoma_Health_Post,blood_product,routine,O_negative_whole_blood,1.35,180,fulfilled
ORD-09596,2025-03-13T11:48:00,FL-19595,Nest_Alpha,Kigali_East_Clinic,blood_product,routine,platelets_2_units,1.55,180,fulfilled
ORD-09597,2025-03-13T17:50:00,FL-19596,Nest_Alpha,Ngoma_Health_Post,supplies,urgent,diagnostic_test_kits,0.9,30,fulfilled
ORD-09598,2025-03-13T13:16:00,FL-19597,Nest_Alpha,Kigali_East_Clinic,supplies,scheduled,diagnostic_test_kits,0.9,180,fulfilled
ORD-09599,2025-03-13T13:38:00,FL-19598,Nest_Alpha,Kayonza_Clinic,blood_product,routine,O_negative_whole_blood,1.35,180,fulfilled
ORD-09600,2025-03-13T09:05:00,FL-19599,Nest_Alpha,Kigali_East_Clinic,supplies,emergency,diagnostic_test_kits,0.9,30,fulfilled
ORD-09601,2025-03-13T06:05:00,FL-19600,Nest_Alpha,Ngoma_Health_Post,blood_product,urgent,platelets_2_units,1.55,30,fulfilled
ORD-09602,2025-03-13T06:36:00,FL-19601,Nest_Alpha,Bugesera_Health_Post,medication,routine,insulin_cold_chain,0.65,180,fulfilled
ORD-09603,2025-03-13T14:21:00,FL-19602,Nest_Alpha,Bugesera_Health_Post,supplies,urgent,diagnostic_test_kits,0.9,30,fulfilled
ORD-09604,2025-03-13T04:25:00,FL-19603,Nest_Alpha,Ngoma_Health_Post,medication,emergency,insulin_cold_chain,0.65,30,fulfilled
ORD-09605,2025-03-13T10:37:00,FL-19604,Nest_Alpha,Ngoma_Health_Post,blood_product,routine,O_negative_whole_blood,1.35,180,fulfilled
ORD-09606,2025-03-13T10:41:00,FL-19605,Nest_Alpha,Rwamagana_Clinic,vaccine,routine,routine_vaccines,0.75,180,fulfilled
ORD-09607,2025-03-13T14:59:00,FL-19606,Nest_Alpha,Bugesera_Health_Post,supplies,scheduled,diagnostic_test_kits,0.9,180,fulfilled
ORD-09608,2025-03-13T08:33:00,FL-19607,Nest_Alpha,Rwamagana_Clinic,blood_product,emergency,O_negative_whole_blood,1.35,30,fulfilled
ORD-09609,2025-03-13T17:26:00,FL-19608,Nest_Alpha,Kabuga_Health_Center,medication,routine,insulin_cold_chain,0.65,180,fulfilled
ORD-09610,2025-03-13T12:45:00,FL-19609,Nest_Alpha,Rwamagana_Clinic,supplies,urgent,diagnostic_test_kits,0.9,30,fulfilled
ORD-09611,2025-03-13T10:36:00,FL-19610,Nest_Alpha,Kayonza_Clinic,blood_product,urgent,O_negative_whole_blood,1.35,30,fulfilled
ORD-09612,2025-03-13T13:27:00,FL-19611,Nest_Alpha,Kayonza_Clinic,medication,routine,antiretroviral_supply,1.05,180,fulfilled
ORD-09613,2025-03-13T12:46:00,FL-19612,Nest_Alpha,Kabuga_Health_Center,supplies,routine,diagnostic_test_kits,0.9,180,fulfilled
ORD-09614,2025-03-13T05:37:00,FL-19613,Nest_Alpha,Kigali_East_Clinic,blood_product,urgent,O_negative_whole_blood,1.35,30,fulfilled
ORD-09615,2025-03-13T10:34:00,FL-19614,Nest_Alpha,Rwamagana_Clinic,medication,urgent,insulin_cold_chain,0.65,30,fulfilled
ORD-09616,2025-03-13T17:06:00,FL-19615,Nest_Alpha,Kigali_East_Clinic,blood_product,urgent,platelets_2_units,1.55,30,fulfilled
ORD-09617,2025-03-13T11:02:00,FL-19616,Nest_Alpha,Kigali_East_Clinic,supplies,routine,diagnostic_test_kits,0.9,180,fulfilled
ORD-09618,2025-03-13T15:29:00,FL-19617,Nest_Alpha,Bugesera_Health_Post,supplies,urgent,diagnostic_test_kits,0.9,30,fulfilled
ORD-09619,2025-03-13T14:50:00,FL-19618,Nest_Alpha,Bugesera_Health_Post,blood_product,scheduled,platelets_2_units,1.55,180,fulfilled
ORD-09620,2025-03-13T14:11:00,FL-19619,Nest_Alpha,Bugesera_Health_Post,supplies,urgent,diagnostic_test_kits,0.9,30,fulfilled
ORD-09621,2025-03-13T07:05:00,FL-19620,Nest_Alpha,Rwamagana_Clinic,medication,scheduled,antiretroviral_supply,1.05,180,fulfilled
ORD-09622,2025-03-13T12:48:00,FL-19621,Nest_Alpha,Bugesera_Health_Post,medication,scheduled,insulin_cold_chain,0.65,180,fulfilled
ORD-09623,2025-03-13T13:03:00,FL-19622,Nest_Alpha,Kigali_East_Clinic,supplies,urgent,diagnostic_test_kits,0.9,30,fulfilled
ORD-09624,2025-03-13T06:11:00,FL-19623,Nest_Alpha,Kayonza_Clinic,medication,scheduled,antiretroviral_supply,1.05,180,fulfilled
ORD-09625,2025-03-13T16:31:00,FL-19624,Nest_Alpha,Rwamagana_Clinic,vaccine,scheduled,routine_vaccines,0.75,180,fulfilled
ORD-09626,2025-03-13T15:45:00,FL-19625,Nest_Alpha,Kayonza_Clinic,blood_product,routine,platelets_2_units,1.55,180,fulfilled
ORD-09627,2025-03-13T06:10:00,FL-19626,Nest_Beta,Kamonyi_Health_Center,medication,routine,antiretroviral_supply,1.05,180,fulfilled
ORD-09628,2025-03-13T07:17:00,FL-19627,Nest_Beta,Kamonyi_Health_Center,blood_product,scheduled,platelets_2_units,1.55,180,fulfilled
ORD-09629,2025-03-13T14:24:00,FL-19628,Nest_Beta,Nyanza_District_Hospital,blood_product,scheduled,platelets_2_units,1.55,180,fulfilled
ORD-09630,2025-03-13T06:44:00,FL-19629,Nest_Beta,Gisagara_Clinic,blood_product,routine,platelets_2_units,1.55,180,fulfilled
ORD-09631,2025-03-13T11:29:00,FL-19630,Nest_Beta,Kamonyi_Health_Center,vaccine,routine,routine_vaccines,0.75,180,fulfilled
ORD-09632,2025-03-13T09:06:00,FL-19631,Nest_Beta,Kamonyi_Health_Center,vaccine,scheduled,routine_vaccines,0.75,180,fulfilled
ORD-09633,2025-03-13T12:30:00,FL-19632,Nest_Beta,Kamonyi_Health_Center,blood_product,scheduled,O_negative_whole_blood,1.35,180,fulfilled
ORD-09634,2025-03-13T13:14:00,FL-19633,Nest_Beta,Kamonyi_Health_Center,medication,urgent,insulin_cold_chain,0.65,30,fulfilled
ORD-09635,2025-03-13T16:37:00,FL-19634,Nest_Beta,Gisagara_Clinic,supplies,scheduled,diagnostic_test_kits,0.9,180,fulfilled
ORD-09636,2025-03-13T07:55:00,FL-19635,Nest_Beta,Gisagara_Clinic,medication,emergency,insulin_cold_chain,0.65,30,fulfilled
ORD-09637,2025-03-13T13:47:00,FL-19636,Nest_Beta,Gisagara_Clinic,blood_product,urgent,O_negative_whole_blood,1.35,30,fulfilled
ORD-09638,2025-03-13T07:08:00,FL-19637,Nest_Beta,Kamonyi_Health_Center,medication,urgent,insulin_cold_chain,0.65,30,fulfilled
ORD-09639,2025-03-13T09:46:00,FL-19638,Nest_Beta,Nyanza_District_Hospital,vaccine,urgent,routine_vaccines,0.75,30,fulfilled
ORD-09640,2025-03-13T16:25:00,FL-19639,Nest_Beta,Gisagara_Clinic,medication,scheduled,antiretroviral_supply,1.05,180,fulfilled
ORD-09641,2025-03-13T07:17:00,FL-19640,Nest_Beta,Nyanza_District_Hospital,medication,scheduled,antiretroviral_supply,1.05,180,fulfilled
ORD-09642,2025-03-13T04:26:00,FL-19641,Nest_Beta,Kamonyi_Health_Center,blood_product,routine,O_negative_whole_blood,1.35,180,fulfilled
ORD-09643,2025-03-13T04:28:00,FL-19642,Nest_Beta,Nyanza_District_Hospital,blood_product,routine,platelets_2_units,1.55,180,fulfilled
ORD-09644,2025-03-13T12:41:00,FL-19643,Nest_Beta,Kamonyi_Health_Center,blood_product,urgent,O_negative_whole_blood,1.35,30,fulfilled
ORD-09645,2025-03-13T07:31:00,FL-19644,Nest_Beta,Nyanza_District_Hospital,blood_product,routine,platelets_2_units,1.55,180,fulfilled
ORD-09646,2025-03-13T12:30:00,FL-19645,Nest_Beta,Nyanza_District_Hospital,blood_product,scheduled,platelets_2_units,1.55,180,fulfilled
ORD-09647,2025-03-13T09:53:00,FL-19646,Nest_Beta,Nyanza_District_Hospital,blood_product,routine,O_negative_whole_blood,1.35,180,fulfilled
ORD-09648,2025-03-13T11:29:00,FL-19647,Nest_Beta,Nyanza_District_Hospital,medication,urgent,insulin_cold_chain,0.65,30,fulfilled
ORD-09649,2025-03-13T10:23:00,FL-19648,Nest_Beta,Nyanza_District_Hospital,vaccine,routine,routine_vaccines,0.75,180,fulfilled
ORD-09650,2025-03-13T15:41:00,FL-19649,Nest_Beta,Gisagara_Clinic,blood_product,scheduled,O_negative_whole_blood,1.35,180,fulfilled
ORD-09651,2025-03-13T14:29:00,FL-19650,Nest_Beta,Nyanza_District_Hospital,medication,urgent,insulin_cold_chain,0.65,30,fulfilled
ORD-09652,2025-03-13T07:24:00,FL-19651,Nest_Beta,Gisagara_Clinic,blood_product,routine,platelets_2_units,1.55,180,fulfilled
ORD-09653,2025-03-13T15:17:00,FL-19652,Nest_Beta,Nyanza_District_Hospital,vaccine,routine,routine_vaccines,0.75,180,fulfilled
ORD-09654,2025-03-13T11:02:00,FL-19653,Nest_Beta,Kamonyi_Health_Center,blood_product,routine,platelets_2_units,1.55,180,fulfilled
ORD-09655,2025-03-13T17:45:00,FL-19654,Nest_Beta,Kamonyi_Health_Center,blood_product,routine,O_negative_whole_blood,1.35,180,fulfilled
ORD-09656,2025-03-13T10:31:00,FL-19655,Nest_Beta,Gisagara_Clinic,supplies,urgent,diagnostic_test_kits,0.9,30,fulfilled
ORD-09657,2025-03-13T08:27:00,FL-19656,Nest_Beta,Nyanza_District_Hospital,medication,routine,antiretroviral_supply,1.05,180,fulfilled
ORD-09658,2025-03-13T13:02:00,FL-19657,Nest_Gamma,Musanze_Clinic,blood_product,routine,platelets_2_units,1.55,180,fulfilled
ORD-09659,2025-03-13T13:54:00,FL-19658,Nest_Gamma,Rubavu_Clinic,blood_product,scheduled,O_negative_whole_blood,1.35,180,fulfilled
ORD-09660,2025-03-13T12:04:00,FL-19659,Nest_Gamma,Musanze_Clinic,vaccine,urgent,routine_vaccines,0.75,30,fulfilled
ORD-09661,2025-03-13T05:40:00,FL-19660,Nest_Gamma,Musanze_Clinic,medication,routine,antiretroviral_supply,1.05,180,fulfilled
ORD-09662,2025-03-13T05:36:00,FL-19661,Nest_Gamma,Gakenke_Health_Post,blood_product,urgent,platelets_2_units,1.55,30,fulfilled
ORD-09663,2025-03-13T09:47:00,FL-19662,Nest_Gamma,Nyabihu_Clinic,medication,routine,insulin_cold_chain,0.65,180,fulfilled
ORD-09664,2025-03-13T11:27:00,FL-19663,Nest_Gamma,Gakenke_Health_Post,supplies,routine,diagnostic_test_kits,0.9,180,fulfilled
ORD-09665,2025-03-13T07:48:00,FL-19664,Nest_Gamma,Musanze_Clinic,vaccine,routine,routine_vaccines,0.75,180,fulfilled
ORD-09666,2025-03-13T14:33:00,FL-19665,Nest_Gamma,Musanze_Clinic,blood_product,routine,O_negative_whole_blood,1.35,180,fulfilled
ORD-09667,2025-03-13T07:28:00,FL-19666,Nest_Gamma,Musanze_Clinic,blood_product,urgent,O_negative_whole_blood,1.35,30,fulfilled
ORD-09668,2025-03-13T12:37:00,FL-19667,Nest_Gamma,Nyabihu_Clinic,blood_product,routine,platelets_2_units,1.55,180,fulfilled
ORD-09669,2025-03-13T16:51:00,FL-19668,Nest_Gamma,Rubavu_Clinic,blood_product,routine,O_negative_whole_blood,1.35,180,fulfilled
ORD-09670,2025-03-13T07:22:00,FL-19669,Nest_Gamma,Gakenke_Health_Post,blood_product,routine,platelets_2_units,1.55,180,fulfilled
ORD-09671,2025-03-13T10:55:00,FL-19670,Nest_Gamma,Nyabihu_Clinic,blood_product,scheduled,platelets_2_units,1.55,180,fulfilled
ORD-09672,2025-03-13T06:15:00,FL-19671,Nest_Gamma,Gakenke_Health_Post,supplies,urgent,diagnostic_test_kits,0.9,30,fulfilled
ORD-09673,2025-03-13T10:55:00,FL-19672,Nest_Gamma,Musanze_Clinic,vaccine,routine,routine_vaccines,0.75,180,fulfilled
ORD-09674,2025-03-13T13:23:00,FL-19673,Nest_Gamma,Rubavu_Clinic,vaccine,emergency,routine_vaccines,0.75,30,fulfilled
ORD-09675,2025-03-13T06:44:00,FL-19674,Nest_Gamma,Nyabihu_Clinic,blood_product,routine,O_negative_whole_blood,1.35,180,fulfilled
ORD-09676,2025-03-13T07:25:00,FL-19675,Nest_Gamma,Gakenke_Health_Post,vaccine,routine,routine_vaccines,0.75,180,fulfilled
ORD-09677,2025-03-13T12:42:00,FL-19676,Nest_Gamma,Rubavu_Clinic,medication,urgent,antiretroviral_supply,1.05,30,fulfilled
ORD-09678,2025-03-13T14:50:00,FL-19677,Nest_Gamma,Gakenke_Health_Post,blood_product,scheduled,platelets_2_units,1.55,180,fulfilled
ORD-09679,2025-03-13T11:02:00,FL-19678,Nest_Gamma,Gakenke_Health_Post,medication,scheduled,antiretroviral_supply,1.05,180,fulfilled
ORD-09680,2025-03-13T12:20:00,FL-19679,Nest_Gamma,Musanze_Clinic,blood_product,scheduled,platelets_2_units,1.55,180,fulfilled
ORD-09681,2025-03-13T14:42:00,FL-19680,Nest_Gamma,Musanze_Clinic,blood_product,scheduled,O_negative_whole_blood,1.35,180,fulfilled
ORD-09682,2025-03-13T12:30:00,FL-19681,Nest_Gamma,Rubavu_Clinic,blood_product,scheduled,O_negative_whole_blood,1.35,180,fulfilled
ORD-09683,2025-03-13T16:46:00,FL-19682,Nest_Gamma,Gakenke_Health_Post,blood_product,scheduled,platelets_2_units,1.55,180,fulfilled
ORD-09684,2025-03-13T11:18:00,FL-19683,Nest_Gamma,Musanze_Clinic,blood_product,routine,O_negative_whole_blood,1.35,180,fulfilled
ORD-09685,2025-03-13T08:51:00,FL-19684,Nest_Gamma,Nyabihu_Clinic,vaccine,urgent,routine_vaccines,0.75,30,fulfilled
ORD-09686,2025-03-13T04:03:00,FL-19685,Nest_Gamma,Musanze_Clinic,medication,routine,insulin_cold_chain,0.65,180,fulfilled
ORD-09687,2025-03-13T05:08:00,FL-19686,Nest_Gamma,Gakenke_Health_Post,medication,emergency,insulin_cold_chain,0.65,30,fulfilled
ORD-09688,2025-03-13T13:26:00,FL-19687,Nest_Gamma,Rubavu_Clinic,blood_product,routine,O_negative_whole_blood,1.35,180,fulfilled
ORD-09689,2025-03-13T17:15:00,FL-19688,Nest_Gamma,Nyabihu_Clinic,medication,routine,insulin_cold_chain,0.65,180,fulfilled
ORD-09690,2025-03-13T07:47:00,FL-19689,Nest_Gamma,Nyabihu_Clinic,blood_product,urgent,O_negative_whole_blood,1.35,30,fulfilled
ORD-09691,2025-03-13T09:03:00,FL-19690,Nest_Gamma,Gakenke_Health_Post,medication,routine,antiretroviral_supply,1.05,180,fulfilled
ORD-09692,2025-03-13T11:19:00,FL-19691,Nest_Delta,Mageragere_Clinic,medication,routine,antiretroviral_supply,1.05,180,fulfilled
ORD-09693,2025-03-13T07:33:00,FL-19692,Nest_Delta,Mageragere_Clinic,vaccine,routine,routine_vaccines,0.75,180,fulfilled
ORD-09694,2025-03-13T16:39:00,FL-19693,Nest_Delta,Kicukiro_Health_Center,vaccine,emergency,routine_vaccines,0.75,30,fulfilled
ORD-09695,2025-03-13T09:51:00,FL-19694,Nest_Delta,Kicukiro_Health_Center,medication,scheduled,insulin_cold_chain,0.65,180,fulfilled
ORD-09696,2025-03-13T07:57:00,FL-19695,Nest_Delta,Gicumbi_Hospital,blood_product,urgent,O_negative_whole_blood,1.35,30,fulfilled
ORD-09697,2025-03-13T13:08:00,FL-19696,Nest_Delta,Kicukiro_Health_Center,supplies,routine,diagnostic_test_kits,0.9,180,fulfilled
ORD-09698,2025-03-13T11:55:00,FL-19697,Nest_Delta,Mageragere_Clinic,medication,urgent,antiretroviral_supply,1.05,30,fulfilled
ORD-09699,2025-03-13T09:07:00,FL-19698,Nest_Delta,Kicukiro_Health_Center,blood_product,scheduled,platelets_2_units,1.55,180,fulfilled
ORD-09700,2025-03-13T08:32:00,FL-19699,Nest_Delta,Mageragere_Clinic,blood_product,emergency,platelets_2_units,1.55,30,fulfilled
ORD-09701,2025-03-13T08:47:00,FL-19700,Nest_Delta,Rulindo_Clinic,blood_product,scheduled,O_negative_whole_blood,1.35,180,fulfilled
ORD-09702,2025-03-13T13:04:00,FL-19701,Nest_Delta,Gicumbi_Hospital,vaccine,routine,routine_vaccines,0.75,180,fulfilled
ORD-09703,2025-03-13T12:29:00,FL-19702,Nest_Delta,Rulindo_Clinic,supplies,routine,diagnostic_test_kits,0.9,180,fulfilled
ORD-09704,2025-03-13T08:30:00,FL-19703,Nest_Delta,Kicukiro_Health_Center,blood_product,scheduled,platelets_2_units,1.55,180,fulfilled
ORD-09705,2025-03-13T09:24:00,FL-19704,Nest_Delta,Kicukiro_Health_Center,medication,emergency,antiretroviral_supply,1.05,30,fulfilled
ORD-09706,2025-03-13T13:04:00,FL-19705,Nest_Delta,Mageragere_Clinic,blood_product,scheduled,platelets_2_units,1.55,180,fulfilled
