observed_at,hub,wind_speed_kph,wind_gust_kph,wind_direction,temperature_c,humidity_pct,precipitation_mm,visibility_km,operational_weather_status
2025-03-23T00:00:00,Nest_Delta,11.0,15.6,N,16.4,52.4,0,14.9,go
2025-03-23T01:00:00,Nest_Delta,12.3,17.8,SW,16.8,64.2,0,15.6,go
2025-03-23T02:00:00,Nest_Delta,6.9,12.0,SW,16.6,65.4,0,14.4,go
2025-03-23T03:00:00,Nest_Delta,9.0,17.4,W,17.5,50.4,0,15.9,go
2025-03-23T04:00:00,Nest_Delta,8.5,15.5,SE,18.7,57.2,0,14.8,go
2025-03-23T05:00:00,Nest_Delta,9.8,14.4,E,18.5,50.2,0,14.5,go
2025-03-23T06:00:00,Nest_Delta,8.0,11.6,NE,20.9,48.3,0,16.9,go
2025-03-23T07:00:00,Nest_Delta,8.1,15.3,E,21.8,69.2,0,16.8,go
2025-03-23T08:00:00,Nest_Delta,6.3,14.1,N,22.1,58.3,0,16.0,go
2025-03-23T09:00:00,Nest_Delta,8.9,12.4,SE,23.9,53.3,0,14.5,go
2025-03-23T10:00:00,Nest_Delta,15.1,19.7,NW,24.6,52.6,0,14.8,go
2025-03-23T11:00:00,Nest_Delta,12.4,20.3,N,25.1,64.3,0,13.7,go
2025-03-23T12:00:00,Nest_Delta,14.0,16.3,NE,25.0,51.9,0,15.0,go
2025-03-23T13:00:00,Nest_Delta,13.1,18.8,NE,24.9,48.8,0,14.4,go
2025-03-23T14:00:00,Nest_Delta,12.8,22.4,NE,24.9,51.3,0,15.3,go
2025-03-23T15:00:00,Nest_Delta,16.6,22.9,N,24.5,52.2,0,13.2,go
2025-03-23T16:00:00,Nest_Delta,13.6,22.0,N,23.4,65.6,0,15.1,go
2025-03-23T17:00:00,Nest_Delta,12.2,21.6,N,23.2,57.8,0,15.6,go
2025-03-23T18:00:00,Nest_Delta,18.3,28.0,E,23.4,74.9,0,16.4,go
2025-03-23T19:00:00,Nest_Delta,13.5,17.1,W,21.6,66.9,0,16.0,go
2025-03-23T20:00:00,Nest_Delta,11.1,16.8,S,20.8,73.9,0,15.6,go
2025-03-23T21:00:00,Nest_Delta,14.1,19.5,E,18.9,56.0,0,14.3,go
2025-03-23T22:00:00,Nest_Delta,11.9,17.8,NW,18.1,52.2,0,15.9,go
2025-03-23T23:00:00,Nest_Delta,11.6,14.0,SW,17.3,61.8,0,15.3,go
2025-03-24T00:00:00,Nest_Alpha,11.2,18.2,SW,17.0,61.9,0,15.9,go
2025-03-24T01:00:00,Nest_Alpha,11.8,19.9,E,16.0,63.6,0,14.8,go
2025-03-24T02:00:00,Nest_Alpha,12.2,18.4,W,16.9,61.5,0,16.6,go
2025-03-24T03:00:00,Nest_Alpha,8.3,17.6,W,16.5,69.9,0,13.5,go
2025-03-24T04:00:00,Nest_Alpha,9.3,13.2,E,19.1,69.5,0,16.3,go
2025-03-24T05:00:00,Nest_Alpha,9.3,11.6,NE,18.9,44.9,0,15.3,go
2025-03-24T06:00:00,Nest_Alpha,7.7,17.6,NW,19.9,67.4,0,17.6,go
2025-03-24T07:00:00,Nest_Alpha,8.0,10.5,S,21.5,71.8,0,16.2,go
2025-03-24T08:00:00,Nest_Alpha,10.3,17.9,E,21.8,55.2,0,12.8,go
2025-03-24T09:00:00,Nest_Alpha,9.4,13.3,S,22.6,49.9,0,13.6,go
2025-03-24T10:00:00,Nest_Alpha,11.7,13.7,SW,24.3,62.4,0,16.0,go
2025-03-24T11:00:00,Nest_Alpha,14.1,17.8,SW,24.5,57.3,0,15.3,go
2025-03-24T12:00:00,Nest_Alpha,14.5,20.6,NE,24.6,53.0,0,12.8,go
2025-03-24T13:00:00,Nest_Alpha,18.1,21.9,N,25.2,50.1,0,16.8,go
2025-03-24T14:00:00,Nest_Alpha,16.1,21.4,NE,25.4,71.3,0,16.0,go
2025-03-24T15:00:00,Nest_Alpha,16.4,21.3,W,24.7,49.6,0,16.1,go
2025-03-24T16:00:00,Nest_Alpha,19.1,22.3,W,23.7,57.3,0,17.0,go
2025-03-24T17:00:00,Nest_Alpha,17.1,22.7,NW,23.4,52.5,0,14.8,go
2025-03-24T18:00:00,Nest_Alpha,16.3,18.4,SE,22.8,33.4,0,15.2,go
2025-03-24T19:00:00,Nest_Alpha,15.5,19.4,SE,20.7,77.8,0,14.5,go
2025-03-24T20:00:00,Nest_Alpha,21.1,25.0,S,20.1,69.8,0,15.5,go
2025-03-24T21:00:00,Nest_Alpha,17.6,25.0,S,18.5,61.3,0,14.4,go
2025-03-24T22:00:00,Nest_Alpha,15.5,20.5,N,18.5,64.4,0,14.6,go
2025-03-24T23:00:00,Nest_Alpha,15.1,24.7,NW,17.2,63.0,0,14.8,go
2025-03-24T00:00:00,Nest_Beta,7.0,15.0,S,16.5,58.0,0,14.9,go
2025-03-24T01:00:00,Nest_Beta,9.0,13.9,NW,17.3,62.1,0,15.2,go
2025-03-24T02:00:00,Nest_Beta,3.7,11.8,SW,16.4,65.6,0,15.1,go
2025-03-24T03:00:00,Nest_Beta,7.8,16.1,SW,17.1,42.9,0,14.9,go
2025-03-24T04:00:00,Nest_Beta,3.9,8.7,SE,18.7,59.7,0,14.7,go
2025-03-24T05:00:00,Nest_Beta,5.9,9.5,NW,20.2,64.6,0,14.9,go
2025-03-24T06:00:00,Nest_Beta,5.9,15.8,S,20.2,44.7,0,14.4,go
2025-03-24T07:00:00,Nest_Beta,7.7,14.8,S,20.8,50.6,0,14.2,go
2025-03-24T08:00:00,Nest_Beta,8.6,11.9,NE,23.2,55.5,0,16.3,go
2025-03-24T09:00:00,Nest_Beta,6.1,14.6,NE,22.8,42.4,0,15.5,go
2025-03-24T10:00:00,Nest_Beta,3.8,8.6,N,24.1,65.1,0,14.5,go
2025-03-24T11:00:00,Nest_Beta,7.8,13.6,W,23.6,45.7,0,14.9,go
2025-03-24T12:00:00,Nest_Beta,11.5,15.9,N,26.0,77.5,0,14.7,go
2025-03-24T13:00:00,Nest_Beta,11.6,14.0,E,24.6,52.3,0,14.1,go
2025-03-24T14:00:00,Nest_Beta,10.4,20.0,N,23.9,56.8,0,15.5,go
2025-03-24T15:00:00,Nest_Beta,15.6,19.3,SE,24.2,62.1,0,15.4,go
2025-03-24T16:00:00,Nest_Beta,13.8,20.6,E,22.7,57.1,0,15.7,go
2025-03-24T17:00:00,Nest_Beta,20.4,28.9,E,23.8,55.5,0,16.9,go
2025-03-24T18:00:00,Nest_Beta,16.7,19.2,SW,22.2,43.8,0,16.3,go
2025-03-24T19:00:00,Nest_Beta,15.9,24.9,SW,21.3,61.2,0,15.7,go
2025-03-24T20:00:00,Nest_Beta,13.5,22.6,SW,18.3,67.1,0,14.9,go
2025-03-24T21:00:00,Nest_Beta,9.6,19.2,NW,20.2,54.2,0,15.4,go
2025-03-24T22:00:00,Nest_Beta,12.6,20.3,N,17.3,59.9,0,16.2,go
2025-03-24T23:00:00,Nest_Beta,7.5,11.1,S,17.6,68.3,0,14.3,go
2025-03-24T00:00:00,Nest_Gamma,5.0,7.8,N,17.7,58.1,0,15.4,go
2025-03-24T01:00:00,Nest_Gamma,7.7,17.5,NW,17.5,73.0,0,15.9,go
2025-03-24T02:00:00,Nest_Gamma,6.6,16.6,NW,15.9,50.3,0,13.4,go
2025-03-24T03:00:00,Nest_Gamma,8.1,11.5,S,17.5,66.2,0,16.9,go
2025-03-24T04:00:00,Nest_Gamma,4.3,9.9,NW,17.9,62.8,0,15.8,go
2025-03-24T05:00:00,Nest_Gamma,9.6,17.9,NW,19.1,74.7,0,15.2,go
2025-03-24T06:00:00,Nest_Gamma,3.0,8.6,SE,19.7,64.6,0,14.5,go
2025-03-24T07:00:00,Nest_Gamma,7.1,11.1,SW,19.4,34.6,0,15.1,go
2025-03-24T08:00:00,Nest_Gamma,5.3,11.5,E,22.3,57.9,0,13.8,go
2025-03-24T09:00:00,Nest_Gamma,7.8,12.5,N,23.0,42.2,0,15.5,go
2025-03-24T10:00:00,Nest_Gamma,7.9,13.2,S,23.7,64.3,0,15.0,go
2025-03-24T11:00:00,Nest_Gamma,10.5,17.2,SE,24.5,42.8,0,15.6,go
2025-03-24T12:00:00,Nest_Gamma,10.5,13.2,S,25.0,50.3,0,16.9,go
2025-03-24T13:00:00,Nest_Gamma,12.6,16.6,N,25.8,55.8,0,13.1,go
2025-03-24T14:00:00,Nest_Gamma,10.8,15.1,W,25.3,71.6,0,13.5,go
2025-03-24T15:00:00,Nest_Gamma,11.8,21.7,E,25.0,36.4,0,14.2,go
2025-03-24T16:00:00,Nest_Gamma,17.4,20.6,SW,24.8,45.3,0,14.3,go
2025-03-24T17:00:00,Nest_Gamma,13.6,22.2,S,22.8,65.0,0,14.6,go
2025-03-24T18:00:00,Nest_Gamma,16.0,21.4,E,21.9,66.3,0,16.8,go
2025-03-24T19:00:00,Nest_Gamma,14.3,23.0,SW,20.6,54.9,0,15.0,go
2025-03-24T20:00:00,Nest_Gamma,20.4,27.1,W,18.5,64.9,0,14.6,go
2025-03-24T21:00:00,Nest_Gamma,10.8,15.9,S,18.4,52.6,0,14.2,go
2025-03-24T22:00:00,Nest_Gamma,13.2,20.1,NE,17.4,48.8,0,16.0,go
2025-03-24T23:00:00,Nest_Gamma,8.2,11.1,SW,17.8,40.0,0,16.1,go
2025-03-24T00:00:00,Nest_Delta,14.7,23.2,S,18.0,55.3,0,15.3,go
2025-03-24T01:00:00,Nest_Delta,7.3,16.0,SW,17.7,45.0,0,14.1,go
2025-03-24T02:00:00,Nest_Delta,11.4,19.1,NW,17.7,60.4,0,16.6,go
2025-03-24T03:00:00,Nest_Delta,9.2,15.7,W,16.3,71.5,0,14.7,go
2025-03-24T04:00:00,Nest_Delta,4.6,8.5,W,18.5,68.9,0,16.2,go
2025-03-24T05:00:00,Nest_Delta,11.5,16.1,N,17.4,41.0,0,14.7,go
2025-03-24T06:00:00,Nest_Delta,4.4,9.9,NW,19.1,44.0,0,15.5,go
2025-03-24T07:00:00,Nest_Delta,6.0,14.4,S,21.5,47.4,0,15.2,go
2025-03-24T08:00:00,Nest_Delta,8.9,13.0,SE,21.6,51.4,0,14.2,go
2025-03-24T09:00:00,Nest_Delta,8.8,11.6,S,22.6,64.8,0,13.8,go
2025-03-24T10:00:00,Nest_Delta,8.0,16.6,SW,24.4,64.4,0,14.2,go
2025-03-24T11:00:00,Nest_Delta,12.5,17.7,SE,23.9,76.5,0,15.5,go
2025-03-24T12:00:00,Nest_Delta,16.5,18.6,NW,25.0,59.2,0,15.2,go
2025-03-24T13:00:00,Nest_Delta,17.0,22.0,N,25.0,35.2,0,15.0,go
2025-03-24T14:00:00,Nest_Delta,17.2,21.6,E,24.3,58.4,0,15.5,go
2025-03-24T15:00:00,Nest_Delta,10.6,18.6,NW,24.5,55.5,0,15.6,go
2025-03-24T16:00:00,Nest_Delta,19.1,28.8,S,22.8,53.1,0,13.9,go
2025-03-24T17:00:00,Nest_Delta,16.3,20.7,E,24.4,60.9,0,14.8,go
2025-03-24T18:00:00,Nest_Delta,16.3,21.7,E,23.3,63.4,0,15.3,go
2025-03-24T19:00:00,Nest_Delta,17.3,22.0,E,19.1,47.9,0,15.1,go
2025-03-24T20:00:00,Nest_Delta,14.3,20.7,NE,20.0,70.9,0,16.2,go
2025-03-24T21:00:00,Nest_Delta,15.2,23.9,NW,19.6,61.1,0,14.7,go
2025-03-24T22:00:00,Nest_Delta,16.8,26.3,SE,17.7,54.5,0,14.0,go
2025-03-24T23:00:00,Nest_Delta,14.1,23.8,S,17.3,60.1,0,14.8,go
2025-03-25T00:00:00,Nest_Alpha,12.2,16.1,S,17.7,63.7,0,15.0,go
2025-03-25T01:00:00,Nest_Alpha,11.3,16.3,E,16.7,55.2,0,15.3,go
2025-03-25T02:00:00,Nest_Alpha,9.6,13.1,N,17.4,70.3,0,15.0,go
2025-03-25T03:00:00,Nest_Alpha,10.3,17.2,SE,17.5,61.0,0,14.6,go
2025-03-25T04:00:00,Nest_Alpha,6.1,10.1,SE,19.1,63.5,0,14.8,go
2025-03-25T05:00:00,Nest_Alpha,8.3,11.7,S,18.9,62.5,0,14.6,go
2025-03-25T06:00:00,Nest_Alpha,10.9,13.7,W,20.4,54.6,0,14.1,go
2025-03-25T07:00:00,Nest_Alpha,3.3,5.5,S,21.6,55.6,0,15.5,go
2025-03-25T08:00:00,Nest_Alpha,2.7,10.0,E,20.9,44.6,0,15.0,go
2025-03-25T09:00:00,Nest_Alpha,11.7,16.1,NW,22.2,52.9,0,14.2,go
2025-03-25T10:00:00,Nest_Alpha,12.7,16.0,S,23.5,67.0,0,13.9,go
2025-03-25T11:00:00,Nest_Alpha,13.1,19.2,NW,23.6,60.1,0,14.2,go
2025-03-25T12:00:00,Nest_Alpha,12.0,15.7,SE,24.3,70.8,0,13.5,go
2025-03-25T13:00:00,Nest_Alpha,13.7,21.7,SW,24.4,53.9,0,15.1,go
2025-03-25T14:00:00,Nest_Alpha,17.0,22.1,SW,25.3,52.8,0,15.5,go
2025-03-25T15:00:00,Nest_Alpha,14.3,23.1,SE,24.5,70.2,0,15.7,go
2025-03-25T16:00:00,Nest_Alpha,14.0,17.4,NE,23.5,62.4,0,13.3,go
2025-03-25T17:00:00,Nest_Alpha,20.7,25.2,W,23.4,37.0,0,15.8,go
2025-03-25T18:00:00,Nest_Alpha,18.1,21.5,S,22.0,61.3,0,14.9,go
2025-03-25T19:00:00,Nest_Alpha,17.6,21.6,NW,21.1,47.5,0,14.5,go
2025-03-25T20:00:00,Nest_Alpha,17.1,21.3,SW,20.6,54.8,0,14.0,go
2025-03-25T21:00:00,Nest_Alpha,14.4,17.4,SW,18.2,71.1,0,15.2,go
2025-03-25T22:00:00,Nest_Alpha,18.9,28.9,SE,18.3,46.1,0,15.2,go
2025-03-25T23:00:00,Nest_Alpha,16.5,24.4,NW,17.6,55.7,0,15.4,go
2025-03-25T00:00:00,Nest_Beta,7.6,13.9,N,16.3,46.6,0,15.6,go
2025-03-25T01:00:00,Nest_Beta,9.1,11.1,NE,16.1,69.4,0,16.1,go
2025-03-25T02:00:00,Nest_Beta,6.4,9.8,E,17.4,56.2,0,15.8,go
2025-03-25T03:00:00,Nest_Beta,8.3,12.1,W,18.0,55.2,0,16.3,go
2025-03-25T04:00:00,Nest_Beta,6.2,16.1,NW,18.4,46.5,0,15.7,go
2025-03-25T05:00:00,Nest_Beta,9.8,15.1,E,18.9,44.4,0,16.6,go
2025-03-25T06:00:00,Nest_Beta,3.4,13.3,NE,20.1,64.1,0,14.7,go
2025-03-25T07:00:00,Nest_Beta,9.7,19.2,N,20.7,59.8,0,14.6,go
2025-03-25T08:00:00,Nest_Beta,9.6,12.8,E,22.1,53.0,0,15.7,go
2025-03-25T09:00:00,Nest_Beta,10.0,18.3,S,22.4,63.3,0,15.1,go
2025-03-25T10:00:00,Nest_Beta,9.2,15.1,S,23.4,62.5,0,15.4,go
2025-03-25T11:00:00,Nest_Beta,10.8,17.2,NE,25.4,76.7,0,14.1,go
2025-03-25T12:00:00,Nest_Beta,14.4,21.1,SE,24.4,51.8,0,15.1,go
2025-03-25T13:00:00,Nest_Beta,13.5,16.4,S,25.2,61.6,0,14.5,go
2025-03-25T14:00:00,Nest_Beta,13.5,19.9,E,23.7,79.0,0,14.2,go
2025-03-25T15:00:00,Nest_Beta,13.2,22.2,W,24.3,51.0,0,14.3,go
2025-03-25T16:00:00,Nest_Beta,14.3,23.9,E,24.1,52.3,0,13.4,go
2025-03-25T17:00:00,Nest_Beta,21.5,24.3,E,23.1,67.1,0,15.0,go
2025-03-25T18:00:00,Nest_Beta,17.5,21.0,S,22.2,65.5,0,14.3,go
2025-03-25T19:00:00,Nest_Beta,16.1,21.1,SE,21.2,68.1,0,14.2,go
2025-03-25T20:00:00,Nest_Beta,16.2,25.7,SW,21.2,67.7,0,14.5,go
2025-03-25T21:00:00,Nest_Beta,15.2,18.6,E,20.1,70.5,0,13.5,go
2025-03-25T22:00:00,Nest_Beta,17.0,22.5,S,18.7,55.5,0,15.2,go
2025-03-25T23:00:00,Nest_Beta,11.5,17.9,E,17.8,56.4,0,14.7,go
2025-03-25T00:00:00,Nest_Gamma,8.0,16.3,SE,17.0,48.2,0,13.5,go
2025-03-25T01:00:00,Nest_Gamma,9.3,15.8,E,16.2,49.6,0,17.2,go
2025-03-25T02:00:00,Nest_Gamma,6.1,14.5,E,16.4,63.7,0,16.1,go
2025-03-25T03:00:00,Nest_Gamma,3.9,11.4,W,16.7,56.6,0,15.6,go
2025-03-25T04:00:00,Nest_Gamma,2.5,7.1,NE,17.2,52.8,0,15.1,go
2025-03-25T05:00:00,Nest_Gamma,5.9,8.7,E,19.3,59.3,0,15.0,go
2025-03-25T06:00:00,Nest_Gamma,8.9,17.7,E,19.9,66.5,0,16.0,go
2025-03-25T07:00:00,Nest_Gamma,7.9,10.5,NW,21.1,56.9,0,16.2,go
2025-03-25T08:00:00,Nest_Gamma,8.6,11.7,N,21.9,50.5,0,14.6,go
2025-03-25T09:00:00,Nest_Gamma,9.3,11.7,S,22.5,42.6,0,14.1,go
2025-03-25T10:00:00,Nest_Gamma,9.7,17.9,S,23.4,59.4,0,14.7,go
2025-03-25T11:00:00,Nest_Gamma,4.9,10.4,NE,23.3,43.5,0,14.5,go
2025-03-25T12:00:00,Nest_Gamma,10.5,16.7,N,26.0,55.1,0,14.0,go
2025-03-25T13:00:00,Nest_Gamma,15.8,25.0,SW,24.4,55.6,0,15.7,go
2025-03-25T14:00:00,Nest_Gamma,11.8,20.0,W,24.6,57.9,0,14.2,go
2025-03-25T15:00:00,Nest_Gamma,14.9,22.7,NW,25.1,57.7,0,17.2,go
2025-03-25T16:00:00,Nest_Gamma,12.0,21.4,NE,24.2,45.9,0,15.9,go
2025-03-25T17:00:00,Nest_Gamma,16.7,23.3,W,23.2,56.4,0,14.5,go
2025-03-25T18:00:00,Nest_Gamma,16.1,23.5,S,20.4,56.0,0,14.6,go
2025-03-25T19:00:00,Nest_Gamma,13.0,17.3,SW,20.0,57.5,0,14.6,go
2025-03-25T20:00:00,Nest_Gamma,16.3,22.3,N,21.5,71.0,0,14.9,go
2025-03-25T21:00:00,Nest_Gamma,7.8,17.0,NE,18.7,61.7,0,14.8,go
2025-03-25T22:00:00,Nest_Gamma,13.6,17.7,S,18.6,64.8,0,16.1,go
2025-03-25T23:00:00,Nest_Gamma,8.9,13.5,N,18.3,53.5,0,15.8,go
2025-03-25T00:00:00,Nest_Delta,10.9,16.2,SW,17.8,60.5,0,15.9,go
2025-03-25T01:00:00,Nest_Delta,11.0,14.1,W,15.5,58.2,0,14.0,go
2025-03-25T02:00:00,Nest_Delta,10.8,14.0,SW,17.7,50.3,0,14.6,go
2025-03-25T03:00:00,Nest_Delta,6.8,16.4,SE,18.1,63.0,0,15.7,go
2025-03-25T04:00:00,Nest_Delta,5.2,10.8,W,17.5,54.9,0,12.9,go
2025-03-25T05:00:00,Nest_Delta,7.7,10.5,NE,17.7,42.1,0,15.6,go
2025-03-25T06:00:00,Nest_Delta,12.7,19.8,N,19.7,76.1,0,15.1,go
2025-03-25T07:00:00,Nest_Delta,6.4,13.1,E,20.5,51.0,0,14.0,go
2025-03-25T08:00:00,Nest_Delta,13.1,17.9,N,22.9,75.7,0,15.5,go
2025-03-25T09:00:00,Nest_Delta,9.5,15.1,N,22.4,56.7,0,16.3,go
2025-03-25T10:00:00,Nest_Delta,13.0,16.5,E,24.7,51.7,0,15.9,go
2025-03-25T11:00:00,Nest_Delta,11.4,20.6,S,24.1,61.9,0,14.8,go
2025-03-25T12:00:00,Nest_Delta,14.4,22.8,N,25.7,48.3,0,14.1,go
2025-03-25T13:00:00,Nest_Delta,17.7,24.8,W,25.4,46.6,0,15.3,go
2025-03-25T14:00:00,Nest_Delta,11.7,15.4,NW,25.2,63.2,0,15.1,go
2025-03-25T15:00:00,Nest_Delta,19.3,26.3,SW,23.5,49.6,0,15.0,go
2025-03-25T16:00:00,Nest_Delta,14.2,22.6,SE,23.4,56.8,0,15.3,go
2025-03-25T17:00:00,Nest_Delta,12.9,18.6,S,23.0,43.7,0,14.9,go
2025-03-25T18:00:00,Nest_Delta,14.6,18.7,E,22.2,58.2,0,15.0,go
2025-03-25T19:00:00,Nest_Delta,17.6,20.8,NW,20.7,58.4,0,15.2,go
2025-03-25T20:00:00,Nest_Delta,13.1,16.2,N,19.1,65.1,0,12.9,go
2025-03-25T21:00:00,Nest_Delta,15.3,22.2,SE,18.9,58.8,0,14.9,go
2025-03-25T22:00:00,Nest_Delta,10.2,12.4,W,19.6,49.6,0,15.2,go
2025-03-25T23:00:00,Nest_Delta,16.0,19.8,SW,17.9,42.8,0,13.6,go
2025-03-26T00:00:00,Nest_Alpha,13.1,20.2,W,18.2,56.4,0,14.0,go
2025-03-26T01:00:00,Nest_Alpha,11.6,18.5,SW,16.4,63.0,0,14.0,go
2025-03-26T02:00:00,Nest_Alpha,8.6,13.8,N,17.8,42.7,0,14.9,go
2025-03-26T03:00:00,Nest_Alpha,12.4,19.4,NW,17.6,54.5,0,12.9,go
2025-03-26T04:00:00,Nest_Alpha,7.2,11.5,NW,17.5,51.4,0,15.7,go
2025-03-26T05:00:00,Nest_Alpha,7.4,16.6,NE,18.7,46.6,0,14.0,go
2025-03-26T06:00:00,Nest_Alpha,6.5,12.7,SE,19.6,67.1,0,14.8,go
2025-03-26T07:00:00,Nest_Alpha,11.1,17.4,SW,20.9,62.5,0,14.9,go
2025-03-26T08:00:00,Nest_Alpha,8.1,15.0,NE,21.5,64.7,0,13.8,go
2025-03-26T09:00:00,Nest_Alpha,4.6,13.6,N,22.4,63.6,0,13.5,go
2025-03-26T10:00:00,Nest_Alpha,5.3,15.2,NW,23.6,62.6,0,14.4,go
2025-03-26T11:00:00,Nest_Alpha,11.3,14.3,SE,24.4,62.2,0,14.3,go
2025-03-26T12:00:00,Nest_Alpha,12.0,17.0,E,25.8,60.7,0,14.1,go
2025-03-26T13:00:00,Nest_Alpha,16.4,20.6,NE,23.5,48.4,0,15.9,go
2025-03-26T14:00:00,Nest_Alpha,18.1,20.3,N,24.7,65.4,0,16.2,go
2025-03-26T15:00:00,Nest_Alpha,18.6,27.3,SW,24.2,67.0,0,15.2,go
2025-03-26T16:00:00,Nest_Alpha,17.8,21.5,W,22.7,52.1,0,14.0,go
2025-03-26T17:00:00,Nest_Alpha,17.2,20.2,NW,23.5,56.1,0,15.4,go
2025-03-26T18:00:00,Nest_Alpha,17.8,21.0,SE,22.0,38.9,0,15.4,go
2025-03-26T19:00:00,Nest_Alpha,19.4,21.6,NW,19.9,60.5,0,16.0,go
2025-03-26T20:00:00,Nest_Alpha,14.5,20.0,S,19.3,59.7,0,14.7,go
2025-03-26T21:00:00,Nest_Alpha,14.9,23.0,NW,18.6,53.7,0,16.2,go
2025-03-26T22:00:00,Nest_Alpha,16.7,22.6,NE,19.0,57.6,0,15.0,go
2025-03-26T23:00:00,Nest_Alpha,12.7,20.0,SW,17.1,71.8,0,16.1,go
2025-03-26T00:00:00,Nest_Beta,8.8,12.4,SW,18.1,63.5,0,15.2,go
2025-03-26T01:00:00,Nest_Beta,9.7,15.5,NW,16.4,62.8,0,16.8,go
2025-03-26T02:00:00,Nest_Beta,8.7,11.4,S,16.9,51.1,0,15.2,go
2025-03-26T03:00:00,Nest_Beta,3.2,8.1,SE,18.0,50.4,0,14.8,go
2025-03-26T04:00:00,Nest_Beta,2,9.5,S,18.4,57.6,0,14.8,go
2025-03-26T05:00:00,Nest_Beta,6.8,15.6,E,19.0,70.5,0,15.4,go
2025-03-26T06:00:00,Nest_Beta,8.6,17.9,N,20.3,46.7,0,14.6,go
2025-03-26T07:00:00,Nest_Beta,7.9,15.8,SW,21.9,45.2,0,14.3,go
2025-03-26T08:00:00,Nest_Beta,11.8,16.3,N,22.1,56.7,0,15.7,go
2025-03-26T09:00:00,Nest_Beta,10.0,16.9,N,21.9,73.4,0,13.5,go
2025-03-26T10:00:00,Nest_Beta,12.4,20.1,SE,24.5,58.1,0,15.9,go
2025-03-26T11:00:00,Nest_Beta,6.8,10.5,E,25.5,66.3,0,15.4,go
2025-03-26T12:00:00,Nest_Beta,11.3,20.2,SW,25.8,81.1,0,15.0,go
2025-03-26T13:00:00,Nest_Beta,11.0,19.6,W,25.9,71.6,0,15.9,go
2025-03-26T14:00:00,Nest_Beta,16.2,21.6,W,25.2,64.7,0,16.4,go
2025-03-26T15:00:00,Nest_Beta,18.5,25.2,SE,24.7,70.7,0,14.2,go
2025-03-26T16:00:00,Nest_Beta,15.4,24.5,S,24.4,45.0,0,14.5,go
2025-03-26T17:00:00,Nest_Beta,11.7,21.1,SW,22.7,65.8,0,15.6,go
2025-03-26T18:00:00,Nest_Beta,16.8,25.9,N,22.4,54.4,0,15.9,go
2025-03-26T19:00:00,Nest_Beta,15.6,25.4,S,19.9,62.7,0,15.0,go
2025-03-26T20:00:00,Nest_Beta,12.7,17.9,NE,20.5,57.9,0,16.1,go
2025-03-26T21:00:00,Nest_Beta,15.9,21.6,W,18.8,64.4,0,15.2,go
2025-03-26T22:00:00,Nest_Beta,7.5,12.4,NE,18.4,52.9,0,14.8,go
2025-03-26T23:00:00,Nest_Beta,15.7,20.6,SW,18.2,63.8,0,14.7,go
2025-03-26T00:00:00,Nest_Gamma,8.6,16.5,SE,17.5,44.0,0,14.8,go
2025-03-26T01:00:00,Nest_Gamma,10.6,17.5,N,16.2,58.7,0,16.2,go
2025-03-26T02:00:00,Nest_Gamma,5.2,10.1,E,18.1,57.9,0,12.7,go
2025-03-26T03:00:00,Nest_Gamma,5.4,9.9,N,17.5,55.4,0,14.3,go
2025-03-26T04:00:00,Nest_Gamma,6.1,15.1,N,19.0,60.4,0,15.3,go
2025-03-26T05:00:00,Nest_Gamma,8.8,15.4,N,19.3,56.6,0,14.7,go
2025-03-26T06:00:00,Nest_Gamma,6.5,9.9,E,20.8,74.2,0,15.1,go
2025-03-26T07:00:00,Nest_Gamma,5.0,12.7,NW,20.6,58.0,0,17.7,go
2025-03-26T08:00:00,Nest_Gamma,4.8,8.5,S,21.7,66.0,0,14.9,go
2025-03-26T09:00:00,Nest_Gamma,8.4,11.0,S,23.2,60.4,0,14.8,go
2025-03-26T10:00:00,Nest_Gamma,11.0,13.4,NE,23.7,53.2,0,15.0,go
2025-03-26T11:00:00,Nest_Gamma,14.1,16.6,N,25.9,57.1,0,14.6,go
2025-03-26T12:00:00,Nest_Gamma,14.2,17.2,W,24.8,55.1,0,14.8,go
2025-03-26T13:00:00,Nest_Gamma,12.7,20.1,SE,24.8,56.1,0,16.6,go
2025-03-26T14:00:00,Nest_Gamma,13.3,23.3,E,24.0,61.7,0,15.0,go
2025-03-26T15:00:00,Nest_Gamma,12.1,20.5,N,24.3,67.6,0,14.4,go
2025-03-26T16:00:00,Nest_Gamma,19.3,26.4,S,23.6,51.1,0,13.9,go
2025-03-26T17:00:00,Nest_Gamma,9.3,14.1,SW,22.4,68.5,0,16.5,go
2025-03-26T18:00:00,Nest_Gamma,14.5,20.3,SE,21.2,69.0,0,15.2,go
2025-03-26T19:00:00,Nest_Gamma,11.4,21.0,NW,20.3,59.8,0,15.4,go
2025-03-26T20:00:00,Nest_Gamma,13.2,20.8,NE,18.9,53.9,0,13.8,go
2025-03-26T21:00:00,Nest_Gamma,12.0,14.4,W,18.1,60.0,0,15.6,go
2025-03-26T22:00:00,Nest_Gamma,12.8,20.0,W,18.6,57.9,0,16.3,go
2025-03-26T23:00:00,Nest_Gamma,12.4,16.0,NW,17.7,62.6,0,15.1,go
2025-03-26T00:00:00,Nest_Delta,13.2,21.5,NW,17.3,50.6,0,15.3,go
2025-03-26T01:00:00,Nest_Delta,9.6,12.3,NE,16.4,59.5,0,16.0,go
